,Actor2CountryCode,MonthYear,Count
2526,TWN,201608,13
2527,BHS,201705,12
2528,SYR,201605,12993
2529,HUN,201601,192
2530,NER,201702,10
2531,COM,201707,1
2532,ZWE,201511,31
2533,ARM,201510,807
2534,LCA,201702,1
2535,PRT,201607,64
2536,EGY,201507,450
2537,JOR,201606,157
2538,MHL,201711,4
2539,SOM,201506,3
2540,UGA,201508,9
2541,VEN,201502,45
2542,COG,201505,4
2543,JOR,201506,58
2544,ETH,201507,24
2545,SSD,201509,131
2546,SSD,201602,4
2547,ZAF,201504,35
2548,ARG,201507,46
2549,MUS,201603,2
2550,ERI,201510,1
2551,CAS,201512,13
2552,LAO,201505,2
2553,TZA,201601,7
2554,AGO,201512,18
2555,PGS,201503,4
2556,MEA,201605,1
2557,DMA,201605,4
2558,PAN,201511,5
2559,MMR,201603,4
2560,TKM,201808,500
2561,TUR,201810,4349
2562,WST,201812,570
2563,CZE,201812,305
2564,AUT,201812,425
2565,NGA,201901,120
2566,JOR,201811,84
2567,TKM,201811,75
2568,NMR,201811,25
2569,SRB,201501,3
2570,UKR,201807,9733
2571,ALB,201807,38
2572,ALB,201902,8
2573,PAK,201902,390
2574,UKR,201903,10435
2575,SEA,201903,24
2576,PRT,201901,26
2577,CHL,201908,20
2578,SAU,202002,213
2579,URY,201909,6
2580,CUB,201809,182
2581,LVA,201906,121
2582,MDA,201904,121
2583,OMN,201904,14
2584,CAN,202002,179
2585,HRV,201906,12
2586,GTM,201811,10
2587,EGY,202011,111
2588,BOL,201910,40
2589,GRD,202012,6
2590,BWA,201811,2
2591,TTO,201911,7
2592,IRQ,201905,161
2593,BRA,201905,65
2594,ISR,201912,1273
2595,MRT,201912,5
2596,COG,202002,5
2597,HRV,201910,15
2598,ESP,201910,231
2599,RWA,201911,9
2600,SUR,201504,1
2601,EUR,202001,1257
2602,ERI,202001,4
2603,GEO,202001,3
2604,SSD,202001,14
2605,SEA,201910,14
2606,AUT,202010,54
2607,HUN,202010,34
2608,HKG,201511,1
2609,NIC,202002,16
2610,COG,201910,32
2611,JAM,201812,4
2612,RWA,202001,5
2613,GEO,201807,3
2614,SLE,201905,4
2615,ITA,202004,1231
2616,AUT,202004,104
2617,TUR,202005,1195
2618,FIN,202005,179
2619,PSE,202005,185
2620,PHL,202005,34
2621,PAK,201905,263
2622,MEA,202005,2
2623,ARM,202007,1190
2624,GHA,202006,5
2625,JOR,201908,47
2626,LUX,202007,1
2627,HUN,202009,51
2628,UGA,202009,3
2629,PRT,202009,14
2630,HND,202009,3
2631,BGD,201709,107
2632,HUN,201711,224
2633,ESP,201711,647
2634,MDA,201711,890
2635,SYR,201805,6755
2636,NER,201805,3
2637,ARG,201801,412
2638,NPL,201801,10
2639,USA,201702,19234
2640,DEU,201703,2450
2641,ARM,201611,1247
2642,FRA,201705,4646
2643,TUV,201803,3
2644,TZA,201802,1
2645,ALB,201804,220
2646,TKM,201804,67
2647,LTU,201701,498
2648,BLR,201701,1221
2649,BLR,201612,1623
2650,PRT,201703,36
2651,SSD,201703,7
2652,KEN,201711,13
2653,SGP,201804,60
2654,VEN,201707,524
2655,BGR,201707,190
2656,VAT,201707,41
2657,GBR,201704,3595
2658,KGZ,201704,760
2659,BLR,201604,1375
2660,SGP,201604,40
2661,TUN,201612,36
2662,MYS,201612,104
2663,SAS,201702,23
2664,ARG,201712,225
2665,SWE,201712,154
2666,CAS,201712,22
2667,TCD,201706,3
2668,UKR,201610,10164
2669,NMR,201610,11
2670,SGP,201702,27
2671,ARG,201708,39
2672,VNM,201611,374
2673,ESP,201608,150
2674,ZAF,201608,61
2675,BGR,201604,213
2676,BEL,201705,527
2677,TUR,201605,2886
2678,ZAF,201705,27
2679,GIN,201712,2
2680,ARM,201605,1608
2681,MDG,201609,2
2682,MEA,201703,16
2683,GUY,201609,5
2684,EST,201601,147
2685,BMU,201707,1
2686,PRY,201706,4
2687,MUS,201707,7
2688,JAM,201607,8
2689,NRU,201707,1
2690,VUT,201707,1
2691,TMP,201609,2
2692,AFR,201504,135
2693,VEN,201604,372
2694,QAT,201511,195
2695,GRC,201601,233
2696,THA,201507,159
2697,MLI,201509,12
2698,NGA,201604,69
2699,DOM,201505,5
2700,SVK,201509,23
2701,IND,201602,86
2702,CYM,201607,1
2703,ARG,201605,36
2704,SAS,201506,10
2705,MDV,201504,42
2706,COL,201504,27
2707,BOL,201503,8
2708,TZA,201504,4
2709,SUR,201606,2
2710,AUT,201810,434
2711,ARE,201810,93
2712,TUR,201812,3597
2713,PSE,201907,312
2714,GBR,201807,4748
2715,DNK,201901,80
2716,KWT,201811,66
2717,NOR,201807,192
2718,ARM,201806,851
2719,ERI,201806,7
2720,TJK,201806,140
2721,BOL,201806,207
2722,CYP,201903,26
2723,SOM,201907,10
2724,MEX,201909,72
2725,YEM,201909,68
2726,NOR,201909,130
2727,MDV,201809,58
2728,BOL,201810,48
2729,PER,201809,39
2730,KHM,201906,28
2731,SWE,201906,153
2732,QAT,201906,376
2733,CAF,201906,28
2734,NZL,201906,12
2735,NER,201904,7
2736,COL,201904,124
2737,PNG,201810,13
2738,MDV,202011,20
2739,MEX,201911,115
2740,NPL,201906,5
2741,BTN,201906,2
2742,LVA,201905,130
2743,CAS,201911,17
2744,SWE,201911,152
2745,PSE,201911,118
2746,NZL,202012,27
2747,MYS,201912,98
2748,GHA,201904,11
2749,EGY,202001,302
2750,NOR,201501,1
2751,NLD,201905,172
2752,KAZ,202001,260
2753,NOR,202010,154
2754,NPL,202010,4
2755,COD,201908,5
2756,THA,201812,25
2757,TWN,201910,15
2758,TZA,202002,5
2759,COD,202002,3
2760,BHS,201812,1
2761,MEA,202009,5
2762,MUS,201904,14
2763,CIV,201905,1
2764,GBR,202004,631
2765,THA,202003,51
2766,CHN,202005,2296
2767,,201905,69213
2768,LBN,202006,56
2769,,202007,52618
2770,AGO,202006,17
2771,MUS,202008,6
2772,TCD,202008,5
2773,BLZ,202008,2
2774,AFG,201908,337
2775,WST,202009,457
2776,ZAF,202009,26
2777,FIN,201909,217
2778,CZE,201805,455
2779,PHL,201801,121
2780,,201702,89810
2781,ARE,201802,54
2782,,201803,102516
2783,DEU,201803,2266
2784,IRN,201803,2080
2785,NOR,201706,507
2786,BEL,201706,173
2787,AGO,201706,28
2788,EST,201804,280
2789,IND,201804,146
2790,MNG,201701,67
2791,PHL,201612,353
2792,MCO,201701,9
2793,TJK,201703,209
2794,GUY,201703,4
2795,MNG,201709,85
2796,CHN,201707,5320
2797,AZE,201704,992
2798,LKA,201704,31
2799,NOR,201704,242
2800,GRC,201604,432
2801,DEU,201710,1898
2802,BGR,201612,222
2803,CHN,201611,3909
2804,SVK,201710,59
2805,LBY,201712,519
2806,GHA,201712,22
2807,CAN,201712,270
2808,THA,201712,28
2809,DNK,201609,84
2810,AFR,201609,199
2811,TWN,201804,21
2812,CUB,201610,689
2813,NLD,201610,814
2814,MLT,201610,49
2815,BRN,201610,40
2816,FIN,201510,322
2817,YEM,201708,151
2818,PAN,201708,11
2819,PAK,201611,501
2820,BRA,201608,237
2821,MDV,201608,102
2822,NZL,201608,95
2823,MKD,201801,129
2824,GHA,201801,43
2825,ISR,201603,1149
2826,DJI,201710,8
2827,COG,201609,7
2828,POL,201509,1216
2829,ISR,201509,2892
2830,MMR,201701,9
2831,CAS,201610,19
2832,BHS,201609,3
2833,MCO,201802,16
2834,QAT,201606,168
2835,ECU,201612,44
2836,ARE,201603,355
2837,CAN,201607,338
2838,BLR,201508,892
2839,TWN,201802,16
2840,SLB,201705,1
2841,ZMB,201602,10
2842,VCT,201703,1
2843,SDN,201607,20
2844,UZB,201606,364
2845,BTN,201711,3
2846,AFG,201508,473
2847,ISR,201508,497
2848,JOR,201507,142
2849,MDA,201602,672
2850,IRQ,201504,264
2851,GRC,201602,305
2852,ESP,201511,163
2853,ITA,201504,236
2854,BRN,201510,8
2855,CYP,201602,74
2856,GAB,201503,17
2857,NZL,201603,35
2858,GNQ,201606,1
2859,JAM,201601,6
2860,SGP,201602,19
2861,SSD,201511,40
2862,MCO,201605,12
2863,ETH,201602,9
2864,LAO,201510,13
2865,UGA,201512,4
2866,KEN,201602,4
2867,CRI,201512,4
2868,ISR,201501,3
2869,BMU,201512,5
2870,HUN,201810,170
2871,BEL,201812,307
2872,KAZ,201907,394
2873,EGY,201901,277
2874,DZA,201901,181
2875,CUB,201811,781
2876,PER,201811,27
2877,SEN,201509,2
2878,MDV,201807,93
2879,TUR,201902,3346
2880,BOL,201902,102
2881,SEA,201902,31
2882,EUR,201806,1602
2883,NZL,201907,17
2884,DJI,201902,5
2885,PER,201901,23
2886,SLV,201901,4
2887,KWT,201901,16
2888,PRT,201807,32
2889,AFG,201909,992
2890,NMR,201807,33
2891,VEN,201905,3857
2892,SLE,201906,3
2893,DEU,202011,829
2894,GRC,202011,36
2895,BOL,201911,383
2896,NPL,201911,31
2897,SOM,201910,20
2898,BHS,202011,6
2899,LBN,201905,55
2900,KOR,202001,122
2901,MDV,202010,43
2902,BEN,201909,2
2903,MKD,202001,28
2904,SDN,201912,35
2905,TUN,201908,6
2906,ALB,201912,20
2907,GEO,201808,18
2908,BOL,201905,8
2909,ZMB,202010,2
2910,PGS,201904,1
2911,BRN,201905,3
2912,SEA,202004,1
2913,BRA,202004,46
2914,COL,202004,9
2915,AUS,202004,78
2916,VAT,202003,2
2917,COL,202005,9
2918,CAN,202005,89
2919,EGY,202006,395
2920,ITA,202006,180
2921,CHN,201908,2761
2922,MOZ,202008,46
2923,MAR,202008,13
2924,ERI,202008,2
2925,,201909,63740
2926,EGY,202009,279
2927,DEU,201909,2137
2928,ESP,201709,293
2929,CHN,201801,2514
2930,DJI,201802,11
2931,WST,201711,452
2932,IND,201611,78
2933,BLR,201706,1568
2934,GHA,201706,21
2935,ISR,201706,717
2936,ESP,201706,353
2937,COG,201706,8
2938,SMR,201706,1
2939,SYR,201609,26737
2940,GEO,201804,3
2941,AGO,201701,3
2942,NLD,201707,205
2943,EUR,201707,1935
2944,GAB,201704,3
2945,CAN,201704,381
2946,EGY,201704,968
2947,SDN,201703,35
2948,PER,201606,15
2949,MEX,201611,220
2950,CAS,201612,22
2951,TUR,201512,25640
2952,DZA,201710,426
2953,DOM,201710,15
2954,ARE,201710,76
2955,KGZ,201602,223
2956,RUS,201712,21366
2957,UKR,201608,16542
2958,MDA,201610,746
2959,CMR,201610,34
2960,BOL,201610,58
2961,TWN,201610,15
2962,COL,201610,84
2963,BWA,201702,20
2964,KEN,201708,29
2965,SEA,201708,184
2966,GIN,201608,11
2967,KAZ,201608,531
2968,NGA,201608,101
2969,BDI,201701,37
2970,MEA,201704,11
2971,LBR,201703,1
2972,TJK,201508,167
2973,URY,201712,36
2974,MOZ,201703,1
2975,BEL,201601,119
2976,TGO,201612,2
2977,AFG,201512,1412
2978,BRB,201705,1
2979,HND,201610,5
2980,ASA,201612,4
2981,SLB,201802,2
2982,ZAF,201606,24
2983,FJI,201606,21
2984,FRA,201503,2340
2985,JOR,201512,186
2986,LAO,201509,17
2987,SAU,201510,2882
2988,CUB,201503,671
2989,KAZ,201504,515
2990,BGR,201509,712
2991,EST,201504,288
2992,KWT,201507,19
2993,TWN,201507,9
2994,TWN,201606,8
2995,SAF,201606,1
2996,IRL,201602,42
2997,MNG,201602,166
2998,IDN,201603,107
2999,SEA,201601,31
3000,CIV,201608,2
3001,VAT,201602,556
3002,MDV,201605,81
3003,SDN,201603,56
3004,DZA,201502,30
3005,ARE,201506,40
3006,MLI,201607,2
3007,SOM,201503,2
3008,PLW,201602,9
3009,PAN,201603,8
3010,KWT,201601,15
3011,GRD,201511,3
3012,GHA,201502,5
3013,COD,201504,1
3014,SWE,201808,159
3015,NPL,201808,3
3016,NLD,201808,88
3017,LBY,201810,295
3018,EUR,201812,1783
3019,MDA,201907,380
3020,AUT,201901,158
3021,SGP,201811,394
3022,THA,201811,56
3023,BDI,201808,18
3024,CAN,201806,882
3025,SLE,201902,15
3026,ESP,201908,153
3027,MOZ,201807,3
3028,PER,201909,20
3029,PLW,201909,3
3030,DZA,201906,60
3031,CZE,201906,103
3032,GIN,201907,2
3033,GHA,201907,7
3034,PRY,201902,1
3035,PSE,202012,108
3036,AUT,202002,145
3037,FRA,202011,702
3038,LBN,202011,32
3039,LVA,202011,43
3040,GAB,201808,3
3041,MDG,201906,2
3042,COK,201906,2
3043,ITA,201911,328
3044,MYS,201911,117
3045,THA,202012,10
3046,ETH,201904,18
3047,ALB,201910,24
3048,ETH,201910,327
3049,HTI,201909,3
3050,MAR,201909,8
3051,TTO,202002,2
3052,GMB,201907,4
3053,BHS,202002,2
3054,BWA,201910,17
3055,MUS,201910,9
3056,BDI,201812,6
3057,CAS,202003,4
3058,TUV,201910,1
3059,CYM,201809,3
3060,CRI,201812,2
3061,DOM,202003,21
3062,HUN,202003,88
3063,MYS,202005,14
3064,CHL,202005,11
3065,ETH,202005,9
3066,DEU,202006,2200
3067,DZA,202007,108
3068,BLR,202007,1446
3069,URY,202006,5
3070,FRA,201907,1362
3071,OMN,201906,73
3072,LBY,202008,283
3073,ARE,202008,103
3074,IND,202008,86
3075,KWT,202007,3
3076,DJI,202007,11
3077,DMA,202008,1
3078,JPN,201908,1025
3079,NRU,202008,2
3080,IDN,201709,68
3081,SYR,201711,12929
3082,AGO,201805,19
3083,PAN,201805,30
3084,SRB,201805,487
3085,UZB,201801,172
3086,JOR,201802,289
3087,BEL,201803,493
3088,FRA,201803,1597
3089,CAS,201803,11
3090,MNG,201804,51
3091,VAT,201701,20
3092,SAS,201701,13
3093,EUR,201703,2545
3094,HUN,201703,249
3095,GBR,201707,1573
3096,MYS,201707,106
3097,PER,201707,23
3098,ESP,201704,520
3099,IDN,201704,69
3100,GBR,201610,3807
3101,VNM,201710,206
3102,GTM,201803,3
3103,SDN,201612,81
3104,SYC,201702,4
3105,WST,201712,345
3106,KAZ,201609,309
3107,KGZ,201610,221
3108,BHR,201610,51
3109,IDN,201610,166
3110,LBN,201611,102
3111,ISR,201511,1165
3112,FIN,201608,438
3113,KOR,201608,291
3114,NOR,201608,175
3115,THA,201605,274
3116,ARG,201705,38
3117,KGZ,201705,197
3118,SGP,201705,41
3119,AUT,201603,165
3120,LIE,201710,2
3121,SAU,201605,512
3122,SRB,201602,216
3123,HRV,201511,37
3124,AFR,201509,199
3125,ZMB,201609,2
3126,JAM,201707,14
3127,PRY,201712,4
3128,FJI,201708,1
3129,GBR,201607,1758
3130,TWN,201601,20
3131,MHL,201702,1
3132,CAF,201710,1
3133,NPL,201606,6
3134,UGA,201606,21
3135,WST,201509,573
3136,ARM,201506,1164
3137,IRN,201504,5802
3138,RUS,201502,6350
3139,YEM,201508,152
3140,HUN,201603,197
3141,ISR,201604,1957
3142,IRQ,201510,3157
3143,IND,201502,34
3144,DNK,201508,143
3145,ECU,201604,61
3146,AND,201503,22
3147,AUT,201508,229
3148,MAR,201503,50
3149,CAN,201604,168
3150,BHS,201603,6
3151,OMN,201505,21
3152,SVK,201511,35
3153,COL,201512,23
3154,KEN,201509,44
3155,OMN,201603,58
3156,BGD,201603,59
3157,PRT,201503,34
3158,MEX,201504,111
3159,BHR,201505,19
3160,AGO,201604,27
3161,TCD,201605,14
3162,MEA,201511,11
3163,BRN,201511,21
3164,MEA,201504,18
3165,CMR,201502,21
3166,LUX,201502,3
3167,NAM,201506,2
3168,PAN,201601,9
3169,WST,201808,736
3170,MKD,201808,121
3171,KOR,201808,279
3172,KOR,201812,130
3173,KEN,201812,20
3174,ERI,201502,1
3175,LBR,201502,2
3176,CMR,201604,2
3177,BGR,201901,182
3178,MLI,201901,3
3179,LBR,201901,4
3180,MKD,201811,63
3181,IDN,201902,179
3182,SYR,201806,5357
3183,KEN,201902,5
3184,PGS,201811,7
3185,BEL,202003,58
3186,POL,201909,1092
3187,BGD,201906,24
3188,NOR,201905,314
3189,PRY,201810,3
3190,AFR,201904,204
3191,MDG,201903,26
3192,KNA,201708,2
3193,CAN,201911,164
3194,IND,201911,121
3195,LTU,202012,119
3196,DZA,202002,34
3197,ZMB,201904,15
3198,ECU,201910,29
3199,TKM,201910,157
3200,BEL,202010,57
3201,TZA,201806,9
3202,GTM,201901,10
3203,MDG,201902,2
3204,BRN,201904,4
3205,GNB,201904,3
3206,AIA,202003,1
3207,BFA,201911,2
3208,SUR,201810,4
3209,HND,201912,7
3210,AGO,201912,5
3211,GUY,202011,2
3212,COM,201901,3
3213,MRT,201812,1
3214,AND,201912,3
3215,BFA,201812,2
3216,FJI,201905,1
3217,SVK,202004,33
3218,NMR,202003,30
3219,LVA,202005,64
3220,ZAF,202007,36
3221,LKA,202007,13
3222,KGZ,201907,422
3223,TUR,201907,4390
3224,CZE,202008,214
3225,LKA,202008,29
3226,MLI,202008,86
3227,VNM,201908,115
3228,ZWE,202008,38
3229,TUV,202008,3
3230,ITA,201909,477
3231,OMN,201709,69
3232,AUS,201711,220
3233,PAK,201710,293
3234,UKR,201711,6814
3235,USA,201804,19161
3236,TUN,201801,8
3237,NMR,201803,58
3238,MLI,201803,2
3239,LBR,201803,2
3240,PRK,201712,2790
3241,LBY,201711,117
3242,CYP,201706,96
3243,CHE,201706,222
3244,USA,201606,7972
3245,BRA,201706,490
3246,SGP,201709,29
3247,ALB,201709,29
3248,GUY,201805,11
3249,KAZ,201612,1431
3250,SYR,201612,29102
3251,SWE,201703,428
3252,PSE,201703,175
3253,TWN,201711,19
3254,SWE,201707,183
3255,DZA,201707,104
3256,GRD,201805,6
3257,NLD,201702,149
3258,MEA,201702,54
3259,SAU,201702,439
3260,ITA,201712,326
3261,GUY,201709,8
3262,CHL,201609,40
3263,RUS,201608,21796
3264,HTI,201804,14
3265,JAM,201804,7
3266,KOR,201708,731
3267,CMR,201609,11
3268,SEA,201702,15
3269,CHE,201708,120
3270,DOM,201611,15
3271,UGA,201707,5
3272,SYC,201711,31
3273,ISL,201705,37
3274,TGO,201708,1
3275,BWA,201801,2
3276,MOZ,201708,5
3277,GHA,201705,13
3278,BEL,201605,311
3279,IRN,201606,2035
3280,SLE,201701,4
3281,SSD,201702,3
3282,WST,201507,456
3283,SYR,201506,2064
3284,GNQ,201709,1
3285,DJI,201706,2
3286,GRC,201509,888
3287,PSE,201503,141
3288,UZB,201507,404
3289,TKM,201512,400
3290,PSE,201511,146
3291,THA,201508,50
3292,KGZ,201510,287
3293,EST,201507,248
3294,GNB,201802,3
3295,CAF,201608,5
3296,SWE,201512,90
3297,TKM,201505,52
3298,BHR,201503,20
3299,BGD,201512,105
3300,JOR,201504,102
3301,MEX,201509,126
3302,SGP,201510,50
3303,SWE,201502,46
3304,ZAF,201602,49
3305,QAT,201503,52
3306,HRV,201510,17
3307,BHS,201604,3
3308,DNK,201605,154
3309,URY,201512,2
3310,DJI,201604,10
3311,MMR,201505,19
3312,SSD,201512,3
3313,RWA,201511,1
3314,BWA,201606,2
3315,SAS,201603,3
3316,MCO,201808,28
3317,ZMB,201505,3
3318,TGO,201506,1
3319,NAM,201810,24
3320,RUS,201812,20260
3321,CHE,201907,195
3322,PAN,201907,9
3323,BRA,201901,101
3324,EUR,201901,1720
3325,BRB,201901,2
3326,KOR,201811,375
3327,TWN,201902,13
3328,MLI,201806,10
3329,SGP,201806,414
3330,TUN,201806,38
3331,AZE,201903,649
3332,AUT,201903,312
3333,POL,201903,496
3334,VAT,201907,308
3335,CAN,201908,327
3336,SLB,201812,3
3337,MUS,201903,7
3338,ALB,201909,15
3339,KOR,201906,351
3340,COG,201906,34
3341,BWA,201902,8
3342,CAS,201903,8
3343,NAM,201809,1
3344,YEM,202011,12
3345,BDI,201906,2
3346,IRN,201911,1009
3347,MDV,201911,33
3348,BGR,201911,242
3349,USA,201910,10144
3350,UKR,202012,3777
3351,SEA,202012,12
3352,SGP,202012,7
3353,MYS,202012,22
3354,MDG,201809,5
3355,MKD,201911,81
3356,SYC,201912,18
3357,MMR,201904,19
3358,DNK,202002,40
3359,MUS,202002,10
3360,DZA,201910,112
3361,BLZ,202011,3
3362,SLE,201904,1
3363,SYC,201811,3
3364,NIC,201905,13
3365,TCD,201908,4
3366,SAS,201907,2
3367,BRN,201902,16
3368,SOM,202003,4
3369,MOZ,201903,3
3370,NER,201907,3
3371,NIC,202010,3
3372,JAM,202010,1
3373,BMU,201901,2
3374,CRI,201910,4
3375,CPV,201905,3
3376,LSO,201904,1
3377,LIE,202010,2
3378,EST,202004,66
3379,SYR,202004,1104
3380,LVA,202003,76
3381,GRC,202003,109
3382,AUT,202005,154
3383,IND,202005,117
3384,SRB,201905,274
3385,BGR,202006,93
3386,MYS,202006,80
3387,HND,202007,3
3388,TZA,202006,1
3389,ARG,202008,63
3390,PRY,202008,10
3391,SWE,202009,126
3392,THA,202009,28
3393,AUS,201909,203
3394,ARM,202002,353
3395,DEU,202002,2161
3396,SAS,202009,7
3397,URY,202009,3
3398,PAK,201709,467
3399,LBR,201709,3
3400,TJK,201708,111
3401,JPN,201711,1111
3402,GRD,201711,25
3403,SOM,201805,9
3404,LVA,201709,149
3405,DNK,201802,54
3406,SRB,201803,794
3407,MLT,201803,100
3408,LBN,201803,130
3409,TUR,201712,4086
3410,KOR,201710,617
3411,IND,201805,128
3412,ARM,201706,553
3413,AFG,201706,675
3414,MEX,201706,272
3415,SYC,201803,259
3416,NZL,201804,39
3417,VNM,201701,227
3418,MUS,201805,4
3419,SAU,201703,385
3420,ETH,201709,6
3421,CAN,201710,510
3422,TUR,201611,3643
3423,BHR,201804,20
3424,GUY,201804,7
3425,PSE,201707,119
3426,IRN,201704,4373
3427,LCA,201703,4
3428,WST,201705,694
3429,SOM,201704,24
3430,TUN,201805,14
3431,BGD,201710,64
3432,TJK,201612,362
3433,BGR,201710,112
3434,CYP,201712,145
3435,GNQ,201711,8
3436,BLR,201509,1929
3437,EGY,201608,1554
3438,CYP,201609,122
3439,AZE,201610,850
3440,ISR,201610,827
3441,IRN,201510,5727
3442,SWZ,201704,6
3443,CAS,201711,11
3444,VAT,201705,74
3445,KOR,201606,450
3446,NMR,201608,18
3447,CAS,201707,13
3448,MLT,201608,3
3449,LKA,201611,28
3450,NER,201711,2
3451,CZE,201602,81
3452,CMR,201704,4
3453,CRI,201712,2
3454,SOM,201612,13
3455,NER,201701,4
3456,NMR,201603,10
3457,CRI,201607,4
3458,KAZ,201512,645
3459,LBR,201710,1
3460,BDI,201606,19
3461,MKD,201606,108
3462,AIA,201804,2
3463,CUB,201512,217
3464,CZE,201505,432
3465,NZL,201511,61
3466,MYS,201512,82
3467,IRQ,201505,904
3468,AUS,201505,202
3469,VEN,201603,300
3470,TJK,201505,312
3471,LBN,201601,119
3472,UZB,201602,166
3473,THA,201601,99
3474,TJK,201504,361
3475,TUN,201502,16
3476,JAM,201503,6
3477,SYR,201501,180
3478,YEM,201512,187
3479,CMR,201606,4
3480,IRN,201501,42
3481,BHR,201604,72
3482,PRK,201507,173
3483,NMR,201511,18
3484,TUN,201512,26
3485,BTN,201604,8
3486,HRV,201601,27
3487,RWA,201602,13
3488,EGY,201501,35
3489,GTM,201605,8
3490,SUR,201512,2
3491,PRY,201605,9
3492,NAM,201604,6
3493,CPV,201605,1
3494,LIE,201507,7
3495,DMA,201510,2
3496,CAN,201808,338
3497,QAT,201808,72
3498,MMR,201808,58
3499,UKR,201810,9496
3500,SRB,201812,400
3501,IND,201812,124
3502,CAN,201907,352
3503,ESP,201811,405
3504,TUR,201811,3335
3505,SAU,201811,1105
3506,SAF,201811,10
3507,NER,201902,1
3508,CAS,201806,29
3509,AFG,201903,551
3510,WST,201903,496
3511,LBN,201903,400
3512,WST,201906,439
3513,COD,201907,2
3514,AGO,201902,14
3515,HRV,201908,24
3516,DJI,201901,6
3517,URY,201901,12
3518,YEM,201807,84
3519,THA,201809,36
3520,ISL,201811,24
3521,BGD,201809,12
3522,BRN,201809,10
3523,MLI,201906,161
3524,LUX,201807,18
3525,GBR,201904,2045
3526,FRA,201904,1309
3527,GUY,201601,1
3528,COG,201807,3
3529,JPN,202002,552
3530,SRB,202002,274
3531,BEL,201911,112
3532,NOR,201910,653
3533,ARE,201910,651
3534,SAU,201910,2123
3535,GRC,201910,192
3536,SEN,201910,4
3537,MEX,201905,94
3538,LCA,201810,5
3539,MEX,202001,75
3540,GRC,202010,427
3541,COL,202010,10
3542,THA,201905,23
3543,LAO,201906,2
3544,TJK,202003,58
3545,PRT,202001,6
3546,GRD,201910,3
3547,CMR,202002,5
3548,CPV,201911,1
3549,LUX,202004,7
3550,KAZ,202003,255
3551,IRL,202003,64
3552,ARG,202006,24
3553,AFG,202006,971
3554,PSE,202007,111
3555,CYP,202007,32
3556,ISL,202006,12
3557,POL,201907,423
3558,NPL,202007,2
3559,BWA,202009,5
3560,KWT,202009,13
3561,SEN,202009,3
3562,DEU,201709,2169
3563,TUR,201711,5506
3564,PRK,201711,1719
3565,AFG,201711,503
3566,CHE,201711,536
3567,LUX,201805,42
3568,ISR,201803,751
3569,HRV,201711,86
3570,HND,201802,13
3571,TUN,201711,18
3572,YEM,201804,97
3573,DMA,201805,2
3574,PAN,201802,6
3575,LKA,201701,23
3576,NGA,201701,164
3577,NLD,201701,110
3578,ISR,201704,1506
3579,COM,201804,5
3580,LBN,201707,113
3581,SAU,201707,421
3582,PRT,201704,47
3583,FJI,201703,1
3584,CHN,201603,2517
3585,GEO,201805,6
3586,BLR,201710,1173
3587,ISR,201710,1360
3588,AFG,201609,422
3589,MMR,201612,8
3590,LAO,201612,6
3591,EUR,201611,2534
3592,NER,201710,33
3593,CYP,201702,156
3594,ITA,201702,471
3595,BGD,201702,147
3596,AZE,201712,633
3597,AUS,201712,251
3598,NZL,201712,26
3599,KOR,201609,682
3600,EUR,201608,1613
3601,MKD,201610,35
3602,BFA,201802,2
3603,AFG,201510,1598
3604,MYS,201708,44
3605,BEL,201608,169
3606,CHL,201608,29
3607,MKD,201512,19
3608,ARE,201608,45
3609,NPL,201705,5
3610,PHL,201605,115
3611,HND,201611,12
3612,ARM,201601,816
3613,TJK,201601,149
3614,BGR,201602,333
3615,BTN,201610,5
3616,GUY,201610,2
3617,SEN,201703,5
3618,ESP,201604,209
3619,SLE,201702,3
3620,BHS,201704,4
3621,RWA,201803,2
3622,BEN,201607,7
3623,VAT,201607,13
3624,DOM,201707,7
3625,LCA,201707,1
3626,MNG,201510,196
3627,EST,201509,949
3628,LKA,201602,60
3629,BEL,201507,155
3630,KOR,201511,184
3631,JOR,201508,354
3632,TCD,201511,4
3633,DZA,201602,214
3634,MMR,201504,46
3635,PAK,201502,75
3636,NPL,201602,5
3637,ARE,201605,34
3638,MAR,201601,54
3639,NIC,201510,48
3640,MKD,201507,17
3641,ECU,201601,11
3642,NZL,201512,12
3643,PGS,201602,8
3644,BRN,201503,5
3645,PLW,201603,1
3646,ZMB,201504,11
3647,MYS,201502,25
3648,SLE,201503,9
3649,BRN,201504,7
3650,CHL,201512,7
3651,PNG,201510,1
3652,TZA,201506,2
3653,NPL,201506,15
3654,LTU,201810,261
3655,GEO,201502,2
3656,AZE,201812,720
3657,DOM,201812,10
3658,AZE,201901,463
3659,MOZ,201901,64
3660,QAT,201902,107
3661,KAZ,201806,445
3662,KWT,201806,50
3663,ZWE,201806,164
3664,DZA,201909,103
3665,JOR,201909,129
3666,PGS,201909,52
3667,ALB,201809,35
3668,TUN,201809,17
3669,ZMB,201503,1
3670,DZA,201904,112
3671,ARE,201904,89
3672,CAF,202012,108
3673,VAT,202002,30
3674,NPL,201901,7
3675,TTO,201906,8
3676,PGS,201911,8
3677,COL,202012,125
3678,TKM,202012,24
3679,VUT,201809,4
3680,IRN,201910,2175
3681,ZAF,201912,71
3682,ARE,201912,59
3683,COG,201904,2
3684,COD,201905,10
3685,GBR,202001,1186
