,MonthYear,Count,Actor2CountryCode
292,202001,11,DEU
293,201911,2,JPN
294,201603,1,ARM
295,201901,2,BRA
296,201607,2,ISR
297,201902,7,ITA
298,202008,1,WST
299,202009,16,BLR
300,201608,3,CHN
301,201610,5,IRN
302,201609,5,BOL
303,201705,21,UKR
304,201709,1,MCO
305,201512,20,UKR
306,201801,1,ARG
307,201604,3,AZE
308,201507,2,ARM
309,201503,2,JOR
310,201505,10,IRN
311,201810,224,
312,201810,1,EGY
313,201503,1,SAU
314,201507,9,DEU
315,201602,1,JOR
316,201710,18,SYR
317,201711,2,GRC
318,201711,2,ESP
319,202012,7,RUS
320,201905,37,RUS
321,202001,1,BGR
322,201510,1,PRK
323,201610,3,WST
324,201809,1,BLR
325,201902,147,
326,201601,1,TKM
327,201807,8,DEU
328,201902,8,AFG
329,201912,4,LBY
330,201911,1,CYP
331,201901,2,SGP
332,202011,3,AZE
333,201708,6,IRN
334,201710,1,FIN
335,201510,7,FRA
336,201712,23,RUS
337,201504,4,ARG
338,201512,5,EUR
339,201611,1,GRC
340,201707,1,KAZ
341,201509,1,PAK
342,201503,1,COL
343,201602,5,WST
344,201608,4,ARM
345,201712,3,GBR
346,201904,6,AFG
347,201712,1,LTU
348,201603,2,ESP
349,201903,4,ITA
350,201512,1,AUT
351,201903,3,PRK
352,201907,2,BLR
353,201603,1,MAR
354,202009,1,AZE
355,201812,2,AZE
356,201802,1,CHE
357,202005,1,WST
358,202004,2,DEU
359,202009,3,DEU
360,201704,2,LBN
361,201612,94,SYR
362,201611,2,POL
363,201703,1,SWE
364,201711,7,CHN
365,201803,33,GBR
366,201709,3,BLR
367,201801,3,CHE
368,201511,1,GRC
369,201605,20,GRC
370,201807,12,SYR
371,201504,1,NIC
372,201810,3,SRB
373,201701,1,CHL
374,201502,1,POL
375,201912,1,ZAF
376,201911,1,FIN
377,201506,1,ESP
378,201903,12,RUS
379,201811,1,AZE
380,201908,1,SRB
381,201908,3,MDA
382,201606,7,IRN
383,201907,2,DEU
384,201812,5,TKM
385,202001,1,MCO
386,201806,2,MKD
387,202007,5,TUR
388,202008,1,FRA
389,201612,7,FRA
390,201701,1,BOL
391,201705,4,KAZ
392,201605,6,WST
393,201509,29,RUS
394,201804,1,UZB
395,201804,1,ARM
396,201904,149,
397,201904,26,RUS
398,201608,1,SAU
399,201807,9,EUR
400,201809,3,EUR
401,201711,1,ITA
402,201604,1,LTU
403,201910,1,ISR
404,201810,2,MLI
405,201807,2,CHN
406,202010,4,AZE
407,201906,1,COG
408,201806,1,IRQ
409,202009,1,CHN
410,202001,1,IRN
411,202010,1,ALB
412,202006,132,
413,201702,1,MDA
414,201706,32,RUS
415,201702,4,KGZ
416,201609,4,DEU
417,201705,32,EGY
418,201507,43,USA
419,201711,4,GBR
420,201804,19,GBR
421,201707,3,LBY
422,201710,2,MEX
423,201705,2,IND
424,201709,1,KOR
425,201902,3,USA
426,202010,10,RUS
427,201811,6,TUR
428,202011,1,KGZ
429,201908,2,CHN
430,201704,1,PAK
431,201706,1,BOL
432,201506,1,FIN
433,202005,2,KOR
434,201707,44,RUS
435,201611,25,RUS
436,201706,2,EUR
437,201609,6,ISR
438,201709,28,EGY
439,201801,11,USA
440,201608,7,IRN
441,201604,16,SYR
442,201512,1,CYP
443,201705,3,GBR
444,201911,122,
445,202012,173,
446,202012,2,EUR
447,201702,1,AUS
448,201502,2,BLR
449,201711,3,AFG
450,201504,1,SAU
451,201504,1,PRK
452,201912,2,MNG
453,201809,1,VEN
454,202010,3,EUR
455,201806,1,BRA
456,202002,2,VEN
457,201502,1,DEU
458,201911,3,ARM
459,201506,1,CUB
460,201908,3,SYR
461,201804,1,CYP
462,201704,3,AZE
463,201611,3,EGY
464,201706,7,FRA
465,201706,17,UKR
466,201708,1,EUR
467,201705,18,USA
468,201704,1,VEN
469,201602,15,SAU
470,201709,1,LBY
471,201510,3,PAK
472,201612,1,LKA
473,201509,1,QAT
474,201605,1,NGA
475,201604,1,TUR
476,201911,20,UKR
477,201711,4,JOR
478,201605,1,BHR
479,201508,1,KAZ
480,201911,7,USA
481,201902,10,ISR
482,201909,4,DEU
483,201607,1,QAT
484,201503,1,IRL
485,201907,1,FRA
486,201802,1,PAK
487,201807,1,CHE
488,201909,1,HUN
489,201806,3,SYR
490,201606,1,ISR
491,201812,3,GRC
492,202007,9,RUS
493,202006,4,EUR
494,202008,3,GBR
495,202009,1,CAF
496,202009,1,MEX
497,201802,3,EUR
498,201802,144,
499,201804,2,ISR
500,201509,11,IRN
501,201505,3,BGR
502,201709,3,EUR
503,201702,1,GRC
504,201505,4,PAK
505,201812,21,UKR
506,201610,1,LVA
507,201811,15,UKR
508,201904,6,JPN
509,201908,15,UKR
510,202002,2,KAZ
511,201606,4,ARM
512,202010,2,VEN
513,201706,1,KAZ
514,202004,1,FIN
515,202010,1,USA
516,202004,148,
517,201707,238,
518,201610,2,LKA
519,201610,13,EUR
520,201709,1,NMR
521,201801,1,AZE
522,201705,4,EUR
523,201709,1,ITA
524,201512,19,RUS
525,201504,17,IRN
526,201511,4,DEU
527,201509,5,FRA
528,201703,1,ARM
529,201808,14,SYR
530,201811,191,
531,201709,1,PAK
532,201904,3,MDA
533,201902,2,BLR
534,201606,1,CUB
535,201606,1,POL
536,202002,5,BLR
537,201908,1,ESP
538,201602,1,BRA
539,201707,1,AFG
540,201812,5,BEL
541,201904,1,CAN
542,201511,1,CAN
543,201906,1,AUS
544,202011,2,IRQ
545,202003,172,
546,202004,4,UKR
547,202006,6,TUR
548,201702,4,WST
549,201706,10,BLR
550,201609,5,EUR
551,201708,3,BLR
552,201602,2,EUR
553,201711,3,FRA
554,201709,2,PER
555,201602,22,USA
556,201601,3,PRK
557,201904,11,UKR
558,201611,1,OMN
559,201707,1,HUN
560,201511,3,UKR
561,201605,2,KHM
562,201503,1,HUN
563,201806,3,AUT
564,201904,1,ARM
565,201507,1,CAN
566,201609,2,MAR
567,201908,1,LVA
568,201711,4,KOR
569,201906,2,BLR
570,201710,1,NOR
571,201908,1,BLR
572,201908,1,BGR
573,201906,1,VAT
574,201907,1,CZE
575,201603,1,KAZ
576,201704,1,LBY
577,201610,21,USA
578,201610,1,AFG
579,201708,1,SDN
580,201708,2,IRQ
581,201701,1,CHE
582,201707,9,JOR
583,201603,5,DEU
584,201505,5,EUR
585,201601,8,RUS
586,201909,15,UKR
587,201710,6,HRV
588,201601,1,AFG
589,201607,11,WST
590,201903,14,UKR
591,201711,1,JPN
592,201802,1,JPN
593,201607,1,IRN
594,202011,2,CHN
595,201705,2,IDN
596,201906,1,FIN
597,201805,1,TKM
598,201911,1,CHE
599,201804,2,NLD
600,201907,3,KOR
601,201808,2,EUR
602,201806,3,FIN
603,201904,1,CHE
604,201806,1,SGP
605,201904,1,FIN
606,202006,1,BLR
607,202006,2,CHN
608,201702,1,ARE
609,201703,17,TUR
610,201709,2,AFG
611,201805,1,MYS
612,201805,11,CHN
613,201802,3,ISR
614,201805,35,EGY
615,201512,3,GBR
616,201503,3,PRK
617,201802,1,MDA
618,201711,14,SYR
619,201609,5,CHE
620,201604,2,TZA
621,201601,4,SRB
622,201809,3,AFG
623,201604,3,ISR
624,201711,1,BLR
625,201808,2,FRA
626,201906,6,TUR
627,201911,1,PAK
628,201604,1,UZB
629,201810,1,GRC
630,201504,1,SVK
631,201906,2,KGZ
632,201511,1,DNK
633,202008,1,JPN
634,202007,2,ISR
635,201610,6,JPN
636,201612,5,BLR
637,201701,22,RUS
638,201702,2,PAK
639,201705,2,ISR
640,201804,7,CHN
641,201804,1,MDA
642,201807,223,
643,201807,37,USA
644,201611,1,COL
645,201503,3,KAZ
646,201810,5,UZB
647,201705,1,MNG
648,201512,1,FIN
649,201702,1,CHN
650,201906,14,JPN
651,201911,1,KOR
652,201905,2,DEU
653,202012,2,ARG
654,202008,1,VEN
655,201703,1,CHL
656,201703,22,SYR
657,201611,2,MLI
658,201608,1,MDV
659,201601,100,
660,201506,14,RUS
661,201602,12,UKR
662,201510,1,POL
663,201602,1,SRB
664,201504,3,YEM
665,201803,2,LBN
666,201703,1,VEN
667,201510,2,EUR
668,201511,1,AFG
669,201604,3,AFG
670,201506,2,PRK
671,201909,9,RUS
672,201601,5,VEN
673,201705,4,HRV
674,201604,1,KGZ
675,201509,1,YEM
676,201908,155,
677,201607,2,AFR
678,201911,6,MDA
679,201911,2,SRB
680,201808,2,BEL
681,201803,1,CHN
682,201909,1,KEN
683,201810,2,JPN
684,201605,1,IDN
685,201505,1,ALB
686,201806,1,ARE
687,201907,3,PSE
688,201806,6,BOL
689,201811,1,GRC
690,201905,1,SYR
691,201703,3,GBR
692,201703,14,UKR
693,201610,5,CHE
694,201704,1,CHL
695,201706,2,CHN
696,201801,32,EGY
697,201805,4,ISR
698,201512,6,FRA
699,201504,12,UKR
700,201709,11,TUR
701,201510,2,WST
702,201505,5,TUR
703,201612,1,NLD
704,201504,7,GBR
705,201808,13,USA
706,201907,17,TUR
707,201811,17,USA
708,201811,1,MDA
709,201602,1,GRC
710,201809,35,TUR
711,201602,1,IDN
712,201505,2,MDA
713,201604,4,CHN
714,201908,7,GBR
715,201603,2,FIN
716,201903,2,KGZ
717,201905,3,SRB
718,202003,1,FRA
719,202007,1,ARM
720,202009,2,UKR
721,201706,8,USA
722,201610,6,CHN
723,201502,48,
724,201909,166,
725,201807,3,HRV
726,201503,5,FRA
727,201705,1,MDA
728,201710,2,KAZ
729,201901,6,EUR
730,201504,3,PAK
731,201810,24,USA
732,201907,1,MKD
733,201702,1,ISR
734,201903,1,PAK
735,201606,4,SRB
736,201809,1,NOR
737,201504,1,ISR
738,201812,4,AFG
739,201905,1,POL
740,201912,1,FIN
741,202008,4,TUR
742,202009,14,RUS
743,201704,6,JPN
744,201611,6,MDA
745,201612,2,GBR
746,201709,3,ECU
747,201805,3,AUT
748,201705,5,PSE
749,201504,6,CHN
750,201704,3,NIC
751,201611,1,BLR
752,201510,4,JPN
753,201608,1,PSE
754,201608,1,BOL
755,201810,2,SAU
756,201808,33,RUS
757,201602,3,EGY
758,201901,1,EGY
759,202001,3,BLR
760,201807,4,AFG
761,202012,2,AZE
762,201503,1,ARM
763,201603,1,GBR
764,201906,3,KOR
765,201907,5,IRN
766,201504,1,BEL
767,201607,1,SRB
768,201809,1,BRA
769,201910,2,KOR
770,201505,1,TJK
771,201609,100,SYR
772,201603,48,SYR
773,201904,9,CHN
774,201502,2,GBR
775,201810,12,CHN
776,201808,2,MDA
777,201507,2,IRQ
778,202001,4,USA
779,201603,1,AZE
780,201709,2,VEN
781,201606,1,MNG
782,201903,2,JPN
783,201703,1,IRQ
784,202001,3,EUR
785,201809,1,CAS
786,201904,2,ISR
787,201708,1,KHM
788,201511,1,ITA
789,202011,3,BLR
790,201704,26,USA
791,201703,15,DEU
792,201610,2,LBN
793,201610,1,GRC
794,201805,172,
795,201711,210,
796,201702,1,IRQ
797,201603,3,IRN
798,201507,1,KOR
799,201804,13,USA
800,201610,1,ESP
801,201608,4,SWE
802,201711,1,UZB
803,201912,20,RUS
804,201905,1,MDA
805,201503,1,IRQ
806,201603,1,BEL
807,201509,1,AZE
808,201509,1,COL
809,202001,9,RUS
810,202011,1,ARE
811,201908,2,DEU
812,201812,5,QAT
813,201702,1,JPN
814,201607,1,ESP
815,201906,1,DEU
816,202003,3,USA
817,202003,5,UKR
818,201707,3,MDA
819,201701,9,IRN
820,201503,7,GRC
821,201708,1,AFG
822,201602,10,BLR
823,201509,2,TJK
824,201707,2,SRB
825,201506,6,TUR
826,201804,1,EUR
827,201804,3,PRK
828,201701,1,EST
829,201504,1,ARM
830,201512,1,YEM
831,201601,1,JPN
832,201607,1,POL
833,201602,1,AFG
834,201509,1,ISR
835,201810,1,IRN
836,201810,1,PAK
837,201703,1,YEM
838,202002,16,RUS
839,202002,1,ZMB
840,201912,10,DEU
841,202010,1,UZB
842,201606,2,PSE
843,201903,1,NGA
844,201802,2,YEM
845,201606,2,JPN
846,202011,2,HUN
847,201710,1,TWN
848,201805,6,PRK
849,201911,1,IRN
850,202004,1,CZE
851,202008,14,BLR
852,201611,27,USA
853,201704,77,SYR
854,201704,1,CUB
855,201701,181,
856,201611,1,PRK
857,201803,234,
858,201711,2,BRA
859,201802,1,ETH
860,201710,27,EGY
861,201801,5,TUR
862,201603,12,USA
863,201502,25,UKR
864,201703,1,CAN
865,201506,1,GIN
866,201603,4,FRA
867,201811,3,ITA
868,201806,19,RUS
869,201806,1,KAZ
870,201503,6,SYR
871,201904,13,TUR
872,201809,2,KOR
873,202002,2,POL
874,202002,3,FRA
875,201606,28,RUS
876,201710,1,ARG
877,201901,2,AZE
878,201909,1,BGR
879,201908,1,KAZ
880,201811,1,ISR
881,201807,1,BGR
882,202004,1,SYR
883,202006,3,SRB
884,201511,1,PER
885,201706,6,JPN
886,201611,3,VEN
887,201703,5,MDA
888,201701,2,LBN
889,201711,25,RUS
890,201710,8,TUR
891,201506,6,FRA
892,201602,54,SYR
893,201508,2,MYS
894,201604,10,UKR
895,201708,5,KOR
896,201511,2,JPN
897,201512,13,AFG
898,201712,1,MEX
899,201506,1,ARM
900,201701,1,SEA
901,201510,3,ISR
902,201710,1,COL
903,201805,1,ARM
904,201904,4,VEN
905,201505,1,MKD
906,201609,1,NGA
907,201905,11,JPN
908,201911,1,GRC
909,202010,2,PSE
910,201606,17,CHN
911,201511,1,NIC
912,201904,2,GBR
913,201908,3,FIN
914,201911,1,ESP
915,202003,30,TUR
916,201909,1,WST
917,202002,1,ISR
918,202003,1,MDA
919,201907,10,RUS
920,201611,187,
921,201703,1,DNK
922,201610,8,SRB
923,201703,2,AFR
924,201711,35,EGY
925,201706,1,PHL
926,201802,10,USA
927,201503,2,DNK
928,201609,2,SRB
929,201502,2,ITA
930,201502,2,WST
931,201512,1,ITA
932,201710,1,TKM
933,201711,5,IRN
934,201702,1,NZL
935,201901,11,UKR
936,201504,1,AGO
937,201710,1,AFG
938,201902,1,MAR
939,201905,9,UKR
940,201712,1,VEN
941,201812,2,ARG
942,201506,1,EST
943,201606,2,ITA
944,201812,3,FRA
945,202001,6,CHN
946,201504,2,TUR
947,201606,1,SVK
948,201812,4,IRN
949,201808,3,MKD
950,201805,1,UZB
951,201604,1,MNG
952,202003,1,LBY
953,201612,268,
954,201805,5,EUR
955,201611,2,PHL
956,201804,1,PAK
957,201710,1,ISR
958,201804,5,DEU
959,201505,2,CYP
960,201602,13,CUB
961,201807,1,POL
962,201710,13,SAU
963,201508,4,GBR
964,201711,1,BGR
965,201506,1,JAM
966,201902,2,SYR
967,201908,1,VEN
968,201711,1,MDV
969,201811,1,ERI
970,201811,1,PRK
971,201608,1,KOR
972,202001,1,PAK
973,202004,1,FRA
974,201905,2,NLD
975,201806,1,BLR
976,201905,1,BLR
977,201608,2,WST
978,201706,1,MKD
979,201509,1,BRA
980,202005,3,SAU
981,201704,4,ISR
982,201702,8,TUR
983,201608,1,CUB
984,201701,11,PHL
985,201801,16,SYR
986,201709,1,WST
987,201801,2,CAN
988,201701,7,KAZ
989,201709,1,MDA
990,201503,1,NIC
991,201604,3,EGY
992,201811,2,POL
993,201809,4,SRB
994,201701,2,NIC
995,201902,1,SWE
996,202002,10,SYR
997,201903,1,VEN
998,201508,1,PAK
999,201506,2,AUT
1000,201805,1,MNG
1001,201910,3,EUR
1002,201608,1,POL
1003,201607,1,LAO
1004,201505,1,KOR
1005,201808,1,JPN
1006,201912,1,KEN
1007,201906,1,FRA
1008,202009,3,TUR
1009,201610,1,NOR
1010,201612,6,AFG
1011,201707,3,JPN
1012,201611,2,PER
1013,201804,17,TUR
1014,201505,1,SGP
1015,201512,2,CHN
1016,201502,3,USA
1017,201805,1,JOR
1018,201705,1,ITA
1019,201602,2,IRQ
1020,201604,2,JOR
1021,202010,1,JPN
1022,201811,1,CAF
1023,201806,3,WST
1024,202009,2,ARM
1025,201806,4,CHN
1026,202005,1,GBR
1027,202007,131,
1028,201611,9,CHN
1029,201704,1,KGZ
1030,201606,2,DEU
1031,201803,35,EGY
1032,201710,3,VEN
1033,201511,20,IRN
1034,201701,2,ARM
1035,201810,5,NOR
1036,201507,23,UKR
1037,201907,124,
1038,201712,4,SRB
1039,201702,2,URY
1040,201711,3,KAZ
1041,201905,3,AUT
1042,201912,12,EUR
1043,201904,2,BLR
1044,201503,1,WST
1045,201912,11,FRA
1046,201906,24,RUS
1047,201608,3,NIC
1048,201510,1,MYS
1049,201704,1,NLD
1050,201606,1,BOL
1051,201901,1,GRC
1052,201606,1,ARE
1053,201807,1,JOR
1054,201606,1,KGZ
1055,202004,10,SAU
1056,202007,1,AZE
1057,201608,37,RUS
1058,201703,3,EUR
1059,201612,6,CHN
1060,201612,19,IRN
1061,201709,7,PRK
1062,201706,1,ISR
1063,201510,63,SYR
1064,201803,4,WST
1065,201611,1,BEL
1066,201511,1,MKD
1067,201505,1,BHR
1068,201510,1,CAS
1069,201812,8,SYR
1070,201805,1,PER
1071,201804,1,SRB
1072,201503,1,PAK
1073,201712,1,ISR
1074,201509,4,PSE
1075,201901,1,MAR
1076,202002,5,EUR
1077,201712,3,BEL
1078,201910,2,ARE
1079,202012,2,MDA
1080,201604,2,BEL
1081,201805,1,ARG
1082,201808,1,KOR
1083,201511,1,IRQ
1084,202005,3,FRA
1085,202008,1,LTU
1086,202009,1,SRB
1087,201704,2,POL
1088,201612,5,EUR
1089,201612,1,MEX
1090,201702,3,SRB
1091,201805,1,GHA
1092,201706,1,IDN
1093,201609,1,ARM
1094,201509,2,VEN
1095,201508,3,EGY
1096,201508,1,EST
1097,201705,1,NLD
1098,201701,4,BLR
1099,201806,16,UKR
1100,201811,4,BLR
1101,201712,1,AFG
1102,201712,1,EUR
1103,201904,11,PRK
1104,201802,4,IRQ
1105,201504,1,KOR
1106,201904,1,SWE
1107,201905,165,
1108,202008,2,MEX
1109,201704,1,NGA
1110,201612,1,IRQ
1111,201504,134,
1112,201608,6,EUR
1113,201512,8,USA
1114,201605,20,USA
1115,201611,1,CHE
1116,201608,1,MDA
1117,201508,7,SYR
1118,201510,4,TUR
1119,201605,1,NIC
1120,201510,1,SEA
1121,201604,2,LBN
1122,201806,4,EUR
1123,201808,2,AFR
1124,201809,1,FIN
1125,201907,5,EUR
1126,201901,3,AFG
1127,201607,1,JPN
1128,202001,9,LBY
1129,201712,5,PRK
1130,201604,1,MEX
1131,201911,7,FRA
1132,201809,3,ISR
1133,201510,1,SGP
1134,201811,3,ARG
1135,201811,1,EGY
1136,201904,1,EUR
1137,202012,2,BLR
1138,201805,1,FIN
1139,202012,1,KOR
1140,201909,1,SRB
1141,202002,2,MEX
1142,201606,2,GBR
1143,201702,11,IRN
1144,201706,16,DEU
1145,201610,1,EGY
1146,201612,1,YEM
1147,201709,21,USA
1148,201709,14,SYR
1149,201804,40,SYR
1150,201610,1,PRY
1151,201506,120,
1152,201511,179,
1153,201709,1,HRV
1154,201804,1,KAZ
1155,201506,7,GBR
1156,201612,1,ITA
1157,201707,1,PRK
1158,201804,1,SWE
1159,201505,1,CZE
1160,201511,2,NLD
1161,201507,1,QAT
1162,201509,1,NLD
1163,201911,3,EUR
1164,201505,1,CUB
1165,201903,1,ISR
1166,202001,1,MLI
1167,202011,9,RUS
1168,201608,1,CAN
1169,201805,1,MOZ
1170,201906,1,BEL
1171,201906,1,KAZ
1172,201810,1,AUS
1173,201605,1,AZE
1174,201807,1,COL
1175,202003,1,POL
1176,201905,1,LVA
1177,202007,5,AFG
1178,202007,3,IRN
1179,202008,5,UKR
1180,202007,4,EUR
1181,202006,1,SYR
1182,201611,2,GBR
1183,201611,2,EUR
1184,201701,6,EGY
1185,201702,8,BLR
1186,201603,6,TUR
1187,201611,1,ECU
1188,201610,1,CZE
1189,201503,22,UKR
1190,201802,2,ESP
1191,201704,2,CHE
1192,201603,18,UKR
1193,201807,18,FIN
1194,201611,1,DEU
1195,201701,1,SRB
1196,201909,1,ARE
1197,201909,5,EUR
1198,201807,3,ISR
1199,201801,2,BGR
1200,201809,211,
1201,201509,1,LBY
1202,201811,3,SGP
1203,202001,146,
1204,201511,2,CHN
1205,201808,1,CAN
1206,201506,1,IRQ
1207,201909,2,LTU
1208,201809,1,GBR
1209,201605,2,AFR
1210,201902,1,FRA
1211,201905,1,FIN
1212,202005,1,AFR
1213,202008,1,IRN
1214,201702,137,
1215,201702,1,MEX
1216,201705,24,DEU
1217,201706,1,MEX
1218,201703,2,PAK
1219,201609,6,CHN
1220,201704,1,JOR
1221,201709,27,CHN
1222,201506,6,VAT
1223,201506,7,SYR
1224,201510,13,CHN
1225,201512,5,WST
1226,201510,2,KAZ
1227,201507,6,GRC
1228,201804,1,FRA
1229,201909,3,FRA
1230,201911,10,DEU
1231,201710,3,MAR
1232,202001,14,UKR
1233,201902,1,LVA
1234,201803,1,TCD
1235,201811,1,AFR
1236,201712,1,AGO
1237,201909,1,ITA
1238,201809,2,POL
1239,202012,1,ITA
1240,202001,1,KAZ
1241,201812,5,ARE
1242,202004,4,CHN
1243,202008,1,BRA
1244,202009,1,KGZ
1245,201611,6,SAU
1246,201704,3,ESP
1247,201805,4,KOR
1248,201805,7,GBR
1249,201506,22,GRC
1250,201604,13,RUS
1251,201507,4,TUR
1252,201504,4,POL
1253,201804,2,SAU
1254,201809,6,JPN
1255,201602,1,ITA
1256,201507,1,JPN
1257,201912,4,GBR
