,MonthYear,Count,Actor2CountryCode
291,201706,78,SYR
292,201708,11,TUN
293,201609,3,EST
294,201609,19,DNK
295,201610,13,PAK
296,201802,21,CAN
297,201802,31,ITA
298,201804,41,ESP
299,201805,45,BEL
300,201808,2,SVK
301,201605,3,MAR
302,201709,15,SWE
303,201807,11,MLT
304,201504,170,ARM
305,201508,49,GRC
306,201604,12,CZE
307,201605,5,CHL
308,201601,17,HRV
309,201706,19,IRN
310,201703,4,YEM
311,201809,57,AFG
312,201808,4,CUB
313,201911,88,RUS
314,201908,7,GRC
315,201605,13,LBY
316,201601,27,GRC
317,201805,1,NOR
318,201802,34,SWE
319,201510,2,VEN
320,201507,3,BOL
321,201506,2,MLT
322,201812,5,TUN
323,201812,5,AFR
324,201503,10,NZL
325,201908,7,IRQ
326,201902,11,GRC
327,201904,6,MDV
328,201709,11,AUT
329,201811,22,NLD
330,201605,1,JOR
331,201902,8,CAN
332,201510,2,TTO
333,201602,2,LBN
334,201704,6,MAR
335,201804,4,SOM
336,201909,15,TUN
337,201803,4,CZE
338,201911,1,ZAF
339,201507,1,SEN
340,201603,4,IND
341,201703,4,PRK
342,201806,1,PRT
343,202006,1,VNM
344,201607,39,AUS
345,201807,2,IRQ
346,201912,1,NIC
347,201605,2,BHS
348,201605,2,PER
349,201903,13,SVK
350,201606,9,CZE
351,201603,2,BLR
352,202002,3,VNM
353,201607,3,LBN
354,201802,2,ALB
355,201905,2,SDN
356,202010,1,ISL
357,201605,3,SAU
358,201710,3,BOL
359,201807,1,AZE
360,201608,2,CUB
361,202006,7,HUN
362,202007,2,JAM
363,201508,1,UZB
364,201611,22,SWE
365,201707,1,BGR
366,201706,20,CHN
367,201704,5,IRN
368,201708,8,KOR
369,201609,192,USA
370,201609,15,AFG
371,201612,6,DNK
372,201611,42,AUT
373,201805,13,DNK
374,201612,6,PRT
375,201802,8,NOR
376,201802,2,IND
377,201801,90,GBR
378,201804,96,GBR
379,201804,43,ITA
380,201805,5,WST
381,201701,1,IND
382,201806,2086,
383,201901,27,ITA
384,201601,10,TUN
385,201701,4,PRT
386,201701,3,LBY
387,201601,12,SWE
388,201501,3,CAN
389,201904,36,ITA
390,201802,1,COG
391,201506,34,SYR
392,201502,3,ALB
393,201702,4,LBN
394,201911,12,ITA
395,202002,46,EUR
396,201909,3,MDV
397,201711,6,PAK
398,201812,76,ITA
399,201707,2,QAT
400,201711,2,MKD
401,201904,6,PAN
402,201910,2,SRB
403,202010,5,IRQ
404,202002,6,BGR
405,202002,5,AGO
406,201808,5,BLR
407,201605,3,HRV
408,201804,44,TUR
409,202011,68,FRA
410,202011,8,AFR
411,201906,6,NZL
412,201906,48,ISR
413,201803,1,PER
414,201908,3,LBY
415,201709,1,YEM
416,201904,1,PHL
417,201607,2,NMR
418,201903,8,EGY
419,201903,1,MLT
420,201608,11,YEM
421,201902,4,NMR
422,201503,1,MNG
423,201606,6,MYS
424,201510,1,URY
425,202006,17,DNK
426,202008,5,HUN
427,202009,2,SVK
428,202009,1,KIR
429,202002,13,AFR
430,201704,1,LTU
431,201707,18,DNK
432,201703,94,RUS
433,201609,4,IND
434,201706,3,LVA
435,201707,3,HRV
436,201612,6,MDV
437,201710,1867,
438,201705,93,TUR
439,201808,194,USA
440,201609,3,BGR
441,201502,23,EUR
442,201712,59,RUS
443,201701,11,MAR
444,201809,2,NGA
445,201508,2,KOR
446,201605,261,FRA
447,201604,5,LTU
448,201802,8,CZE
449,201511,4,SOM
450,201711,17,NOR
451,201801,7,JPN
452,201909,14,CZE
453,201509,9,ISR
454,201605,27,ITA
455,201812,8,DNK
456,201908,7,SVK
457,201908,2,HRV
458,201901,2,PHL
459,201510,3,MAR
460,201910,2007,
461,201910,50,SYR
462,202010,8,CAN
463,201810,1,TCD
464,201907,24,NLD
465,201907,9,AUT
466,201810,1,YEM
467,201804,4,JPN
468,201908,3,TWN
469,202005,4,MEX
470,201710,3,SWE
471,201809,2,MOZ
472,202001,5,IRL
473,201508,1,SOM
474,201612,3,NZL
475,202011,1,EGY
476,202010,1,MYS
477,201702,3,GMB
478,201910,1,BGR
479,202003,1,COL
480,201906,1,MOZ
481,201608,1,ZWE
482,202004,10,AFR
483,202005,55,EUR
484,202005,1,NGA
485,202007,8,EGY
486,202009,3,PRT
487,202009,3,SAU
488,202009,2,HTI
489,201702,93,EUR
490,201608,83,RUS
491,201608,8,SVK
492,201707,143,GBR
493,201607,239,GBR
494,201707,4,NGA
495,201703,101,SYR
496,201706,12,ESP
497,201510,84,FRA
498,201609,6,FIN
499,201706,6,JAM
500,201805,7,PRT
501,201708,1,ALB
502,201803,11,CHN
503,201712,250,DEU
504,201711,6,BLR
505,201610,1,ZWE
506,201509,28,ITA
507,201505,4,SWE
508,201907,13,FIN
509,201702,3,NAM
510,201605,17,CAN
511,201603,50,ITA
512,201512,16,AUT
513,201903,83,POL
514,201601,10,IRN
515,201911,1656,
516,202002,5,ESP
517,201908,20,ISR
518,201507,20,AUS
519,201612,3,LTU
520,201505,12,NZL
521,201807,1,ZAF
522,201807,14,AFR
523,201709,15,BGR
524,201604,2,ZAF
525,201711,1,SEN
526,201908,2,BLZ
527,201812,13,GRC
528,201806,3,ARG
529,201711,6,SWE
530,201902,92,POL
531,201709,1,NIC
532,201611,1,KWT
533,201707,1,PAK
534,201609,2,ZAF
535,202001,1590,
536,201605,4,BLR
537,201810,1,CUB
538,201709,2,PRY
539,201902,5,KOR
540,201803,2,PAK
541,201704,2,PER
542,201907,2,VEN
543,201504,3,FIN
544,201707,3,SRB
545,201703,1,AZE
546,201806,4,BLR
547,201804,2,ARE
548,202012,3,AFR
549,201906,7,CHN
550,202011,1,MYS
551,201612,4,VNM
552,201607,1,SEA
553,202009,1,CPV
554,201901,8,CHN
555,202010,1,HND
556,201809,1,SLV
557,202004,30,ITA
558,202005,11,JPN
559,202005,2,YEM
560,202007,1,MUS
561,202007,1,CMR
562,202009,2,BGR
563,202009,1,TUN
564,201703,28,CHE
565,201508,2019,
566,201707,4,JOR
567,201706,57,GRC
568,201610,8,YEM
569,201610,2,BHS
570,201604,26,PAN
571,201701,14,LUX
572,201806,2,SVK
573,201806,5,BRA
574,201907,164,RUS
575,201903,44,ISR
576,201810,294,DEU
577,201810,35,TUR
578,201509,4,DZA
579,201909,17,BEL
580,201602,4,BGD
581,201509,2,SOM
582,201512,4,AFR
583,201602,6,ALB
584,201909,26,AUT
585,201812,131,RUS
586,201504,21,NOR
587,201911,8,LVA
588,202002,8,NOR
589,201812,8,IRQ
590,201612,14,MLI
591,201906,18,BEL
592,201910,8,BRA
593,201505,2,PRK
594,202001,2,PHL
595,201602,2,EST
596,202001,4,PSE
597,201909,23,CHN
598,201908,4,MDV
599,201703,4,IND
600,201912,3,AFG
601,201807,7,EGY
602,201811,1,VNM
603,201812,1,DZA
604,201503,10,CHE
605,201605,3,KOR
606,201903,2,PSE
607,201607,4,AZE
608,201902,3,EST
609,201905,1,IND
610,201901,1,DOM
611,202011,2,LUX
612,202011,3,CAN
613,201903,2,JAM
614,201504,1,ZAF
615,202003,2,ARE
616,201801,1,SLV
617,202005,4,VNM
618,202008,17,GRC
619,201909,226,DEU
620,201608,13,AFR
621,201608,4,LVA
622,201611,2,MDA
623,201611,113,FRA
624,201706,17,MEX
625,201708,24,ISR
626,201708,31,UKR
627,201701,4,GHA
628,201708,11,SWE
629,201610,8,CHE
630,201609,96,SYR
631,201609,4,LVA
632,201611,2,EST
633,201612,2,NAM
634,201802,87,FRA
635,201803,5,CHL
636,201711,28,NLD
637,201705,7,LTU
638,201705,23,GRC
639,201701,66,SYR
640,201808,97,POL
641,201806,3,IRL
642,201709,3,PSE
643,201508,33,EUR
644,201607,7,IND
645,201901,2,IRQ
646,201809,195,USA
647,201807,112,TUR
648,201807,10,AUS
649,201505,24,CHE
650,201601,16,CHE
651,201805,12,CZE
652,201810,46,POL
653,201512,18,UKR
654,201809,12,AFR
655,201605,3,CRI
656,201909,3,WSM
657,201702,3,CUB
658,201511,7,LBY
659,201509,4,LTU
660,201605,13,AFR
661,201910,78,FRA
662,201804,1,JOR
663,202001,18,AFR
664,202010,4,COL
665,201909,7,WST
666,201907,2,SAU
667,201505,1,JAM
668,201907,2,SOM
669,201808,12,NAM
670,201505,2,SRB
671,201802,2,JPN
672,201904,7,CHN
673,201709,2,EST
674,201607,6,CHE
675,201507,6,NRU
676,201909,1,MDA
677,201609,1,NGA
678,201504,2,KHM
679,202010,2,CPV
680,202003,9,KOR
681,202005,11,CHN
682,201904,1444,
683,202006,4,SLE
684,202006,3,MEX
685,202007,1,BGR
686,202008,1,LUX
687,201702,26,LTU
688,201604,20,ARM
689,201704,70,EUR
690,201608,11,CZE
691,201611,5,SOM
692,201706,43,ISR
693,201609,5,PER
694,201804,1,FIN
695,201711,34,EUR
696,201705,130,AFG
697,201805,2,SEN
698,201805,6,ALB
699,201701,27,GRC
700,201711,11,NZL
701,201510,128,GBR
702,201706,1,BGD
703,201809,37,ITA
704,201509,89,IRQ
705,201702,3,VEN
706,201506,14,IRL
707,201508,52,SYR
708,201605,4,EST
709,201502,10,ITA
710,201701,4,IRL
711,201505,15,ISR
712,201604,3,CUB
713,201508,11,AFR
714,201809,8,HUN
715,201911,10,GRC
716,202002,39,ITA
717,202002,12,NLD
718,201908,27,CAN
719,201511,12,GRC
720,201808,5,CMR
721,201905,21,LTU
722,201908,16,AUT
723,201702,3,DZA
724,201510,3,ARG
725,201712,1,ALB
726,201707,1,SSD
727,202010,3,EGY
728,201805,81,ISR
729,202002,1,BHS
730,201912,101,BEL
731,201512,9,MLI
732,202011,104,USA
733,202011,21,POL
734,201905,10,PRT
735,201604,1,IDN
736,201912,17,JPN
737,201812,6,CAN
738,201607,25,JPN
739,201505,1,KAZ
740,201801,2,AGO
741,201606,4,IRN
742,201804,2,BLR
743,201603,1,NAM
744,202011,2,PRT
745,202010,2,PRK
746,201807,1,MLI
747,202001,3,VNM
748,201906,2,SAU
749,201607,2,KEN
750,202004,14,TUR
751,202007,10,BEL
752,202006,267,RUS
753,202006,18,GRC
754,202008,1,LKA
755,202009,40,GRC
756,201909,207,RUS
757,201702,2,MCO
758,201610,3055,
759,201706,8,JOR
760,201706,33,BEL
761,201708,24,AUT
762,201708,11,AFR
763,201704,2,THA
764,201612,34,AUT
765,201709,3,LVA
766,201709,24,SGP
767,201803,59,ESP
768,201804,7,IRL
769,201711,1,HND
770,201709,10,AFR
771,201507,1860,
772,201602,263,SYR
773,201611,15,DNK
774,201504,141,USA
775,201508,33,NLD
776,201506,24,JPN
777,201504,33,ISR
778,201702,11,PRK
779,201603,3,DNK
780,201506,6,NOR
781,201504,6,VNM
782,201602,16,CHE
783,201708,1,CZE
784,201711,3,EST
785,201605,2,ZAF
786,201808,4,PAN
787,201712,15,IRL
788,201801,9,MDV
789,201908,5,PRK
790,201510,1,SDN
791,201509,2,MAR
792,201911,9,CHN
793,201502,1,ARG
794,201608,3,LBN
795,201504,3,AZE
796,201602,12,JPN
797,201707,4,NAM
798,201812,34,BEL
799,202001,29,ISR
800,201612,3,SOM
801,201807,17,SWE
802,201904,7,SYR
803,201804,19,THA
804,201811,93,SAU
805,201903,2,PAN
806,201909,3,CUB
807,201704,3,LUX
808,201709,4,MYS
809,201804,2,SRB
810,201508,7,LTU
811,201706,2,COD
812,201907,2,MCO
813,201801,2,VNM
814,201712,4,BRA
815,201705,1,IDN
816,201701,1,COD
817,201701,1,MCO
818,201609,4,KWT
819,201812,1,PSE
820,201811,4,MEX
821,201807,6,MDV
822,201705,2,NZL
823,201507,1,MCO
824,201502,2,IRL
825,202005,2,VAT
826,201902,3,MDV
827,201605,1,BRN
828,201511,1,VAT
829,201806,2,AZE
830,201905,5,NZL
831,201905,2,SLV
832,201803,1,KOR
833,201606,2,LBR
834,201906,1,IRQ
835,201610,4,ARG
836,201607,1,ERI
837,201507,1,THA
838,201608,2,PRK
839,202003,10,SAU
840,202005,5,KEN
841,202006,4,WST
842,201906,5,WST
843,202002,1,IND
844,201704,2,LKA
845,201608,13,EGY
846,201508,5,CZE
847,201702,189,TUR
848,201706,3,LBY
849,201702,14,IRN
850,201703,13,IRL
851,201708,2,PRT
852,201609,3,PAK
853,201707,14,ARM
854,201610,3,TUN
855,201612,60,IRN
856,201612,48,UKR
857,201803,121,POL
858,201804,19,TUN
859,201705,6,ARG
860,201701,4,DOM
861,201701,45,ISR
862,201808,42,EUR
863,201609,6,CHE
864,201710,2,HRV
865,201701,2,ERI
866,201809,335,DEU
867,201809,11,ESP
868,201702,19,IRQ
869,201503,4,CHL
870,201511,4,MLI
871,201502,11,SYR
872,201903,1,NMR
873,201904,7,HUN
874,201810,9,BEL
875,201810,173,BGR
876,201810,19,AFG
877,201505,7,BLR
878,201909,16,NLD
879,201604,7,EGY
880,201602,4,TWN
881,201603,28,AUT
882,201609,1,LUX
883,201512,3,MEX
884,201504,10,LUX
885,201712,5,DNK
886,201712,14,SWE
887,201801,6,WST
888,201909,9,SWE
889,202012,3,PRT
890,201908,2,BEL
891,201711,2,PRK
892,201712,2,ESP
893,201904,20,AUS
894,201904,16,JPN
895,201904,2,JAM
896,201503,10,LUX
897,201911,1,KIR
898,201812,10,UKR
899,201805,1,HND
900,201710,13,NLD
901,201506,2,LVA
902,201912,11,CAN
903,201912,2,VNM
904,201602,6,IRN
905,201705,5,PAN
906,202012,5,AFG
907,201804,1,MNG
908,201706,1,MAR
909,201909,1,VAT
910,201502,2,EGY
911,201910,1,VEN
912,201503,2,LKA
913,201712,3,VNM
914,201903,6,HRV
915,201612,1,BHR
916,201904,6,AFG
917,201803,1,LBN
918,201507,1,AGO
919,201901,1,LBY
920,201706,1,TCD
921,201812,4,IRL
922,202010,3,IND
923,201502,1,GIN
924,202003,31,ITA
925,202004,21,AUT
926,202004,2,FJI
927,202005,5,NZL
928,202008,208,DEU
929,202009,6,DZA
930,201704,3,CYP
931,201704,53,ITA
932,201703,589,DEU
933,201704,1,MNG
934,201708,18,IRL
935,201706,5,ALB
936,201610,10,WST
937,201612,49,ESP
938,201611,14,WST
939,201708,14,EGY
940,201803,156,USA
941,201801,10,TUN
942,201705,238,USA
943,201805,12,AFR
944,201609,3,COL
945,201710,2,CYP
946,201710,15,CAN
947,201605,375,DEU
948,201601,301,TUR
949,201805,7,NLD
950,201805,1,SOM
951,201712,44,POL
952,201802,3,SRB
953,201809,1,PER
954,201505,117,POL
955,201602,120,USA
956,201602,8,ESP
957,201510,11,CHN
958,201701,3,JAM
959,201810,51,AUS
960,201810,7,ALB
961,201810,3,IRQ
962,201601,9,NOR
963,201505,56,UKR
964,201705,1,BLR
965,201511,1,OMN
966,201512,35,BEL
967,201808,14,GRC
968,201809,2,CHE
969,201507,8,IRL
970,201504,7,CHN
971,201702,1,KWT
972,201603,6,LBY
973,201709,22,EGY
974,201910,20,ISR
975,201505,2,LUX
976,201907,3,MKD
977,201801,2,LBN
978,201903,2,KIR
979,201906,8,FIN
980,201910,14,PRT
981,201906,22,ESP
982,201807,2,PRT
983,201909,4,YEM
984,201812,13,KEN
985,201906,3,MCO
986,201502,2,MDV
987,201607,693,IRN
988,201606,18,IRQ
989,201905,5,BLR
990,201607,6,NZL
991,201607,7,PRT
992,201607,1,MYS
993,201606,3,BGR
994,201606,18,DNK
995,201808,1,BOL
996,201601,1,AGO
997,201607,1,CYP
998,201608,1,VNM
999,202004,8,JPN
1000,202004,16,UKR
1001,202003,2,IDN
1002,202005,2,MLI
1003,202006,4,CPV
1004,202008,9,BEL
1005,202008,11,NLD
1006,202009,1,PAK
1007,201708,17,IRN
1008,201708,14,MDV
1009,201610,1,NAM
1010,201704,27,AUS
1011,201610,10,DNK
1012,201609,19,SWE
1013,201612,11,CHN
1014,201708,2,NAM
1015,201801,24,UKR
1016,201709,27,GRC
1017,201804,2,NGA
1018,201711,4,EGY
1019,201806,252,USA
1020,201811,1,TWN
1021,201805,19,AUS
1022,201506,37,BEL
1023,201807,344,DEU
1024,201507,10,MDV
1025,201602,71,UKR
1026,201904,3,WST
1027,201802,1,TKM
1028,201601,11,JPN
1029,201505,28,ESP
1030,201801,6,PAK
1031,201809,19,NLD
1032,202002,9,HRV
1033,201711,3,LBN
1034,201807,31,SYR
1035,201807,10,ARE
1036,201603,1,DZA
1037,201810,18,CHE
1038,201806,15,BEL
1039,201908,2,NRU
1040,201604,7,AUS
1041,201707,2,KEN
1042,201902,7,MEX
1043,201904,1,ALB
1044,201511,2,AGO
1045,201909,10,BRA
1046,201909,8,DNK
1047,202011,7,SWE
1048,201804,5,HUN
1049,201804,3,ARM
1050,201804,2,NER
1051,201706,3,BLR
1052,201601,5,KEN
1053,201610,2,KHM
1054,202005,7,PHL
1055,201910,6,TUN
1056,201905,6,AFG
1057,201909,1,LTU
1058,201801,6,FIN
1059,202012,5,CHL
1060,202012,3,GUY
1061,201902,2,WST
1062,201706,1,NER
1063,202009,1,MEX
1064,201805,1,SVK
1065,201605,1,YEM
1066,202001,2,SGP
1067,201807,2,LBN
1068,202005,2,ZAF
1069,202008,21,LBN
1070,202008,3,MEX
1071,202008,3,IRL
1072,202009,3,AFG
1073,201702,3,FIN
1074,201702,106,RUS
1075,201701,2633,
1076,201704,23,EGY
1077,201703,10,MCO
1078,201704,1,SDN
1079,201704,14,MDV
1080,201612,130,SYR
1081,201511,189,USA
1082,201805,272,DEU
1083,201709,2,ARM
1084,201803,35,AUS
1085,201802,6,TUN
1086,201705,8,PRK
1087,201609,9,HUN
1088,201808,12,UKR
1089,201505,249,RUS
1090,201809,17,PSE
1091,201805,1,CHL
1092,201608,3,BHS
1093,201504,21,HUN
1094,201505,35,TUR
1095,201810,17,SYR
1096,201504,24,JPN
1097,201509,8,MYS
1098,201909,11,CAN
1099,201911,58,EUR
1100,201801,12,LTU
1101,201801,1,MCO
1102,201503,6,LVA
1103,201711,4,SAU
1104,201908,9,AFR
1105,201509,12,AUS
1106,201812,5,EGY
1107,201812,35,POL
1108,202012,74,FRA
1109,201709,5,NZL
1110,201911,28,CAN
1111,201911,2,SAU
1112,201608,3,CHE
1113,201910,105,GBR
1114,201906,27,TUR
1115,201510,5,BOL
1116,201906,1,BRA
1117,201907,1,CHL
1118,201509,2,PER
1119,201712,3,MLT
1120,201802,5,HRV
1121,201710,3,KEN
1122,201510,1,MWI
1123,201506,1,CHN
1124,201607,22,IRQ
1125,201903,3,SRB
1126,201603,1,JAM
1127,201902,3,ISR
1128,202012,4,LTU
1129,201601,5,DZA
1130,202003,25,ESP
1131,201905,2,TZA
1132,201601,1,MNG
1133,202010,2,GIN
1134,201806,4,FIN
1135,201607,4,PRK
1136,201808,2,ARG
1137,202004,1,ZAF
1138,202005,2,QAT
1139,202007,13,PSE
1140,202007,1,LUX
1141,202008,4,CPV
1142,202008,5,ERI
1143,202009,1,VNM
1144,202002,86,TUR
1145,201707,100,RUS
1146,201611,5,MDV
1147,201703,6,CZE
1148,201604,111,FRA
1149,201610,61,EUR
1150,201610,33,AFR
1151,201609,86,ITA
1152,201609,141,GBR
1153,201706,1,ZAF
1154,201709,143,POL
1155,201709,29,SYR
1156,201803,1,VEN
1157,201710,112,GBR
1158,201806,6,HRV
1159,201509,97,SYR
1160,201710,12,IRQ
1161,201712,20,ITA
1162,201901,53,EUR
1163,201510,12,BRA
1164,201907,43,POL
1165,201503,4,KOR
1166,201511,2,COL
1167,201810,16,CZE
1168,201504,1,JOR
1169,201504,4,MEX
1170,201805,62,TUR
1171,201509,1,JOR
1172,201509,5,PSE
1173,201712,2,JAM
1174,201910,2,SVK
1175,201712,1,VEN
1176,201907,6,QAT
1177,201807,4,JPN
1178,201912,1,CHL
1179,201504,4,ARG
1180,202001,1,VAT
1181,202003,4,NOR
1182,201804,2,LBN
1183,201804,4,LVA
1184,201703,3,LBN
1185,201907,1,IRL
1186,201507,9,SRB
1187,202002,4,LUX
1188,201712,3,ARG
1189,201811,1,IND
1190,201707,2,DZA
1191,201810,4,FIN
1192,202012,5,CAN
1193,201901,1,MLT
1194,201803,3,SAU
1195,202009,2,CYP
1196,201503,1,LBN
1197,201905,10,TUN
1198,201905,2,YEM
1199,201706,2,MDG
1200,201601,1,LKA
1201,202010,2,MEX
1202,201606,5,PRT
1203,201807,3,BLR
1204,202005,3,SRB
1205,202007,80,FRA
1206,202006,8,BLR
1207,202007,3,ARG
1208,201906,11,AUT
1209,201608,132,TUR
1210,201611,113,SYR
1211,201611,37,IRL
1212,201703,133,GBR
1213,201610,36,IRQ
1214,201609,106,UKR
1215,201708,3,TTO
1216,201703,7,PSE
1217,201803,50,AFG
1218,201705,7,BRA
1219,201705,16,AFR
1220,201806,28,UKR
1221,201811,14,SWE
1222,201505,157,FRA
1223,201508,56,UKR
1224,201512,80,TUR
1225,201512,90,GBR
1226,201511,12,KEN
1227,201509,4,VNM
1228,201508,59,AFG
1229,201604,5,NAM
1230,201512,17,NLD
1231,201601,11,AFG
1232,201809,2,AZE
1233,201708,5,CYP
1234,201909,9,CHE
1235,201803,16,UKR
1236,201602,5,SAU
1237,201503,16,IRQ
1238,201712,4,CMR
1239,201908,21,AUS
1240,201904,19,LKA
1241,201506,1,PAK
1242,201611,2,JAM
1243,201509,2,LBY
1244,202010,12,GRC
1245,201810,2,PHL
1246,201902,31,SYR
1247,202010,3,PRT
1248,201602,2,JOR
1249,201906,3,SLV
1250,202001,8,SEN
