,MonthYear,Count,SumGoldsteinScale,Actor2CountryCode
1908,201905,3,13.2,IRL
1909,201806,23,92.0,OMN
1910,202012,19,79.4,BOL
1911,202002,2,8.0,NMR
1912,201909,4,16.0,PNG
1913,201810,2,8.0,UGA
1914,201908,1,4.0,VCT
1915,201812,2,8.0,BGD
1916,201905,2,8.0,ALB
1917,202010,6,27.0,WST
1918,201905,5,21.0,KWT
1919,202005,42,176.89999999999998,EUR
1920,202005,10,42.4,NGA
1921,202004,6,28.8,AFR
1922,202004,2,8.0,SVK
1923,202007,23,107.6,EGY
1924,202008,6,24.0,IND
1925,202009,12,48.0,SAU
1926,202005,4,16.0,SDN
1927,201703,785,3355.9999999999995,SYR
1928,201702,172,728.4000000000001,EUR
1929,201704,3,12.0,PER
1930,201707,42,186.0,SRB
1931,201707,170,690.8000000000001,GBR
1932,201707,31,130.0,NGA
1933,201608,1736,7331.000000000001,RUS
1934,201608,20,81.2,SVK
1935,201706,21,85.2,ESP
1936,201703,67,280.0,AZE
1937,201708,24,98.5,ALB
1938,201610,104,452.00000000000006,AZE
1939,201510,554,2251.3000000000006,FRA
1940,201609,25,107.8,FIN
1941,201609,5,20.0,ZAF
1942,201707,26,122.4,PAK
1943,201607,186,765.6,GBR
1944,201601,602,2649.2,IRN
1945,201612,20,82.4,LTU
1946,201609,6,24.0,TKM
1947,201509,40,169.6,ITA
1948,201706,3,12.0,JAM
1949,201709,19,80.2,BGR
1950,201705,10,40.0,MNG
1951,201803,260,1066.9999999999998,CHN
1952,201803,38,158.99999999999997,PAK
1953,201709,7,28.0,PRY
1954,201709,23,96.8,BRA
1955,201711,24,102.0,UZB
1956,201711,86,375.79999999999995,BLR
1957,201712,71,307.20000000000005,DEU
1958,201710,4,16.5,URY
1959,201611,3,12.0,KWT
1960,201608,2,8.0,MMR
1961,201711,2,8.0,COL
1962,201612,8,33.2,VNM
1963,201804,12,55.2,QAT
1964,201603,37,161.89999999999998,ITA
1965,201512,63,255.0,AUT
1966,201502,224,985.4000000000007,IRN
1967,201505,58,238.0,SWE
1968,201605,36,159.59999999999997,CAN
1969,201507,16,66.4,AUS
1970,201604,14,56.0,ZAF
1971,201703,1,4.0,PAN
1972,201708,1,4.0,NMR
1973,201605,239,968.1,BLR
1974,201711,3,14.4,SWE
1975,201505,5,20.0,NZL
1976,201608,1,4.0,NMR
1977,201504,23,104.00000000000001,FIN
1978,201507,4,16.0,LBY
1979,201605,5,20.0,NIC
1980,201810,77,329.2,CUB
1981,201705,2,8.0,KHM
1982,201807,52,216.39999999999998,AFR
1983,201807,70,280.0,KAZ
1984,201807,19,76.0,ZAF
1985,201901,208,858.8000000000001,CHN
1986,201508,1,4.0,LBY
1987,201607,17,68.0,SEA
1988,201806,83,354.8,BLR
1989,201806,37,153.4,ARG
1990,201903,30,124.0,POL
1991,201812,11,50.0,NGA
1992,201911,3506,15383.100000000019,
1993,201804,2,8.0,ARE
1994,201904,14,69.2,NGA
1995,201907,115,479.20000000000005,VEN
1996,201906,852,3507.0999999999995,CHN
1997,201907,18,76.4,FIN
1998,201510,3,12.0,HTI
1999,201805,1,4.0,PRT
2000,201805,2,8.0,LAM
2001,201902,46,202.0,POL
2002,201902,23,98.0,KOR
2003,201908,56,233.0,ISR
2004,201812,58,239.2,GRC
2005,202001,3041,13440.000000000011,
2006,201811,7,28.0,LBN
2007,202002,4,17.2,ESP
2008,201812,5,22.0,SVK
2009,202012,11,46.4,AFR
2010,202001,7,28.0,CUB
2011,201910,1,4.0,BEN
2012,202009,2,14.0,PAN
2013,201810,4,16.0,GTM
2014,201909,2,8.0,AGO
2015,202007,23,94.0,AUT
2016,202006,4,16.0,SWE
2017,202008,19,81.4,CHE
2018,202008,2,10.4,COG
2019,201704,12,49.2,VNM
2020,201707,19,85.6,AUS
2021,201608,13,52.0,MEX
2022,201508,505,2109.6000000000004,FRA
2023,201706,10,46.00000000000001,FIN
2024,201703,167,706.2,EUR
2025,201603,261,1091.1,DEU
2026,201708,38,152.0,BEL
2027,201703,13,52.0,QAT
2028,201612,98,411.2,ARM
2029,201612,11,55.4,BRA
2030,201701,52,208.0,ISL
2031,201612,24,108.6,IRQ
2032,201612,29,120.2,QAT
2033,201608,48,210.00000000000003,BGR
2034,201706,3,13.0,ARE
2035,201705,4,16.0,NIC
2036,201705,68,296.0,JPN
2037,201609,5,20.0,MDV
2038,201607,300,1315.5,CHN
2039,201805,1,4.0,SAF
2040,201802,483,1981.6000000000004,TUR
2041,201802,130,551.8000000000002,CHN
2042,201805,18,72.0,PNG
2043,201803,16,67.0,LTU
2044,201508,35,152.0,IRQ
2045,201712,20,84.4,WST
2046,201712,4,16.0,NMR
2047,201801,3,13.2,CYP
2048,201804,54,232.8,NLD
2049,201505,768,3255.4999999999973,CHN
2050,201508,66,289.19999999999993,PAK
2051,201511,69,322.99999999999983,AFG
2052,201503,7,28.0,NPL
2053,201510,7,28.0,NGA
2054,201801,9,36.0,EST
2055,201705,2,10.4,SDN
2056,201503,11,45.2,SGP
2057,201605,13,56.8,CZE
2058,201511,27,108.0,KGZ
2059,201708,1,5.2,KEN
2060,201710,2,8.0,KWT
2061,201503,22,97.60000000000001,IDN
2062,201601,20,90.80000000000001,AUS
2063,201601,12,55.2,UZB
2064,201602,27,109.2,OMN
2065,201603,18,76.80000000000001,NIC
2066,201604,4,16.0,PRT
2067,201510,9,42.0,DNK
2068,201510,7,28.0,PHL
2069,201510,22,89.2,BGD
2070,201505,2,10.4,LAO
2071,201603,3,12.0,OMN
2072,201605,3,12.0,MRT
2073,201606,5,20.0,SAS
2074,201607,6,24.0,JOR
2075,201706,1,4.0,IRL
2076,201605,7,30.4,URY
2077,201602,3,12.0,MDV
2078,201904,41,177.20000000000002,EGY
2079,201509,1,4.0,MDV
2080,201809,1575,6639.500000000001,RUS
2081,201810,15,63.6,KGZ
2082,201811,80,323.59999999999997,ITA
2083,201811,5,20.0,PER
2084,201511,2,8.0,PAN
2085,201606,6,24.0,CAS
2086,201705,2,8.0,TJK
2087,201809,9,37.2,BGR
2088,201811,21,84.0,TKM
2089,201607,3,12.0,KHM
2090,201601,1,4.0,NMR
2091,201703,2,8.0,SGP
2092,201905,146,602.0,DEU
2093,201903,8,32.0,NOR
2094,201812,19,81.4,MDA
2095,201907,5,20.0,ESP
2096,201906,267,1082.0,AFG
2097,201806,1,4.0,SYC
2098,201805,2,8.0,RWA
2099,201909,423,1768.3999999999999,USA
2100,202003,30,138.8,PSE
2101,201908,41,170.0,SRB
2102,201910,183,748.5999999999999,CUB
2103,201908,12,48.0,HTI
2104,202002,156,657.8000000000001,DEU
2105,202002,144,593.8,VEN
2106,201809,24,96.0,MKD
2107,201907,1,4.0,TGO
2108,201907,6,31.200000000000003,PGS
2109,201901,6,24.0,OMN
2110,201901,3,12.0,MDV
2111,201903,14,58.4,BOL
2112,201910,2,8.0,ALB
2113,202012,6,36.0,BRA
2114,201810,1,4.0,MCO
2115,201910,4,16.0,SGP
2116,201807,3,12.0,BWA
2117,201904,2,8.0,PER
2118,201905,4,17.2,CHE
2119,201905,5,20.0,SUR
2120,201906,2,8.0,LUX
2121,201812,1,4.0,MEA
2122,202002,3,12.0,VAT
2123,202010,2,10.4,BOL
2124,202010,2,8.0,HRV
2125,202005,22,89.0,JPN
2126,202004,58,277.0,ITA
2127,201907,921,3872.6999999999994,RUS
2128,202007,7,28.0,NOR
2129,202009,10,40.0,BGR
2130,201909,52,208.0,AUT
2131,201707,450,2144.2000000000007,JOR
2132,201508,3927,16820.400000000012,
2133,201703,77,312.0,CHE
2134,201703,22,90.4,IND
2135,201706,6,24.0,TJK
2136,201706,21,86.4,GRC
2137,201708,4,16.0,PNG
2138,201610,8,42.2,YEM
2139,201709,4,16.0,TJK
2140,201512,7,28.0,LKA
2141,201701,1,4.0,LUX
2142,201701,8,32.0,MKD
2143,201510,15,65.4,SEA
2144,201503,130,527.1999999999999,CHE
2145,201602,471,1893.0,CUB
2146,201504,15,69.0,NOR
2147,201502,141,585.3999999999999,CYP
2148,201505,61,250.0,PRK
2149,201602,1,4.0,PAN
2150,201504,21,90.00000000000001,VEN
2151,201510,13,55.6,CYP
2152,201605,31,134.60000000000002,KOR
2153,201509,9,45.0,DZA
2154,201508,3,12.0,BRN
2155,201604,3,15.600000000000001,PAN
2156,201602,12,48.0,EST
2157,201603,16,73.60000000000001,KOR
2158,201603,5,20.0,YEM
2159,201602,1,4.0,ALB
2160,201807,116,473.6,EGY
2161,201904,18,73.2,KGZ
2162,201810,154,636.0,DEU
2163,201810,906,3823.0,TUR
2164,201811,49,201.79999999999998,VNM
2165,201607,156,667.8000000000001,AZE
2166,201812,1365,5797.200000000001,RUS
2167,201604,4,16.0,TKM
2168,201806,31,130.0,BRA
2169,201901,48,195.0,KAZ
2170,201805,2,8.0,KNA
2171,201905,21,100.8,EGY
2172,201903,118,494.59999999999997,ISR
2173,201908,88,371.1,VEN
2174,201504,2,8.0,ZAF
2175,201903,15,63.4,PSE
2176,201903,10,40.0,IDN
2177,201812,2,11.0,IRQ
2178,201911,6,24.0,LVA
2179,201909,357,1488.6,CHN
2180,202003,14,57.2,ARE
2181,201909,12,48.0,BEL
2182,201902,54,235.50000000000003,PAK
2183,201910,5,20.0,BRA
2184,201906,27,114.0,BEL
2185,201906,3,12.0,NMR
2186,202002,16,64.0,NOR
2187,201809,6,24.0,MUS
2188,201901,2,8.0,TGO
2189,201902,13,64.0,EST
2190,202011,8,32.0,LUX
2191,202001,7,30.4,MLI
2192,202001,48,195.6,PSE
2193,202001,9,38.0,PHL
2194,201912,16,94.0,AFG
2195,201512,2,8.0,AFR
2196,201902,3,15.600000000000001,TZA
2197,201812,3,12.0,DZA
2198,202001,14,56.0,AZE
2199,201810,2,8.0,NMR
2200,201909,2,8.0,CAF
2201,201909,7,28.0,BGD
2202,201907,1,7.0,BMU
2203,201905,2,8.0,IND
2204,201907,1,4.0,NMR
2205,202004,1,4.0,HRV
2206,202005,62,279.8,IRN
2207,202005,3,12.0,CAN
2208,202005,2,8.0,HRV
2209,202006,76,304.0,SAU
2210,202003,100,419.19999999999993,BLR
2211,201905,422,1742.4,CHN
2212,202004,53,220.39999999999998,IRN
2213,202004,2,8.0,MDV
2214,202007,4,16.0,CUB
2215,202007,6,24.0,ARE
2216,202008,6,30.0,MDA
2217,202007,1,4.0,HRV
2218,202009,695,3006.700000000002,BLR
2219,202009,22,95.8,WST
2220,202002,6,28.799999999999997,LBN
2221,201701,17,76.4,KGZ
2222,201701,279,1140.0,CHN
2223,201702,2,8.0,MUS
2224,201704,7,28.0,CHL
2225,201707,4,17.0,CYP
2226,201707,2741,11864.2,USA
2227,201608,48,199.20000000000002,KAZ
2228,201706,84,351.59999999999997,SAU
2229,201703,12,50.4,IDN
2230,201610,36,144.0,DZA
2231,201708,9,39.599999999999994,TJK
2232,201707,2,8.0,TZA
2233,201607,912,3814.4,USA
2234,201601,1,4.0,IND
2235,201701,83,335.0,PSE
2236,201608,5,20.0,MDV
2237,201610,1,4.0,GTM
2238,201607,72,304.80000000000007,GRC
2239,201612,13,58.0,CAN
2240,201703,4,18.9,COL
2241,201703,5,21.2,PRT
2242,201708,2,14.0,HUN
2243,201709,49,196.0,AUS
2244,201801,10,43.599999999999994,KOR
2245,201802,38,160.4,AZE
2246,201710,245,989.6,EGY
2247,201804,90,374.79999999999995,AUT
2248,201602,86,349.9,ITA
2249,201504,649,2689.2000000000003,FRA
2250,201604,369,1528.9,SAU
2251,201509,35,141.2,AUT
2252,201604,10,40.0,ARG
2253,201503,1484,6541.899999999989,UKR
2254,201605,273,1119.5000000000002,JPN
2255,201502,27,115.20000000000002,CUB
2256,201801,11,46.4,ESP
2257,201505,15,60.0,MNG
2258,201504,109,453.4,POL
2259,201503,35,147.2,AZE
2260,201512,2,8.0,SEN
2261,201603,7,28.0,ARG
2262,201804,17,68.0,HRV
2263,201711,5,20.0,ZAF
2264,201504,19,84.4,MDA
2265,201511,30,124.60000000000001,NOR
2266,201801,2,8.0,IRL
2267,201504,8,39.2,BOL
2268,201505,15,61.0,ARE
2269,201508,2,8.0,BRA
2270,201603,11,44.0,HUN
2271,201505,10,41.5,ZWE
2272,201510,10,40.0,NIC
2273,201705,5,20.0,ARE
2274,201512,5,20.0,GEO
2275,201703,3,12.0,NMR
2276,201601,8,32.0,PER
2277,201904,210,865.9,VEN
2278,201904,2,8.0,CZE
2279,201810,74,300.2,GRC
2280,201809,1950,8117.800000000001,TUR
2281,201811,46,193.8,PRK
2282,201606,2,8.0,PGS
2283,201511,2,8.0,CMR
2284,201809,13,54.0,NOR
2285,201607,3,12.0,MCO
2286,201808,5179,22652.499999999993,
2287,201509,1,5.2,PGS
2288,201806,47,213.2,MDA
2289,201806,32,128.0,PER
2290,201607,1,4.0,HTI
2291,201911,71,287.6,JPN
2292,201904,45,199.0,NOR
2293,201907,2,8.0,RWA
2294,201905,4,16.0,TKM
2295,201806,2,9.2,AFR
2296,201808,10,42.4,CYP
2297,201811,8,32.0,NZL
2298,202003,5,20.0,NLD
2299,202003,2,8.0,THA
2300,201908,6,26.4,AGO
2301,201812,6,24.0,BOL
2302,201809,2,8.0,DOM
2303,201903,9,36.0,TKM
2304,202011,5,20.0,KOR
2305,202012,33,137.8,HUN
2306,201509,1,4.0,NIC
2307,201808,5,20.0,MEX
2308,201510,1,5.2,SGP
2309,202002,2,10.4,DJI
2310,202010,2,8.0,DZA
2311,202005,6,24.0,ZAF
2312,202003,13,62.2,ESP
2313,202003,1,4.0,MKD
2314,202008,53,219.2,MEX
2315,202007,3,12.0,TKM
2316,202008,52,242.79999999999998,LBN
2317,202008,4,16.0,IRL
2318,202009,11,50.0,AFG
2319,202008,1,4.0,DNK
2320,201704,266,1084.4,EGY
2321,201511,1283,5249.699999999997,USA
2322,201701,5775,25098.399999999998,
2323,201702,1395,5911.5,RUS
2324,201702,14,60.8,FIN
2325,201608,108,432.0,CHE
2326,201610,23,93.2,KGZ
2327,201708,41,164.0,VAT
2328,201609,17,68.0,HUN
2329,201509,3,12.0,PER
2330,201612,3328,15796.000000000005,SYR
2331,201706,3,12.0,VAT
2332,201705,83,357.0,PRK
2333,201607,12,50.4,PRK
2334,201701,12,49.2,BGR
2335,201704,2,8.0,MDV
2336,201709,61,254.2,ARM
2337,201803,22,88.0,MKD
2338,201711,179,755.8000000000001,SAU
2339,201805,697,2862.2,DEU
2340,201712,192,787.6,PRK
2341,201801,17,68.0,MUS
2342,201803,12,48.0,AUS
2343,201803,5,20.5,BOL
2344,201608,9,38.4,TKM
2345,201608,16,64.0,EST
2346,201710,44,183.8,KGZ
2347,201610,6,26.4,MLT
2348,201804,12,55.2,CUB
2349,201710,2,8.0,KEN
2350,201804,11,53.60000000000001,MEA
2351,201701,1,4.0,MOZ
2352,201506,618,2563.799999999999,CHN
2353,201505,1129,4702.899999999991,RUS
2354,201706,3,12.0,TKM
2355,201510,11,44.0,PER
2356,201505,171,719.6000000000001,TUR
2357,201510,28,118.0,BOL
2358,201509,13,52.0,AUS
2359,201605,94,385.59999999999997,IDN
2360,201805,7,29.2,CHL
2361,201605,4,16.0,ZWE
2362,201504,5,20.0,MNG
2363,201503,20,86.0,LVA
2364,201504,33,139.20000000000002,JPN
2365,201504,21,86.4,HUN
2366,201601,4,17.2,DZA
2367,201505,1,4.0,NMR
2368,201904,47,196.4,KAZ
2369,201810,637,2830.7999999999997,SYR
2370,201811,10,40.0,KGZ
2371,201607,12,48.0,MAR
2372,201901,2,8.0,ZMB
2373,201607,39,169.20000000000002,IRQ
2374,201509,1,4.0,MYS
2375,201601,3,12.0,MNG
2376,201802,3,12.0,HRV
2377,201901,29,120.0,PSE
2378,201808,462,1985.0,UKR
2379,201903,63,303.6,SRB
2380,201809,19,80.0,PSE
2381,201809,7,28.0,KGZ
2382,201911,84,372.40000000000003,EUR
2383,201911,10,41.2,CAN
2384,201810,2,8.0,CAF
2385,201906,521,2305.2,TUR
2386,201907,56,233.0,CUB
2387,201907,19,80.8,KGZ
2388,201504,1,7.0,NMR
2389,201808,9,36.0,ARG
2390,201812,13,54.0,POL
2391,201911,13,58.0,SAU
2392,201909,7,29.2,CAN
2393,201902,311,1273.1999999999998,ISR
2394,201902,13,52.0,QAT
2395,201908,13,55.6,AFR
2396,201910,57,230.4,GBR
2397,201806,300,1214.3999999999999,FIN
2398,201906,37,148.0,BRA
2399,202002,1,4.0,SYC
2400,201910,2,8.0,NMR
2401,202002,19,76.0,EGY
2402,201812,2,9.0,SEA
2403,201809,10,40.0,LVA
2404,202012,69,295.2,FRA
2405,201911,5,24.0,NGA
2406,202012,12,49.2,LTU
2407,202012,2,8.0,CAS
2408,201903,10,40.0,MYS
2409,201812,9,36.0,EGY
2410,201909,2,8.0,MKD
2411,202010,17,69.2,KAZ
2412,201902,1,4.0,MMR
2413,201910,8,32.0,CRB
2414,202005,2,8.0,ESP
2415,202006,12,51.400000000000006,VNM
2416,202006,6,24.0,LTU
2417,202007,1,4.0,ZAF
2418,202008,74,338.00000000000006,EUR
2419,201908,10,41.2,GRC
2420,202009,2,9.2,MDV
2421,201704,58,234.7,KAZ
2422,201704,7,29.2,MAR
2423,201703,33,140.5,PRK
2424,201610,76,323.20000000000005,PAK
2425,201707,415,1730.1,IRN
2426,201707,1373,7010.799999999999,SYR
2427,201706,1520,6394.700000000003,RUS
2428,201706,33,138.0,KGZ
2429,201706,454,1970.3999999999999,SYR
2430,201706,377,1642.6000000000001,UKR
2431,201706,285,1173.1999999999998,IRN
2432,201603,194,817.4000000000002,BLR
2433,201609,18,74.4,EST
2434,201706,14,56.0,ARG
2435,201605,4,16.0,PER
2436,201608,17,70.2,CUB
2437,201609,7,30.4,DNK
2438,201603,20,84.8,IND
2439,201709,14,60.8,SWE
2440,201709,26,105.0,AUT
2441,201709,1,4.0,GEO
2442,201802,14,58.4,ITA
2443,201805,17,68.0,NOR
2444,201805,101,404.0,BEL
2445,201605,48,198.59999999999997,SAU
2446,201803,14,56.0,CZE
2447,201710,18,72.0,PER
2448,201610,5,26.0,UGA
2449,201802,2,8.0,ALB
2450,201703,6,26.4,YEM
2451,201802,8,38.0,SWE
2452,201804,3,13.2,TZA
2453,201710,9,37.2,BOL
2454,201504,194,796.4000000000001,ARM
2455,201707,1,4.0,SWE
2456,201602,26,119.9,LBN
2457,201802,12,48.0,CAN
2458,201503,26,104.0,COL
2459,201804,4,20.8,SOM
2460,201804,11,46.4,ESP
2461,201605,36,176.40000000000003,LBY
2462,201605,7,29.2,MAR
2463,201604,6,24.0,CZE
2464,201801,2,8.0,BOL
2465,201601,25,100.0,GRC
2466,201508,22,104.40000000000002,GRC
2467,201605,14,56.0,JOR
2468,201601,3,12.0,HRV
2469,201606,6,25.2,CZE
2470,201606,46,184.0,UZB
2471,201504,2,8.0,PNG
2472,201807,14,56.0,BGD
2473,201510,2,9.2,VEN
2474,201904,15,62.2,MDA
2475,201811,13,52.0,NLD
2476,201511,2,11.0,BRN
2477,201809,96,394.2,AFG
2478,201607,1,4.0,ECU
2479,201607,5,20.0,AUS
2480,201807,40,184.6,AZE
2481,201607,5,22.4,LBN
2482,201502,2,10.0,DZA
2483,201806,17,68.0,PRT
2484,201808,19,96.4,SVK
2485,201808,8,32.0,CUB
2486,201905,5,26.0,SDN
2487,201807,8,41.0,IRQ
2488,201911,737,3062.4,RUS
2489,201506,2,8.0,BGD
2490,201812,33,135.6,AFR
2491,201507,2,8.0,SEN
2492,201908,20,84.0,IRQ
2493,201902,12,49.2,JOR
2494,201902,23,96.8,GRC
2495,201503,2,14.0,NZL
2496,202002,9,36.0,VNM
2497,201811,3,15.600000000000001,COG
2498,202003,1,4.0,KGZ
2499,201901,5,20.0,MDG
2500,201901,1,4.0,ETH
2501,201907,38,156.8,KAZ
2502,201902,10,42.4,CAN
2503,202012,2,8.0,HND
2504,201912,9,36.0,NIC
2505,201911,1,4.0,CMR
2506,201909,4,16.0,TUN
2507,202012,1,4.0,OMN
2508,201911,5,20.0,ZAF
2509,201906,1,5.2,PRY
2510,202010,2,8.0,ISL
2511,202010,1,4.0,SAS
2512,201903,1,4.0,SVK
2513,201912,3,12.0,CAS
2514,202009,3,12.0,LTU
2515,202010,2,8.0,TKM
2516,202005,2,9.0,PRT
2517,202006,103,447.20000000000005,LBY
2518,202005,29,123.2,CZE
2519,202007,12,48.0,CHE
2520,201907,851,3627.0999999999995,UKR
2521,202007,1,4.0,SVK
2522,202009,3696,16114.400000000001,
2523,202009,8,32.0,CAS
2524,201611,231,967.8,BLR
2525,201611,36,152.4,IRQ
2526,201701,15,60.0,PRK
2527,201702,23,96.8,NOR
2528,201701,652,2947.0,IRN
2529,201702,56,236.0,VNM
2530,201702,37,150.4,ITA
2531,201702,41,169.8,PSE
2532,201707,4,16.0,MNG
2533,201608,42,176.0,PSE
2534,201608,179,722.3,JPN
2535,201703,9,36.0,HND
2536,201706,34,138.4,SRB
2537,201610,50,215.39999999999998,ITA
2538,201705,745,3250.7000000000003,SYR
2539,201512,1075,4434.499999999999,USA
2540,201610,1,4.0,LAO
2541,201703,11,47.0,CUB
2542,201708,2,8.0,BRN
2543,201707,2,8.0,YEM
2544,201709,13,54.4,KWT
2545,201801,70,284.2,CHE
2546,201710,6,24.0,LAO
2547,201804,225,928.2,DEU
2548,201804,36,147.60000000000002,CAN
2549,201703,5,20.0,OMN
2550,201701,2,8.0,ZWE
2551,201710,2,8.0,MLT
2552,201502,1448,6454.89999999999,
2553,201602,37,154.6,AUT
2554,201601,250,1041.9000000000005,GBR
2555,201511,79,316.0,JOR
2556,201511,212,873.2000000000003,GBR
2557,201503,2,10.4,BGD
2558,201503,40,164.8,JOR
2559,201603,18,72.0,ARE
2560,201509,18,72.0,ESP
2561,201602,86,351.2,GRC
2562,201510,3,12.0,CZE
2563,201602,56,233.60000000000002,HUN
2564,201510,10,41.2,AFR
2565,201511,16,67.60000000000001,MDA
2566,201804,2,8.0,URY
2567,201801,1,4.0,GAB
2568,201801,4,16.0,VAT
2569,201602,8,32.0,PRT
2570,201507,15,63.60000000000001,CAS
2571,201604,12,50.4,DZA
2572,201503,14,70.40000000000002,MEX
2573,201507,7,30.4,NLD
2574,201705,10,40.0,VNM
2575,201502,6,28.8,JOR
2576,201503,6,26.4,UGA
2577,201608,6,28.8,VEN
2578,201605,1,4.0,DMA
2579,201810,115,474.4,SAU
2580,201810,384,1550.0,FRA
2581,201506,7,30.4,CZE
2582,201607,39,156.0,SRB
2583,201607,20,80.0,BOL
2584,201502,4,16.0,AUT
2585,201510,2,8.0,MLT
2586,201605,2,8.0,LTU
2587,201806,7,29.2,CAS
2588,201806,108,436.2,SRB
2589,201808,31,193.6,LBY
2590,201607,4,16.0,TUN
2591,201905,77,338.0,CUB
2592,201603,2,8.0,FSM
2593,201903,43,175.6,LBN
2594,201810,4,16.0,MDV
2595,201905,29,124.30000000000001,WST
2596,201906,6,24.0,PER
2597,201909,333,1342.2,FRA
2598,202003,4,18.4,EGY
2599,201602,2,8.0,DNK
2600,201910,34,153.5,MLI
2601,201906,7,30.4,CHE
2602,202002,7,35.8,SGP
2603,201910,34,141.6,PAK
2604,201904,2,8.0,RWA
2605,201808,2,8.0,CHL
2606,201912,443,1864.0,FRA
2607,201505,1,4.0,SAS
2608,201809,2,8.0,LBN
2609,202012,6,24.0,GRC
2610,201806,8,32.0,CYP
2611,201910,2,10.4,SOM
2612,201909,3,13.5,ETH
2613,202004,5,22.4,DNK
2614,202004,2,8.0,SLE
2615,201908,7,34.0,BGD
2616,201905,11,48.1,ITA
2617,202012,1,4.0,MLI
2618,202011,4,16.0,VEN
2619,202012,1,5.2,ZAF
2620,202006,11,44.0,KAZ
2621,202006,16,79.6,AZE
2622,202008,119,494.6,GBR
2623,202006,1,4.0,BGD
2624,202006,9,41.2,PSE
2625,202007,2,8.0,THA
2626,201909,135,546.0,BLR
2627,202009,2,8.0,DJI
2628,201704,19,77.2,GRC
2629,201701,16,80.8,ARE
2630,201702,81,337.8,KGZ
2631,201702,20,80.0,AUT
2632,201704,14,56.0,MKD
2633,201707,1,4.0,ARG
2634,201706,31,143.2,CUB
2635,201706,263,1112.5,FRA
2636,201610,69,300.0,IND
2637,201609,6949,30199.999999999993,
2638,201610,1,4.0,VAT
2639,201609,37,149.2,AUT
2640,201610,8,41.6,LBY
2641,201709,45,181.2,WST
2642,201803,4,16.0,JAM
2643,201711,32,134.0,CAN
2644,201711,91,381.1,KAZ
2645,201802,728,3087.2999999999997,USA
2646,201802,3,12.0,BRA
2647,201803,50,203.0,GRC
2648,201711,58,240.39999999999998,ARG
2649,201801,39,187.8,SRB
2650,201602,22,88.5,NOR
2651,201804,6022,25902.099999999973,
2652,201705,4,16.0,IRL
2653,201710,45,186.8,NOR
2654,201802,2,8.0,PRY
2655,201702,6,26.4,AFR
2656,201706,3,12.0,IDN
2657,201709,6,28.2,GIN
2658,201504,4283,18743.700000000008,
2659,201508,289,1196.8000000000009,SAU
2660,201510,206,860.8,ISR
2661,201603,51,212.8,AZE
2662,201802,3,12.0,KEN
2663,201805,23,96.9,LBN
2664,201507,65,264.8,KAZ
2665,201507,16,64.0,GHA
2666,201603,75,311.99999999999994,GBR
2667,201805,13,52.0,SDN
2668,201602,20,83.6,IDN
2669,201506,13,58.00000000000001,IDN
2670,201711,1,4.0,DZA
2671,201605,12,48.0,PHL
2672,201605,12,52.4,FIN
2673,201602,9,36.0,CHL
2674,201604,2,8.0,GEO
2675,201511,19,77.2,TJK
2676,201510,20,81.2,CHE
2677,201705,2,8.0,GEO
2678,201606,6,24.0,BGD
2679,201511,9,42.599999999999994,DZA
2680,201807,17,76.4,NLD
2681,201810,5479,23855.400000000016,
2682,201809,105,449.59999999999985,ARM
2683,201809,1003,4354.1,IRN
2684,201607,23,92.0,TJK
2685,201901,499,2184.9,UKR
2686,201602,2,8.0,MEA
2687,201607,9,36.0,PSE
2688,201806,4,16.0,CHL
2689,201808,275,1147.1,AFG
2690,201807,2,8.0,NIC
2691,201812,118,482.09999999999997,JPN
2692,201910,59,244.39999999999998,JPN
2693,201911,5,20.0,MNG
2694,201911,9,36.0,AGO
2695,201904,27,118.2,AUT
2696,201906,26,104.0,PRK
2697,201905,9,43.2,IDN
2698,202003,5,21.2,UZB
2699,201902,451,2004.4999999999995,UKR
2700,201902,627,2554.2000000000003,TUR
2701,201902,10,43.6,AUS
2702,201910,19,77.2,ITA
2703,201910,16,64.0,GRC
2704,201908,6,33.0,SEA
2705,201812,1,4.0,DOM
2706,202002,508,2318.6,CHN
2707,202003,4,16.0,ISL
2708,201910,3,15.600000000000001,PGS
2709,201902,28,122.80000000000001,EGY
2710,201809,6,25.2,PHL
2711,201907,2,10.4,TTO
2712,201809,2,8.0,HND
2713,201912,9,36.0,VEN
2714,201902,7,28.0,ZMB
2715,202012,1,4.0,ETH
2716,201812,1,4.0,ZAF
2717,202001,7,28.0,MMR
2718,201810,3,12.0,NZL
2719,201907,2,8.0,HND
2720,201905,10,42.4,SVK
2721,201909,1,4.0,PAN
2722,202011,1,4.0,NMR
2723,201911,1,4.0,CAS
2724,201906,245,1039.6,ISR
2725,202006,4,18.4,HUN
2726,202008,14,56.0,THA
2727,202002,78,331.6,EUR
2728,201704,416,1707.6999999999998,IRN
2729,201611,63,252.0,AUT
2730,201702,3,14.4,LBN
2731,201707,43,208.60000000000002,QAT
2732,201608,35,148.39999999999998,YEM
2733,201706,342,1411.9,CHN
2734,201706,28,128.8,PRK
2735,201706,1,4.0,MMR
2736,201708,133,541.2,KOR
2737,201703,1,4.0,SAS
2738,201609,2704,11966.500000000004,USA
2739,201609,18,72.0,AFG
2740,201611,6,24.0,SWE
2741,201701,52,244.60000000000002,LBY
2742,201612,10,40.0,PRT
