,MonthYear,Count,Actor2CountryCode
760,201707,3,AUT
761,201607,284,UKR
762,201906,3,SWE
763,201603,1,ZWE
764,201506,3,BGR
765,201905,7,GBR
766,201708,4,LTU
767,201908,2,BLR
768,201904,1,PAK
769,201609,5,CZE
770,201805,1,PSE
771,201905,4,IRL
772,201905,3,ESP
773,201902,4,CHN
774,201607,1,ISL
775,202007,4,ITA
776,201811,16,HUN
777,201601,87,USA
778,201506,15,RUS
779,201505,2,BHS
780,201803,8,HUN
781,201802,12,LTU
782,201904,36,USA
783,201902,1,IND
784,201902,7,LVA
785,201508,2,ITA
786,201502,8,DEU
787,201512,1,CZE
788,202012,2,LVA
789,201807,20,EUR
790,201510,2,LTU
791,202010,13,DEU
792,201706,4,EST
793,201512,2,SVK
794,201912,23,EUR
795,201505,1,LBN
796,201603,1,MDV
797,202011,6,IND
798,201708,8,BLR
799,201708,6,AFG
800,201804,6,SVK
801,201505,1,BGR
802,201903,2,AFG
803,201906,22,EUR
804,201906,2,JOR
805,201509,1,CHN
806,201705,5,ITA
807,201504,4,CAN
808,201507,1,PAK
809,202003,1,MEX
810,201809,3,MEX
811,201704,2,IND
812,201609,1,JAM
813,201607,10,TUR
814,201806,2,ISR
815,201611,4,PRT
816,201704,1,SVK
817,202004,20,USA
818,202007,5,GBR
819,202003,8,GBR
820,201906,53,DEU
821,202008,61,RUS
822,202008,2,CAN
823,202008,1,MDV
824,201712,9,AUT
825,201510,122,USA
826,201701,1,MDV
827,201811,48,RUS
828,201710,11,FRA
829,201505,5,IRL
830,201604,3,SYR
831,201806,1,DNK
832,201702,3,HUN
833,201710,2,AFR
834,202012,13,UKR
835,202005,1,BEL
836,201908,2,PRT
837,201906,2,MEX
838,201906,2,PSE
839,201905,6,EST
840,201805,1,SWE
841,201607,1,MEX
842,202005,12,EUR
843,202005,3,ALB
844,202008,1,IND
845,201712,38,DEU
846,201703,1,SYR
847,201510,13,FRA
848,201605,7,CAN
849,201901,6,CHN
850,201911,474,
851,201509,6,ITA
852,201702,54,EUR
853,202001,739,
854,201711,6,BLR
855,201608,46,RUS
856,201902,110,POL
857,201706,5,ESP
858,201604,2,ZAF
859,201603,9,ITA
860,202002,3,ESP
861,201512,7,AUT
862,201903,51,POL
863,201812,3,SVK
864,201709,3,BGR
865,201609,3,ZAF
866,201505,2,SWE
867,201612,5,LTU
868,202004,2,AFR
869,201707,14,GBR
870,201607,28,GBR
871,201507,1,AUS
872,201908,2,ISR
873,201707,3,SRB
874,201608,8,SVK
875,201902,1,KOR
876,202012,2,AFR
877,201803,1,CHN
878,202006,316,
879,202003,12,SVK
880,202006,27,CZE
881,202005,1,IND
882,202009,44,RUS
883,201506,15,CAN
884,201509,4,SWE
885,201603,20,GRC
886,201506,2,BLR
887,201902,34,RUS
888,201811,4,SYR
889,202001,148,RUS
890,201512,2,GHA
891,201907,1,MDV
892,201807,1,FIN
893,201609,12,JPN
894,202004,2,BGR
895,201508,8,SVK
896,201511,1,PAK
897,201610,6,HUN
898,201710,4,TUR
899,201604,2,LBN
900,201911,2,SVK
901,201610,3,BEL
902,201801,1,PHL
903,201610,2,MDV
904,201502,1,TCD
905,201509,1,BLR
906,201611,1,MUS
907,202012,2,BGR
908,201605,4,MCO
909,201601,1,IRL
910,202005,6,FRA
911,202006,6,PAK
912,202008,32,UKR
913,201801,37,USA
914,201709,7,HRV
915,201811,8,AUT
916,201503,14,EUR
917,201601,40,UKR
918,201512,34,RUS
919,201503,24,ESP
920,201805,6,FRA
921,201505,2,IND
922,201610,8,ESP
923,201702,13,CZE
924,201512,4,ESP
925,201604,6,BEL
926,201812,3,WST
927,201712,4,AUS
928,201612,2,BEL
929,201810,8,LTU
930,201905,42,USA
931,201807,9,ESP
932,201602,1,BRA
933,201601,1,BLR
934,201702,1,COL
935,201705,15,AUT
936,201910,1,ESP
937,201808,31,ISR
938,201901,2,AUS
939,201608,1,AUS
940,201912,1,ZAF
941,201605,4,IND
942,201604,2,WST
943,201809,2,IRL
944,201802,2,QAT
945,201905,1,LVA
946,202008,6,CHN
947,201712,49,UKR
948,201702,699,
949,201506,512,
950,201509,55,POL
951,201601,31,EUR
952,201704,50,DEU
953,201704,6,MEX
954,201711,2,AUT
955,201711,142,UKR
956,201507,54,DEU
957,201508,10,CAN
958,201504,1,LTU
959,201605,2,MDA
960,201803,3,URY
961,201601,6,WST
962,201511,1,HTI
963,201911,2,IRQ
964,201806,8,SEN
965,201810,2,WST
966,201507,2,GRC
967,201605,8,WST
968,201502,5,GBR
969,201712,1,NLD
970,201505,4,SAU
971,202001,12,NLD
972,202004,1,LBN
973,202004,2,LTU
974,201810,7,HRV
975,201708,28,EUR
976,201802,2,BLR
977,201611,3,CHN
978,201703,2,ISR
979,202012,2,ZWE
980,202012,4,ESP
981,201910,4,BLR
982,201903,2,VEN
983,201910,2,PNG
984,202007,64,UKR
985,201811,32,BEL
986,201602,13,FRA
987,201611,67,POL
988,201507,7,SVK
989,201605,9,TUR
990,201502,2,THA
991,201706,62,USA
992,201908,2,BGR
993,201911,5,NLD
994,201810,1,MEX
995,201803,3,IND
996,201901,2,PRT
997,201909,2,ESP
998,201606,70,RUS
999,201908,2,IRN
1000,201805,1,ARG
1001,201603,4,BGD
1002,201908,1,WST
1003,201508,1,PER
1004,201710,2,SYR
1005,201802,2,GTM
1006,201601,1,VNM
1007,202002,1,THA
1008,201807,1,IRN
1009,201711,3,CHE
1010,201704,3,TUR
1011,201802,1,VAT
1012,201709,2,VAT
1013,202007,26,DEU
1014,202006,18,EUR
1015,202008,1,VAT
1016,202009,52,POL
1017,201801,35,RUS
1018,201602,553,
1019,201802,34,EUR
1020,201511,14,BGR
1021,201812,488,
1022,201512,3,MDV
1023,201511,5,IRL
1024,202010,8,LTU
1025,201509,9,CZE
1026,201807,15,ITA
1027,202011,6,FIN
1028,201602,4,THA
1029,201905,4,BGD
1030,202011,1,BHS
1031,201505,6,GBR
1032,202012,3,SWE
1033,201906,4,NLD
1034,201705,44,RUS
1035,201803,2,MDV
1036,202003,1,PRT
1037,202003,1,AUS
1038,201907,1,DNK
1039,201805,8,IRL
1040,202001,2,MEX
1041,201904,5,MEX
1042,202003,3,CHN
1043,202009,1,ESP
1044,201805,710,
1045,201703,26,USA
1046,201503,61,DEU
1047,201506,64,USA
1048,201605,68,POL
1049,201909,118,UKR
1050,202010,1,DNK
1051,201608,6,ARG
1052,201608,6,CAN
1053,201808,5,ESP
1054,201901,3,IRL
1055,201806,21,MEX
1056,202005,3,BLR
1057,201707,1,SGP
1058,201912,9,WST
1059,201906,13,HUN
1060,201601,3,FRA
1061,201802,1,JOR
1062,201912,7,ITA
1063,201602,1,PSE
1064,201604,1,SWE
1065,201911,1,YEM
1066,201808,9,LVA
1067,201807,13,FRA
1068,201607,5,SVK
1069,201807,1,IND
1070,201504,1,MDV
1071,201507,1,ALB
1072,202001,1,PAK
1073,201611,3,PAK
1074,201710,2,MKD
1075,201903,1,AFR
1076,202006,6,LTU
1077,202008,17,EUR
1078,202009,42,LTU
1079,202006,1,VNM
1080,201709,4,AUT
1081,201508,2,GRC
1082,201709,2,SWE
1083,201503,6,COL
1084,201911,31,RUS
1085,201803,5,CZE
1086,201506,1,MLT
1087,201504,8,ARM
1088,201603,5,BLR
1089,201902,6,CAN
1090,201706,93,UKR
1091,201706,54,RUS
1092,201908,2,GRC
1093,201808,26,SVK
1094,201510,1,VEN
1095,201706,3,SYR
1096,201707,1,SWE
1097,201904,4,MDA
1098,201601,1,GHA
1099,201503,2,NZL
1100,201605,1,SAU
1101,201604,2,CZE
1102,201903,11,SVK
1103,201802,2,SWE
1104,201805,2,NOR
1105,201801,2,BOL
1106,201802,8,CAN
1107,201606,4,CZE
1108,201802,4,ITA
1109,201706,2,IRN
1110,201710,1,PER
1111,201805,7,BEL
1112,201601,1,GRC
1113,201812,2,TUN
1114,201804,1,ESP
1115,201807,1,IRQ
1116,201807,1,AZE
1117,201607,5,AUS
1118,201605,1,PER
1119,201707,2,SYR
1120,202006,3,BLR
1121,202007,2,FRA
1122,201803,119,UKR
1123,201703,35,GBR
1124,201811,10,SVK
1125,201508,54,UKR
1126,201604,7,HUN
1127,201506,5,ARM
1128,201512,4,TUR
1129,201512,13,GBR
1130,201907,2,DZA
1131,201806,27,UKR
1132,201505,11,FRA
1133,201609,82,UKR
1134,201808,4,PAK
1135,201906,1,AUT
1136,201802,1,NPL
1137,201512,2,NLD
1138,201902,7,SYR
1139,201902,2,OMN
1140,201701,5,VEN
1141,201610,6,IRQ
1142,201601,1,AFG
1143,201706,1,TWN
1144,201606,1,HRV
1145,201705,1,BRA
1146,201705,3,AFR
1147,201803,2,AFG
1148,201611,7,IRL
1149,201611,1,SYR
1150,202007,2,JPN
1151,201712,5,LTU
1152,201605,52,RUS
1153,201511,28,FRA
1154,201512,29,DEU
1155,201904,31,DEU
1156,201807,5,AUT
1157,202002,12,MEX
1158,201602,2,IRL
1159,201908,3,COL
1160,201908,6,GBR
1161,201511,3,IRQ
1162,202002,4,ISR
1163,201612,157,POL
1164,201507,4,NOR
1165,201604,5,SVK
1166,201512,1,DNK
1167,201912,64,RUS
1168,201606,2,GRC
1169,201511,2,NGA
1170,201509,1,MUS
1171,201902,1,CHL
1172,201707,2,SVK
1173,201505,2,BOL
1174,201905,2,TUR
1175,201606,3,ESP
1176,201708,6,CAN
1177,201901,1,SAU
1178,202005,15,LTU
1179,202007,1,LVA
1180,202008,1,ESP
1181,202009,3,NZL
1182,201705,662,
1183,201507,4,TUN
1184,201701,24,EUR
1185,201901,4,SWE
1186,201507,75,USA
1187,201910,65,POL
1188,201811,4,VAT
1189,201906,4,IRL
1190,201710,69,USA
1191,201505,2,DNK
1192,201808,7,BEL
1193,201808,83,DEU
1194,201611,1,LBY
1195,201902,59,USA
1196,201902,6,CZE
1197,201908,60,USA
1198,201911,27,CZE
1199,201803,2,NOR
1200,201810,30,UKR
1201,201509,1,BGD
1202,202002,2,IRL
1203,201812,9,CZE
1204,201807,12,BEL
1205,202001,6,BLR
1206,201610,4,AUT
1207,201902,2,SAU
1208,201903,23,TUR
1209,201604,1,ZMB
1210,201512,1,CYP
1211,201612,7,THA
1212,201612,1,DMA
1213,201912,3,SRB
1214,201510,1,NLD
1215,201504,1,IRL
1216,201705,12,FRA
1217,201802,4,AUT
1218,202003,4,DNK
1219,201606,4,AUS
1220,201606,4,HUN
1221,201509,1,IRN
1222,201606,6,SWE
1223,201711,3,IRL
1224,201803,3,LVA
1225,202003,1,HUN
1226,201608,2,NPL
1227,201710,5,LVA
1228,202005,3,CAN
1229,202007,2,HTI
1230,202007,1,CUB
1231,202009,16,BLR
1232,202009,1,WST
1233,201701,3,CHN
1234,201504,142,POL
1235,201503,38,UKR
1236,201801,1,KOR
1237,201809,4,NZL
1238,201603,7,HUN
1239,201504,41,FRA
1240,201602,20,ITA
1241,201711,1,ZAF
1242,201808,626,
1243,201911,3,JPN
1244,201504,2,BOL
1245,201806,3,AFR
1246,201511,3,ECU
1247,201707,112,USA
1248,202012,21,HUN
1249,201601,1,IND
1250,201808,4,MEX
1251,201607,125,USA
1252,201607,1,MCO
1253,201709,6,AUS
1254,201904,2,CZE
1255,201612,1,CAN
1256,201509,2,AUT
1257,201908,1,SOM
1258,201801,3,IRL
1259,201708,5,HUN
