,MonthYear,Count,Actor2CountryCode
574,201711,2,ISL
575,201804,7,UGA
576,201603,1,NZL
577,201702,2,KHM
578,201701,1,HND
579,202011,1,KHM
580,201808,2,NLD
581,201904,2,MEA
582,202012,3,URY
583,201903,4,IRL
584,201804,16,YEM
585,201605,1,IRL
586,201912,1,IRL
587,201607,2,MMR
588,202003,1537,TUR
589,202005,1,EST
590,202005,9,NOR
591,202007,1,MMR
592,202008,95,FRA
593,202008,3,ITA
594,202008,9,MLI
595,202009,98,FRA
596,201611,245,ARM
597,201611,1489,RUS
598,201608,294,DEU
599,201611,44,CHE
600,201702,6,CHL
601,201701,434,UKR
602,201708,79,VEN
603,201706,40,PHL
604,201610,212,BLR
605,201610,371,IRN
606,201610,73,VEN
607,201708,75,PRK
608,201609,2,MCO
609,201509,1912,USA
610,201803,1624,RUS
611,201711,1931,RUS
612,201711,802,TUR
613,201703,6,VNM
614,201705,36,SRB
615,201705,44,KOR
616,201707,8,CHL
617,201803,14,ITA
618,201712,765,EGY
619,201512,38,PAK
620,201502,10,WST
621,201602,88,IRQ
622,201603,73,FIN
623,201510,28,IDN
624,201504,55,BEL
625,201506,34,KOR
626,201509,11,CYP
627,201507,12,CZE
628,201505,12,LVA
629,201603,16,SDN
630,201601,49,POL
631,201909,35,KOR
632,201909,55,ARM
633,201509,16,NLD
634,201509,8,VAT
635,201808,107,TKM
636,201808,18,SGP
637,201904,64,SRB
638,201901,4272,
639,201707,4,PSE
640,201907,17,CAN
641,201907,1,TUN
642,201907,8,IDN
643,201912,336,CHN
644,201912,6,KWT
645,201912,9,KGZ
646,201502,13,AGO
647,201810,20,ISL
648,201509,6,TKM
649,201702,5,MLI
650,201708,1,KNA
651,201501,2,FJI
652,201806,45,CAN
653,201911,940,UKR
654,201911,2,CYP
655,201812,12,IDN
656,202012,171,ARM
657,202012,11,ITA
658,202012,2,SEA
659,201604,6,MYS
660,202012,8,ARE
661,201606,21,BOL
662,201606,7,LBN
663,201910,41,LTU
664,201910,151,NGA
665,201905,165,EUR
666,201903,13,KWT
667,201912,10,TKM
668,201910,15,KOR
669,201906,67,MLI
670,201901,29,DZA
671,202001,2,ARE
672,202001,2,DJI
673,201901,10,PER
674,201807,4,ZMB
675,202010,8,CHE
676,202010,135,UKR
677,201910,5,RWA
678,201608,7,THA
679,201710,5,ALB
680,201901,4,UZB
681,201507,2,SOM
682,201812,1,COD
683,201901,9,IND
684,201605,2,KEN
685,201908,2,PER
686,201912,26,SVK
687,202011,3,ITA
688,202004,6,ZAF
689,202005,1,QAT
690,202006,4,CUB
691,202007,20,ISR
692,202007,6,PSE
693,202007,1,LUX
694,201907,23,POL
695,202008,2,ECU
696,202008,2,ERI
697,202009,68,CYP
698,202009,2,VNM
699,202009,1,LAO
700,201707,2650,RUS
701,201611,27,UZB
702,201611,112,CUB
703,201604,237,FRA
704,201610,261,EUR
705,201610,18,AFR
706,201609,168,GBR
707,201609,29,ITA
708,201707,52,DZA
709,201611,13,OMN
710,201611,10,MDV
711,201709,491,SYR
712,201805,268,TUR
713,201803,12,VEN
714,201803,37,SAU
715,201709,20,POL
716,201709,7,QAT
717,201705,21,EST
718,201707,1,DMA
719,201804,8,LBN
720,201509,68,PSE
721,201509,2337,SYR
722,201504,306,ARG
723,201907,2,IRL
724,201710,246,GBR
725,201503,29,KOR
726,201510,19,BRA
727,201502,2,MLT
728,201504,9,MEX
729,201503,12,LBN
730,201904,32,JOR
731,201507,10,SRB
732,201602,7,SEA
733,201804,5,LVA
734,201712,33,VEN
735,201808,4,BRA
736,201810,38,FIN
737,201807,68,BLR
738,201901,178,EUR
739,202002,1488,TUR
740,201712,12,ITA
741,201907,2,CAF
742,201907,5,QAT
743,201504,46,PSE
744,201504,7,JOR
745,201811,22,IND
746,201911,5,DZA
747,201807,98,JPN
748,201712,18,ARG
749,201606,19,PRT
750,201601,13,ARE
751,202002,1,CAS
752,201605,24,KGZ
753,201710,85,IRQ
754,201710,11,ECU
755,201710,2,PRY
756,201810,19,CZE
757,201503,1,ZMB
758,201509,9,JOR
759,201810,12,SDN
760,201703,16,LBN
761,202003,11,WST
762,201506,3,CMR
763,201901,4,MLT
764,201901,3,MEA
765,201901,2,SYC
766,201703,12,CZE
767,201706,2,ZAF
768,201807,3,SEA
769,201508,3,PRY
770,201503,4,IND
771,202010,1,KOR
772,202010,3,MEX
773,201806,13,HRV
774,202003,1,DZA
775,202003,6,NOR
776,201910,2,SVK
777,201912,2,CHL
778,201507,1,BHR
779,201804,3,DJI
780,202012,1,CAN
781,201906,2,GHA
782,201905,3,YEM
783,202004,16,KGZ
784,202007,2,MDV
785,202008,1,PER
786,201604,119,TUR
787,201511,83,ISR
788,201611,11,AUS
789,201511,10,PER
790,201703,203,FRA
791,201703,14,SWE
792,201706,5339,
793,201704,6,PRT
794,201704,2,COL
795,201703,16,EST
796,201708,4,BGD
797,201609,32,PHL
798,201512,37,SAU
799,201708,5,FIN
800,201702,1,AGO
801,201805,127,ARM
802,201709,1,KIR
803,201605,4739,
804,201802,10,HUN
805,201609,5,MMR
806,201705,10,LVA
807,201705,7,NOR
808,201505,697,USA
809,201802,9,DZA
810,201907,25,LBY
811,201509,503,FRA
812,201601,16,KAZ
813,201605,1,BRA
814,201511,7,DNK
815,201506,9,SDN
816,201603,7,LTU
817,201512,13,ARG
818,201804,1138,USA
819,201904,12,QAT
820,201510,11,SWE
821,201902,177,DEU
822,201506,2,DNK
823,201605,13,AUS
824,201901,610,JPN
825,202002,4,ARE
826,201607,205,EUR
827,201907,15,SUR
828,201603,2,NMR
829,201601,11,VAT
830,201906,47,KAZ
831,201806,43,GRC
832,201806,17,NOR
833,201911,22,AUT
834,201911,17,BGR
835,201911,1,PAN
836,201912,11,NOR
837,201907,8,ECU
838,201809,1,TUN
839,201712,5,HRV
840,202001,202,IRN
841,202001,22,PRK
842,201503,6,MAR
843,201801,3,AFR
844,201905,11,PSE
845,201905,135,FIN
846,201910,9,CHE
847,201510,2,LVA
848,201903,13,KOR
849,201809,1,QAT
850,201801,8,IDN
851,201907,10,MYS
852,201901,12,MYS
853,201503,5,ZAF
854,201811,2,DJI
855,201812,4,SOM
856,201910,92,ARE
857,201502,5,ZAF
858,201501,2,JOR
859,202003,8,JPN
860,202010,22,SAU
861,201904,4,NLD
862,201806,4,SWE
863,201808,7,NZL
864,201906,2,URY
865,202001,6,HUN
866,201512,3,GMB
867,201506,1,SLV
868,201909,1,SDN
869,201811,7,DOM
870,201905,3,MNG
871,201802,1,CAS
872,201809,2,YEM
873,201807,3,KGZ
874,201812,1,PER
875,201910,5,BEL
876,202004,48,EUR
877,202006,8,LBN
878,202008,26,BRA
879,202009,2,COG
880,202009,2,CZE
881,202002,366,BLR
882,201704,32,FIN
883,201703,160,WST
884,201707,26,CAN
885,201702,1090,USA
886,201703,13,AUS
887,201611,1,VAT
888,201702,32,BGD
889,201604,127,GBR
890,201706,32,KOR
891,201509,15,AFR
892,201509,233,EUR
893,201612,20,CYP
894,201612,3,CZE
895,201801,104,EUR
896,201803,602,SYR
897,201803,13,ARE
898,201709,36,MEX
899,201709,47,SRB
900,201707,2,ZMB
901,201705,17,LBY
902,201802,241,EGY
903,201802,35,VEN
904,201805,4,MKD
905,201705,13,BGR
906,201705,7,KWT
907,201506,363,DEU
908,201511,1106,EGY
909,201508,776,USA
910,201604,16,ESP
911,201907,167,AFG
912,201710,120,EUR
913,201605,153,AZE
914,201506,216,TUR
915,201508,151,QAT
916,201509,48,GRC
917,201508,30,ISR
918,201510,23,VNM
919,201506,13,LKA
920,201504,46,CZE
921,201508,42,AUT
922,201505,8,FIN
923,201702,10,ECU
924,201602,6,BOL
925,201804,22,IND
926,201712,12,NGA
927,201808,522,SYR
928,201808,69,EGY
929,201810,9,MKD
930,201804,44,MDA
931,201902,11,IRQ
932,201505,6,EST
933,201611,6,TWN
934,201906,6,MKD
935,201811,461,ARG
936,201811,42,MDA
937,201811,1,BHS
938,201911,19,BRA
939,202012,101,ARG
940,202012,1,BGD
941,201502,6,SAU
942,201503,3,BWA
943,201911,2,GAB
944,201911,3,LBN
945,201911,6,VEN
946,201908,46,POL
947,201607,5,EST
948,201510,6,THA
949,201910,117,PHL
950,201905,18,KOR
951,201903,799,USA
952,201903,556,UKR
953,202001,4,GHA
954,201601,2,ZMB
955,201709,3,BFA
956,201805,3,MDG
957,201902,7,MKD
958,201606,26,TKM
959,201509,2,CAS
960,201812,6,VAT
961,201606,26,GIN
962,202010,12,JPN
963,202010,11,POL
964,201806,1,LBY
965,201705,2,SOM
966,201803,2,MLT
967,201812,46,TKM
968,201712,4,GAB
969,201509,1,HKG
970,201908,2,MLT
971,201711,2,CAS
972,201611,1,SDN
973,201703,2,ALB
974,201607,3,CZE
975,201908,1,SAS
976,202003,896,SYR
977,202003,24,VEN
978,202005,20,SRB
979,202005,7,GNB
980,202006,87,BLR
981,202007,120,FRA
982,201906,31,AUT
983,201908,2,AUS
984,201611,37,CYP
985,201611,760,SYR
986,201611,16,TKM
987,201702,5,SDN
988,201508,625,UKR
989,201608,1714,TUR
990,201703,273,GBR
991,201703,7,CHL
992,201702,2,GTM
