,MonthYear,Count,SumGoldsteinScale,Actor2CountryCode
3647,201604,39,171.6,PAN
3648,201503,93,389.2,CHE
3649,201504,4,16.0,ZAF
3650,201610,1,4.0,YEM
3651,201703,35,142.4,CHE
3652,201701,8,32.0,LUX
3653,201706,113,478.6,GRC
3654,201504,11,47.599999999999994,NOR
3655,201510,17,68.0,CYP
3656,201602,12,52.800000000000004,BGD
3657,201605,11,47.6,KOR
3658,201602,8,32.0,ALB
3659,201701,5,20.0,MKD
3660,201707,19,99.4,JOR
3661,201504,2,8.0,VEN
3662,201604,6,24.0,MLT
3663,201503,4,16.0,GHA
3664,201602,11,44.0,CUB
3665,201509,5,20.0,DZA
3666,201602,2,8.0,PAN
3667,201502,1,4.0,CYP
3668,201703,2,8.0,CRI
3669,201703,11,48.8,IND
3670,201603,9,39.6,KOR
3671,201506,2,10.4,PGS
3672,201505,2,8.0,SOM
3673,201505,2,8.0,PRK
3674,201708,2,8.0,TZA
3675,201805,1,4.0,KNA
3676,201509,3,12.0,SOM
3677,201806,12,49.2,BRA
3678,201612,7,28.0,MLI
3679,201512,1,5.2,AFR
3680,201812,204,873.8,RUS
3681,201812,6,24.0,IRQ
3682,201810,178,728.8,TUR
3683,201810,620,2646.7,DEU
3684,201811,8,34.4,VNM
3685,201904,24,96.0,KGZ
3686,201810,1,4.0,NMR
3687,201806,4,16.0,SVK
3688,201902,17,68.0,PAK
3689,201906,45,186.0,BEL
3690,201906,2,8.0,NMR
3691,201905,10,42.4,EGY
3692,201907,289,1159.6,RUS
3693,201807,16,73.6,EGY
3694,201909,64,258.4,AUT
3695,201909,227,930.0999999999999,CHN
3696,201903,17,68.0,ISR
3697,201903,5,23.0,PSE
3698,201902,2,10.4,TZA
3699,202002,63,302.2,NOR
3700,201809,2,10.4,SEN
3701,201909,28,116.8,BEL
3702,201810,2,8.0,KWT
3703,201812,4,16.0,DZA
3704,201811,2,8.0,NER
3705,201911,4,16.0,LVA
3706,201912,15,66.0,AFG
3707,201908,1,4.0,VEN
3708,201910,8,35.6,BRA
3709,201902,3,15.600000000000001,EST
3710,202001,2,10.0,PSE
3711,201905,2,8.0,IND
3712,201907,4,20.8,NMR
3713,201903,3,12.0,JAM
3714,202011,11,44.0,CAN
3715,202009,1,4.0,HKG
3716,202003,3,12.0,ARE
3717,201912,4,20.8,UGA
3718,202005,8,32.0,AUS
3719,202003,48,210.00000000000003,IRN
3720,202007,27,135.4,UKR
3721,202007,14,56.0,IRL
3722,202006,2,8.0,ZWE
3723,202007,2,8.5,COL
3724,202008,2,8.0,GHA
3725,202008,1,4.0,CYP
3726,202008,2,8.0,FIN
3727,201802,17,84.80000000000001,SAU
3728,201803,36,144.0,IND
3729,201805,5,20.0,ARG
3730,201711,22,93.2,JPN
3731,201802,1,4.0,VAT
3732,201802,2,8.0,RWA
3733,201605,259,1065.4,TUR
3734,201711,38,158.60000000000002,CHE
3735,201602,344,1397.6999992370606,FRA
3736,201611,83,345.2,POL
3737,201805,12,54.0,SAU
3738,201802,4,16.0,SOM
3739,201601,2,8.0,VNM
3740,201508,7,28.0,PER
3741,201804,2,8.0,CYP
3742,201507,13,54.0,SVK
3743,201706,422,1810.1999999999998,USA
3744,201705,15,69.6,MAR
3745,201505,1,4.0,DOM
3746,201503,18,72.0,BOL
3747,201801,8,32.0,BGD
3748,201602,23,95.60000000000001,ARG
3749,201603,6,24.0,ALB
3750,201709,1,4.0,VAT
3751,201709,5,35.0,DOM
3752,201805,2,8.0,CUB
3753,201509,30,135.20000000000002,PAK
3754,201712,18,72.0,MKD
3755,201507,3,12.0,SDN
3756,201612,26,108.8,ISR
3757,201704,4,16.0,PRY
3758,201704,155,650.0,TUR
3759,201508,14,58.2,FIN
3760,201511,12,48.5,AIA
3761,201601,3,12.0,PAK
3762,201703,28,120.0,NGA
3763,201603,12,51.60000000000001,PAK
3764,201710,11,59.0,SYR
3765,201509,3,12.0,CUB
3766,201606,218,908.3999999999999,RUS
3767,201603,5,20.0,NPL
3768,201605,3,12.0,KWT
3769,201603,1,4.0,BGD
3770,201801,1,4.0,ARG
3771,201601,1,4.0,MCO
3772,201802,2,8.0,STP
3773,201607,8,32.0,NAM
3774,201606,2,8.0,CHL
3775,201709,2,8.0,PAN
3776,201606,7,28.0,ARG
3777,201807,121,533.0,IRN
3778,201807,3,12.0,MDA
3779,201811,40,160.0,BEL
3780,201901,14,59.4,PRT
3781,201811,2,8.0,VEN
3782,201906,5,20.0,BGR
3783,201810,8,34.4,MEX
3784,201907,11,44.0,CMR
3785,201601,1,4.0,GUY
3786,201908,24,105.60000000000001,BGR
3787,201908,10,40.0,WST
3788,201808,31,126.4,CHE
3789,201909,66,279.0,ESP
3790,201908,38,152.0,IRN
3791,201812,2,8.0,SRB
3792,201907,4,16.0,BGD
3793,201911,28,115.60000000000001,NLD
3794,201604,1,4.0,THA
3795,202001,2,8.0,ARM
3796,201902,3,12.0,KHM
3797,202012,2,8.0,FIN
3798,202002,2,8.0,QAT
3799,202002,2,8.0,THA
3800,202003,2,8.0,ETH
3801,202004,16,79.0,AFG
3802,202005,37,158.8,ISR
3803,202005,8,32.0,IRL
3804,202006,74,300.8,CHN
3805,202005,1,4.0,GHA
3806,202008,4,16.0,SAU
3807,201709,34,142.8,NLD
3808,201802,63,252.0,POL
3809,201711,28,127.6,AUS
3810,201611,281,1182.5,EUR
3811,201604,642,2613.8999999999996,USA
3812,201602,87,368.99999942779533,LKA
3813,201711,54,216.0,GRC
3814,201604,859,3616.199999999997,DEU
3815,201506,73,293.2,CHE
3816,201711,10,40.0,PSE
3817,201505,44,184.8,PSE
3818,201610,386,1639.1999999999998,USA
3819,201603,12,48.0,MEX
3820,201609,33,133.5,AUS
3821,201705,171,696.0,CHN
3822,201505,27,112.10000000000001,JOR
3823,201705,5,20.0,AZE
3824,201708,71,284.0,ITA
3825,201601,10,40.0,BGR
3826,201509,10,41.2,PRT
3827,201506,10,40.0,AZE
3828,201603,10,40.0,MKD
3829,201612,13,53.2,WST
3830,201503,16,72.4,ARE
3831,201704,25,103.0,JPN
3832,201704,26,104.0,KOR
3833,201702,20,80.0,NMR
3834,201604,11,44.0,KEN
3835,201602,6,24.0,AZE
3836,201706,1,4.0,SVK
3837,201512,4,18.4,AZE
3838,201604,4,19.6,IND
3839,201701,3,12.0,UGA
3840,201701,11,44.0,TUN
3841,201710,9,36.0,MAR
3842,201702,11,48.8,ARM
3843,201701,4,16.0,NZL
3844,201602,3,12.0,ZAF
3845,201504,2,8.0,KEN
3846,201604,3,12.0,CYP
3847,201510,3,12.0,ASA
3848,201501,7,28.0,RUS
3849,201703,1,4.0,FJI
3850,201607,31,125.2,AUT
3851,201612,1,4.0,ZMB
3852,201804,6,26.2,MKD
3853,201705,1,5.0,GAB
3854,201606,3,12.0,TUN
3855,201807,87,349.7,CAN
3856,201812,440,1873.1,DEU
3857,201811,251,1030.7,USA
3858,201605,3,14.4,LBN
3859,201810,3,13.2,KOR
3860,201808,3,12.0,KEN
3861,201902,28,112.0,BGD
3862,201902,26,111.2,CHE
3863,201906,25,100.0,BLR
3864,201806,18,72.0,SGP
3865,201807,3,18.0,NMR
3866,201606,1,4.0,LKA
3867,201909,8,32.0,CHL
3868,201909,11,45.2,BGR
3869,201907,8,33.2,BGR
3870,201810,1,4.0,LBR
3871,201905,3,14.4,BHR
3872,202003,1,4.0,DOM
3873,201904,2,8.0,ARG
3874,201909,2,8.0,SGP
3875,201812,2,8.0,PRK
3876,201807,1,4.0,MRT
3877,201910,2,8.0,AGO
3878,201902,8,32.0,LUX
3879,202012,203,840.2,USA
3880,201912,14,69.2,ALB
3881,201912,4,16.0,IDN
3882,202002,2,8.0,IDN
3883,201912,1,4.0,EST
3884,202003,59,287.0,RUS
3885,202009,1,4.0,THA
3886,202008,1,4.0,KGZ
3887,201709,255,1101.6000000000001,EUR
3888,201805,64,266.2,AUT
3889,201712,27,108.0,TUR
3890,201503,2906,12260.60000000001,
3891,201509,4387,19032.500000000004,
3892,201510,538,2271.100000000001,TUR
3893,201611,610,2487.0000000000005,USA
3894,201712,9,38.4,NZL
3895,201610,8,34.4,SRB
3896,201703,9,37.2,NOR
3897,201703,153,637.0999999999999,UKR
3898,201804,318,1325.3999999999999,RUS
3899,201511,18,76.8,ZMB
3900,201709,1,4.0,PAK
3901,201609,98,394.4,GRC
3902,201609,3,13.2,BRA
3903,201603,10,40.0,CYP
3904,201507,41,178.4,ISR
3905,201602,54,217.0,MAR
3906,201801,2,8.0,PAN
3907,201509,4,16.0,DJI
3908,201505,6,32.4,HRV
3909,201507,4,16.0,MLI
3910,201707,8,33.2,IRQ
3911,201507,46,197.19999999999996,CAN
3912,201704,56,234.79999999999998,CHN
3913,201609,10,40.0,CHL
3914,201612,2,10.4,KWT
3915,201602,36,187.19999961853023,LBY
3916,201804,11,56.00000000000001,NMR
3917,201702,71,285.2,CAN
3918,201702,73,298.5,EGY
3919,201504,9,37.5,NGA
3920,201610,11,50.0,COL
3921,201505,5,20.0,GHA
3922,201705,2,8.0,KGZ
3923,201605,8,32.0,SGP
3924,201610,7,28.0,PRT
3925,201702,16,67.6,SAU
3926,201608,21,96.6,DNK
3927,201611,2,10.4,NOR
3928,201503,3,12.0,HRV
3929,201710,7,29.2,WST
3930,201707,4,22.0,NMR
3931,201502,2,8.0,BGR
3932,201509,2,8.0,BEN
3933,201807,68,273.2,HUN
3934,201602,1,5.2,AGO
3935,201602,2,8.0,PRY
3936,201812,2,8.0,NZL
3937,201810,3,14.4,VAT
3938,201905,4,20.2,HUN
3939,201906,3,12.0,DOM
3940,201901,2,8.0,MOZ
3941,201606,2,8.0,KGZ
3942,202001,112,517.5,ITA
3943,201509,1,4.0,BHS
3944,201810,1,4.0,BGD
3945,201811,4,16.0,BGR
3946,202002,13,52.0,SEN
3947,201906,7,28.0,NOR
3948,201809,1,4.0,OMN
3949,201909,1,4.0,NPL
3950,201909,2,8.0,HUN
3951,202001,4,16.0,KOR
3952,202011,93,396.4,EUR
3953,201910,11,44.0,HRV
3954,201901,4,16.0,NGA
3955,201905,4,18.0,LBY
3956,201909,3,12.0,RWA
3957,202010,4,16.0,SRB
3958,202012,16,64.0,LUX
3959,202010,4,16.0,ARE
3960,202006,6,25.2,EGY
3961,202007,9,44.4,LBY
3962,202006,8,32.0,LKA
3963,201906,236,1020.0,USA
3964,202008,5,20.0,PRT
3965,202008,2,8.0,LTU
3966,202009,4,16.0,AFR
3967,202009,2,8.0,ARG
3968,202009,2,8.5,IRQ
3969,201709,472,1937.6,FRA
3970,201801,12,51.0,DNK
3971,201803,280,1153.9,EUR
3972,201803,9,43.8,AFR
3973,201802,19,76.0,NLD
3974,201511,318,1285.2000000000003,RUS
3975,201604,166,692.1999999999999,RUS
3976,201504,331,1482.400000000001,UKR
3977,201503,130,541.5999999999999,BEL
3978,201507,71,300.79999999999995,UKR
3979,201603,39,168.0,EGY
3980,201504,730,3021.199999999999,DEU
3981,201711,16,64.0,ARM
3982,201611,95,386.0,BEL
3983,201604,162,663.2,ITA
3984,201604,56,225.2,CHN
3985,201602,334,1453.9999992370608,RUS
3986,201507,9,36.0,EGY
3987,201503,10,42.4,PAK
3988,201502,8,32.0,VAT
3989,201610,5,20.0,NOR
3990,201502,8,33.5,FIN
3991,201801,3,12.0,ECU
3992,201706,12,49.2,TUN
3993,201609,2,10.4,SDN
3994,201801,2,8.0,LBY
3995,201705,324,1332.7,EUR
3996,201801,11,47.599999999999994,MAR
3997,201602,2,8.0,BTN
3998,201503,8,32.0,MDV
3999,201505,35,143.9,AUT
4000,201704,49,198.4,SRB
4001,201704,4,18.0,MMR
4002,201510,2,8.0,BHR
4003,201602,4,16.5,LUX
4004,201510,2,8.0,COL
4005,201702,8,32.0,MKD
4006,201602,1,4.0,AIA
4007,201708,1,4.0,PAK
4008,201603,3,12.0,EST
4009,201710,6,24.0,NZL
4010,201707,1,4.0,NIC
4011,201501,2,8.0,GBR
4012,201512,2,8.0,AIA
4013,201607,13,53.2,EGY
4014,201711,2,8.0,URY
4015,201506,2,8.0,GIN
4016,201607,12,56.4,SAU
4017,201607,5,20.0,FIN
4018,201511,2,8.0,NZL
4019,201704,3,12.0,RWA
4020,201801,3,13.2,ARM
4021,201712,1,7.0,EST
4022,201604,1,4.0,AIA
4023,201704,2,8.0,URY
4024,201612,1,4.0,IND
4025,201508,4,16.0,ARE
4026,201602,1,5.2,TZA
4027,201807,12,50.4,DNK
4028,201904,18,72.0,HRV
4029,201603,1,4.0,KHM
4030,201603,2,8.0,PER
4031,201905,4,20.8,UGA
4032,201806,1,4.0,TJK
4033,202001,15,60.0,ARG
4034,201908,3,13.2,CZE
4035,202002,3,12.0,JOR
4036,201906,2,10.4,YEM
4037,201903,7,28.0,DZA
4038,201912,12,50.4,KAZ
4039,202011,11,44.0,IRN
4040,201910,2,10.4,MCO
4041,201907,5,27.2,SYR
4042,201812,4,16.0,FIN
4043,202002,11,44.0,WST
4044,201906,4,16.0,MLT
4045,202002,1,4.0,MCO
4046,202002,2,8.0,TWN
4047,202002,1,4.0,MYS
4048,201806,3,12.0,MCO
4049,202012,1,4.0,JAM
4050,202012,2,8.0,MEX
4051,202011,5,23.0,NLD
4052,202011,21,84.0,BGR
4053,202004,73,312.7,GBR
4054,202005,71,296.6,ITA
4055,202006,291,1200.9,FRA
4056,202007,5,22.4,MEX
4057,202008,1,6.0,ARM
4058,202009,1,4.0,SLV
4059,201805,556,2263.0,CHN
4060,201805,96,392.2,ESP
4061,201802,28,131.5,IRQ
4062,201803,3,12.0,ALB
4063,201503,48,194.39999999999998,PER
4064,201505,130,530.9,EUR
4065,201605,34,136.0,CUB
4066,201611,1,4.0,LTU
4067,201611,3,12.0,ZAF
4068,201604,12,62.40000000000001,HRV
4069,201610,664,2763.6,FRA
4070,201804,6,25.2,COL
4071,201512,50,223.99999999999994,EGY
4072,201508,10,40.0,EGY
4073,201801,11,52.4,SWE
4074,201510,7,29.5,ZAF
4075,201705,150,605.7,UKR
4076,201505,2,8.0,DJI
4077,201708,43,172.0,GRC
4078,201708,32,131.60000000000002,JPN
4079,201701,56,237.2,BEL
4080,201701,183,760.1999999999999,TUR
4081,201707,58,245.8,NLD
4082,201707,190,798.5999999999999,EUR
4083,201707,339,1387.5,CHN
4084,201802,8,32.0,MAR
4085,201704,51,205.2,SAU
4086,201704,5,22.4,EST
4087,201504,1,7.0,KWT
4088,201703,51,227.30000000000004,DNK
4089,201510,9,42.0,BRN
4090,201703,5,21.2,ARE
4091,201612,27,162.0,NOR
4092,201602,1,4.5,EAF
4093,201603,2,8.0,GAB
4094,201506,4,16.0,URY
4095,201708,23,95.6,SYR
4096,201507,4,16.0,CYP
4097,201706,2,8.0,VNM
4098,201609,5,20.0,GTM
4099,201607,1,4.0,VAT
4100,201704,3,12.0,PHL
4101,201605,1,4.0,HND
4102,201606,1,4.0,LVA
4103,201807,1,4.0,JAM
4104,201508,1,4.0,IDN
4105,201905,94,388.8,UKR
4106,201811,3,12.0,SAF
4107,201811,3,12.0,UGA
4108,201908,67,291.8,BRA
4109,201808,2,10.0,VEN
4110,202001,19,90.4,SYR
4111,201903,1922,8266.400000000001,
4112,201811,3,12.0,NIC
4113,201911,18,78.0,SYR
4114,201909,11,52.2,GHA
4115,201903,30,124.1,GRC
4116,201903,3,12.0,SGP
4117,201907,3,14.4,AZE
4118,201911,56,229.7,MKD
4119,201910,34,152.0,MKD
4120,201910,4,16.0,AZE
4121,202011,227,989.9999999999998,DEU
4122,202012,6,24.0,CZE
4123,201910,19,79.0,MLT
4124,201812,1,4.0,SGP
4125,202001,2,8.0,TGO
4126,201907,2,8.0,NZL
4127,201907,1,4.0,GUY
4128,201910,3,12.0,CHL
4129,201909,1,4.0,MWI
4130,201912,4,16.0,DZA
4131,201906,1,4.0,MDV
4132,201812,1,4.0,MMR
4133,202012,5,21.0,NGA
4134,202005,111,465.00000000000006,RUS
4135,202003,35,158.0,UKR
4136,202006,3,12.0,NGA
4137,201906,39,165.60000000000002,POL
4138,202007,2,8.0,VEN
4139,202007,5,23.599999999999998,AFR
4140,202009,3,12.0,ARE
4141,201709,14,56.0,NGA
4142,201802,136,551.2,RUS
4143,201711,590,2563.8,DEU
4144,201608,88,368.79999999999995,IRN
4145,201505,2541,10661.599999999999,
4146,201510,876,3704.899999999997,DEU
4147,201509,384,1558.5000000000002,GBR
4148,201605,80,339.19999999999993,AUT
4149,201603,54,246.0,NLD
4150,201503,40,166.0,CAN
4151,201512,22,89.5,CHE
4152,201503,32,131.60000000000002,ISR
4153,201711,11,52.199999999999996,AFG
4154,201511,12,48.0,UGA
4155,201703,27,111.6,MEX
4156,201804,24,106.4,AUS
4157,201603,50,213.2,TUN
4158,201705,47,201.6,IRN
4159,201804,96,430.19999999999993,SYR
4160,201804,48,192.0,ALB
4161,201705,5,20.0,NPL
4162,201512,4,17.5,LBY
4163,201506,16,64.0,FIN
4164,201604,2,8.0,KAZ
4165,201601,11,51.2,JOR
4166,201511,17,68.0,CAN
4167,201601,8,38.0,MDV
4168,201605,13,53.0,MLI
4169,201704,36,164.40000000000003,ARE
4170,201603,10,40.0,SWE
4171,201712,10,41.0,BLR
4172,201712,2,8.0,IND
4173,201510,6,24.0,DZA
4174,201612,17,68.0,PAK
4175,201610,7,29.2,SVK
4176,201802,5,21.2,LVA
4177,201702,10,41.2,QAT
4178,201508,2,8.0,MDV
4179,201707,2,8.0,HUN
4180,201508,8,32.0,SWE
4181,201711,2,8.0,TUN
4182,201712,2,8.0,LUX
4183,201608,31,126.4,NLD
4184,201612,3,12.0,MKD
4185,201608,10,40.0,NGA
4186,201606,11,45.2,EST
4187,201512,2,8.0,LTU
4188,201602,4,16.0,NAM
4189,201511,4,16.0,PRT
4190,201506,2,8.0,OMN
4191,201607,31,127.6,CAN
4192,201708,2,8.0,RWA
4193,201606,7,29.5,PSE
4194,201607,1,4.0,PER
4195,201607,14,59.6,ARE
4196,201607,1,4.0,YEM
4197,201608,2,9.2,MCO
4198,201606,12,48.0,SRB
4199,201605,3,14.399999999999999,SVK
4200,201608,1,4.0,TZA
4201,201609,4,16.0,JOR
4202,201808,66,268.8,SEN
4203,201502,1,4.0,MDG
4204,201810,17,71.0,MAR
4205,201904,184,748.5,UKR
4206,201808,64,274.0,LUX
4207,201811,12,48.0,SRB
4208,201902,9,36.0,NAM
4209,201907,29,119.6,JPN
4210,201806,14,56.0,AUS
4211,201806,32,134.0,LBN
4212,201806,3,15.600000000000001,MLI
4213,201908,4,16.0,MCO
4214,201909,11,50.0,NGA
4215,202001,15,63.6,EGY
4216,201808,9,39.6,ZWE
4217,201808,2,8.0,LBN
4218,201911,34,143.2,ESP
4219,202002,85,367.9,UKR
4220,201903,7,32.8,TWN
4221,202003,1,4.0,DJI
4222,202001,4,18.4,TWN
4223,201808,2,9.2,WST
4224,201902,1,4.0,VAT
4225,201807,3,12.0,AIA
4226,202011,2,8.0,TWN
4227,201912,2,8.0,CZE
4228,201902,5,21.2,LBY
4229,202001,4,20.8,KAZ
4230,201911,3,12.0,KNA
4231,201605,2,8.0,CMR
4232,201906,1,4.0,BOL
4233,202010,1,5.2,URY
4234,202012,4,16.0,IND
4235,202003,2,8.0,QAT
4236,202010,1,4.0,MCO
4237,201912,4,16.0,ISL
4238,202003,11,44.0,LUX
4239,202007,56,236.6,TUR
4240,202007,4,16.0,BLR
4241,202008,6,25.2,VNM
4242,202008,3,12.0,TWN
4243,201709,168,695.5999999999999,RUS
4244,201603,2571,10863.199995994572,
4245,201511,141,575.8,SYR
4246,201503,616,2559.2,GBR
4247,201603,84,359.99999999999994,UKR
4248,201505,12,49.2,SVK
4249,201711,7,32.8,KEN
4250,201802,3,12.0,FIN
4251,201605,23,94.2,ISR
4252,201703,2,9.2,ZAF
4253,201706,3,12.0,NIC
4254,201609,11,51.20000000000001,MKD
4255,201609,27,110.4,MEX
4256,201705,41,164.0,PSE
4257,201602,9,36.0,VAT
4258,201508,55,223.59999999999997,BEL
4259,201509,62,251.6,BEL
4260,201511,3,12.0,THA
4261,201507,38,158.60000000000002,FIN
4262,201507,7,28.0,NGA
4263,201509,13,56.800000000000004,SAU
4264,201612,2,8.0,NIC
4265,201703,9,38.0,LKA
4266,201508,2,8.0,LKA
4267,201602,5,20.0,NZL
4268,201601,2,8.0,SEA
4269,201710,57,230.4,ITA
4270,201802,4,16.0,SVK
4271,201804,11,45.2,AZE
4272,201804,2,10.4,EST
4273,201701,45,182.0,BLR
4274,201703,42,168.0,BOL
4275,201702,38,152.0,ISR
4276,201512,6,24.0,IRL
4277,201710,8,34.4,HUN
4278,201701,11,44.0,NAM
4279,201603,5,20.5,AFG
4280,201710,1,4.0,PAN
4281,201512,4,20.8,LBR
4282,201708,1,4.0,MCO
4283,201508,4,16.0,NMR
4284,201601,2,8.0,FJI
4285,201607,49,196.0,SYR
4286,201607,45,181.2,BEL
4287,201610,7,28.0,NPL
4288,201502,2,8.0,KGZ
4289,201503,1,4.0,EST
4290,201507,2,9.2,QAT
4291,201806,354,1449.5,GBR
4292,201806,5,26.0,NGA
4293,201710,1,4.0,MYS
4294,201605,1,4.0,AIA
4295,201807,19,85.4,POL
4296,201808,258,1069.8,TUR
4297,201812,2,8.0,MYS
4298,201811,41,166.4,ESP
4299,201807,10,41.2,PRK
4300,201904,4,18.4,ARE
4301,201803,2,8.0,NPL
4302,201809,67,268.0,PRT
4303,201806,15,66.0,KOR
4304,201809,3,13.2,IND
4305,201908,10,55.0,AFG
4306,201601,3,12.0,SGP
4307,201903,2,8.0,VAT
4308,201901,2,8.0,KGZ
4309,201902,1,4.0,CIV
4310,201911,2,8.0,HUN
4311,202011,23,98.0,RUS
4312,202011,8,36.8,UKR
4313,201910,6,24.0,TWN
4314,201912,29,123.2,SYR
4315,201912,20,81.5,DNK
4316,201910,5,20.5,JOR
4317,201908,2,8.0,ETH
4318,201908,2,8.0,ZWE
4319,201812,4,16.0,LUX
4320,202001,2,10.4,LKA
4321,201907,2,8.0,KHM
4322,202011,6,25.2,PSE
4323,202011,12,52.800000000000004,GRC
4324,201912,1,4.0,CMR
4325,201912,2,9.0,SDN
4326,202001,13,52.0,MEA
4327,202010,1,4.0,MDA
4328,202010,3,21.0,SYR
4329,201905,1,4.0,BTN
4330,202004,2,8.0,NAM
4331,201904,33,135.6,JPN
4332,202006,12,48.0,WST
4333,201906,10,41.2,WST
4334,201803,94,389.0,POL
4335,201503,5,21.2,MKD
4336,201602,204,893.4000000000003,IRN
4337,201711,14,68.0,PRK
4338,201508,24,98.4,CZE
4339,201511,106,528.7999999999998,MLI
4340,201603,15,60.0,TJK
4341,201611,22,91.7,MAR
4342,201712,16,64.0,ESP
4343,201712,21,93.60000000000001,SWE
4344,201604,76,328.79999999999995,EGY
4345,201505,53,261.0,BLR
4346,201703,19,81.4,IRL
4347,201801,17,77.0,WST
4348,201706,50,226.7,LBY
4349,201705,17,68.0,ARG
4350,201609,25,101.2,CHE
4351,201609,10,40.0,LUX
4352,201603,61,245.2,AUT
4353,201503,11,45.0,LUX
4354,201709,18,72.0,MDA
4355,201502,5,26.0,BDI
4356,201701,16,73.6,ISR
4357,201503,10,40.0,LKA
4358,201505,4,16.0,CYP
4359,201612,74,324.0,IRN
4360,201612,77,336.6,UKR
4361,201704,4,16.0,MWI
4362,201704,8,32.0,LKA
4363,201504,9,36.0,LUX
4364,201712,6,26.4,DNK
4365,201512,4,18.4,MEX
4366,201604,4,20.8,SDN
4367,201612,2,8.0,BHR
4368,201803,4,16.0,LBN
4369,201702,300,1234.8000000000002,TUR
4370,201702,25,106.0,IRQ
4371,201702,30,122.4,IRN
4372,201706,3,12.0,MAR
4373,201610,2,8.0,TUN
4374,201709,18,72.0,FJI
4375,201705,1,4.0,PAN
4376,201710,3,12.0,HRV
4377,201602,2,8.0,TWN
4378,201712,7,30.4,VNM
4379,201710,40,166.1,NLD
4380,201608,8,32.0,EGY
4381,201708,2,8.0,UZB
4382,201708,9,36.0,PRT
4383,201609,13,55.6,PAK
4384,201503,2,8.0,BRB
4385,201502,3,12.0,EGY
4386,201701,4,16.0,ERI
4387,201801,3,12.0,TWN
4388,201707,3,12.0,ARM
4389,201805,3,12.0,HND
4390,201808,143,613.9,EUR
4391,201502,1,4.0,SYR
4392,201809,783,3294.1999999999994,DEU
4393,201810,11,48.5,BGR
4394,201810,64,263.5,BEL
4395,201901,3,12.0,LBY
4396,201810,5,20.0,AFG
4397,201809,74,299.4,ESP
4398,201812,43,192.4,UKR
4399,201806,1,5.2,PNG
4400,201811,3,12.0,EAF
4401,201912,19,76.0,CAN
4402,201903,8,32.0,HRV
4403,201811,2,8.0,ARE
4404,201909,24,100.80000000000001,NLD
4405,201909,9,36.0,SWE
4406,201902,1,4.0,GMB
4407,202003,1,4.0,SAU
4408,201811,2,8.0,SAS
4409,201904,7,28.0,HUN
4410,201909,1,4.0,VAT
4411,201812,1,4.0,LBN
4412,201812,16,73.0,IRL
4413,201904,6,24.0,AFG
4414,201811,1,4.0,AZE
4415,201908,28,112.0,BEL
4416,201904,8,32.0,AUS
4417,202012,16,64.0,PRT
4418,201912,10,44.8,HRV
4419,201908,3,12.0,MUS
4420,201910,1,4.0,VEN
4421,202002,8,32.0,IND
4422,201908,3,12.0,SCN
4423,202004,9,36.0,PER
4424,201912,7,29.5,VNM
4425,202012,4,16.0,AFG
4426,201912,1,4.0,MDA
4427,202010,2,8.0,IND
4428,202004,21,84.0,NZL
4429,202003,131,542.2,EUR
4430,202005,1,4.0,PRK
4431,202007,3,13.2,ARM
4432,202009,1,4.0,NAM
4433,201801,2518,10753.000000000005,
4434,201608,273,1298.9999999999998,EUR
4435,201711,3,15.0,CZE
4436,201503,597,2458.4,USA
4437,201511,86,352.0,CHN
4438,201502,265,1172.4000000000003,UKR
4439,201603,430,1775.8999996185305,FRA
4440,201504,36,144.5,EST
4441,201511,87,350.4,AUT
4442,201506,43,175.60000000000002,SRB
4443,201601,77,312.8,ITA
4444,201506,49,207.99999999999994,ISR
4445,201601,8,34.4,ISR
4446,201610,22,88.0,SWE
4447,201801,16,64.0,AUS
4448,201709,2,8.0,TTO
4449,201604,21,91.2,CHE
4450,201609,15,66.5,IRQ
4451,201507,2,8.0,SSD
4452,201705,4,16.0,TWN
4453,201510,1,4.0,NMR
4454,201603,14,62.000000000000014,ARM
4455,201508,4,16.0,HRV
4456,201510,5,20.0,PRT
4457,201704,11,44.0,NAM
4458,201704,19,76.5,WST
4459,201604,7,28.0,MKD
4460,201602,5,20.0,ARM
4461,201508,4,16.0,MLI
4462,201509,4,16.0,MEX
4463,201612,1,4.0,BRN
4464,201702,29,117.7,AFG
4465,201805,2,8.0,LIE
4466,201703,1,4.0,NZL
4467,201710,8,32.0,FIN
4468,201710,2,8.0,MDA
4469,201701,12,62.400000000000006,SRB
4470,201709,2,8.0,BTN
4471,201712,2,8.0,SDN
4472,201612,10,42.4,HUN
4473,201606,933,3864.7999999999997,DEU
4474,201508,3,12.0,VAT
4475,201506,5,20.0,JAM
4476,201611,4,16.0,BGD
4477,201701,5,22.0,KAZ
4478,201509,4,16.0,NOR
4479,201507,2,8.0,LTU
4480,201612,6,30.0,PRK
4481,201712,2,8.0,CYP
4482,201610,3,12.0,LBN
4483,201611,97,389.0,ALB
4484,201706,2,8.0,GIN
4485,201804,3,12.0,SEA
4486,201608,7,34.0,NOR
4487,201608,7,32.4,QAT
4488,201604,2,8.0,ARE
4489,201807,18,80.4,VNM
4490,201812,64,257.2,ARG
4491,201809,137,602.5000000000001,CHN
4492,201811,20,80.0,JPN
4493,201904,173,725.4,EUR
4494,201808,4,17.2,IRQ
4495,201811,4,16.0,AGO
4496,201902,44,184.0,JPN
4497,201906,19,76.0,CAN
