,Actor2CountryCode,MonthYear,Count
1247,FRA,201603,152
1248,AUT,201505,30
1249,CHE,201505,45
1250,MDA,201504,24
1251,NMR,201802,8
1252,CAN,201602,57
1253,ISL,201903,10
1254,KAZ,201509,36
1255,NZL,201610,10
1256,MKD,201805,16
1257,CHE,201506,36
1258,OMN,201710,2
1259,NMR,201710,3
1260,CHL,201504,35
1261,AZE,201509,5
1262,COD,201612,3
1263,SYC,201509,2
1264,DEU,201810,866
1265,IRL,201810,108
1266,FRA,201810,292
1267,PHL,201810,11
1268,MMR,201604,8
1269,NLD,201510,21
1270,AGO,201605,3
1271,DOM,201605,2
1272,AUS,201812,118
1273,DNK,201507,20
1274,COL,201511,10
1275,SWE,201508,16
1276,CHN,201907,276
1277,EGY,201907,20
1278,BLR,201808,59
1279,CYP,201605,5
1280,PER,201906,9
1281,BHS,201902,2
1282,USA,201901,1432
1283,ARG,201908,7
1284,KOR,201806,12
1285,IRN,201806,20
1286,HRV,201612,5
1287,KOR,201905,21
1288,NMR,201512,8
1289,NMR,201605,1
1290,IND,201507,7
1291,BOL,201811,5
1292,UKR,201912,431
1293,QAT,201907,9
1294,PRK,201809,29
1295,POL,202011,1019
1296,AUS,201606,40
1297,COD,201904,3
1298,MCO,202012,1
1299,MDA,201910,5
1300,AUT,202001,53
1301,MUS,201901,1
1302,NPL,202009,1
1303,USA,202010,409
1304,CUB,202001,1
1305,PAK,201606,16
1306,KGZ,201502,4
1307,BEL,201607,198
1308,LKA,201607,6
1309,IDN,201905,27
1310,GUY,201806,1
1311,EGY,201911,4
1312,KOR,201603,3
1313,LBN,201910,7
1314,KNA,201908,2
1315,MYS,201908,2
1316,SOM,201908,1
1317,SAS,201503,1
1318,TUN,201803,2
1319,ECU,201909,1
1320,TJK,201705,2
1321,AGO,201804,1
1322,ITA,202004,146
1323,AUT,202004,24
1324,PSE,202005,36
1325,FIN,202005,13
1326,PHL,202005,4
1327,TUR,202005,14
1328,GHA,202006,2
1329,ARM,202007,1
1330,HUN,202009,299
1331,UGA,202009,1
1332,PRT,202009,6
1333,USA,201702,1227
1334,GBR,201704,558
1335,BGR,201707,32
1336,VAT,201707,6
1337,ESP,201608,93
1338,DEU,201703,905
1339,PRT,201703,37
1340,BLR,201701,170
1341,LTU,201701,251
1342,UKR,201610,1028
1343,NMR,201610,4
1344,PRY,201706,1
1345,BGD,201709,3
1346,BLR,201612,400
1347,TUN,201612,28
1348,ESP,201711,96
1349,HUN,201711,165
1350,MDA,201711,27
1351,BEL,201705,260
1352,BMU,201707,1
1353,VEN,201707,23
1354,SGP,201702,4
1355,VNM,201611,7
1356,TCD,201706,1
1357,ARG,201708,1
1358,ARM,201611,25
1359,ARG,201801,13
1360,NPL,201801,31
1361,SYR,201805,10
1362,SGP,201804,10
1363,GRC,201601,28
1364,BGR,201604,309
1365,TUR,201605,103
1366,BOL,201503,1
1367,AFR,201504,30
1368,SVK,201509,387
1369,FRA,201705,488
1370,ZAF,201705,5
1371,ARG,201712,7
1372,SWE,201712,27
1373,MYS,201612,2
1374,BLR,201604,100
1375,EST,201601,27
1376,GBR,201807,265
1377,IND,201602,37
1378,JOR,201908,5
1379,ALB,201804,23
1380,DMA,201804,1
1381,GUY,201609,5
1382,DOM,201508,13
1383,AUT,201810,67
1384,NOR,201807,52
1385,DOM,201505,43
1386,COL,201504,17
1387,ARM,201605,18
1388,ARG,201605,5
1389,TUR,201812,16
1390,ZAF,201608,3
1391,MDV,201504,12
1392,THA,201507,9
1393,THA,201812,5
1394,TZA,201802,3
1395,TWN,201910,5
1396,VEN,201604,10
1397,MDV,201809,11
1398,SGP,201604,5
1399,DNK,201901,25
1400,ARM,201806,51
1401,SWE,201911,63
1402,PSE,201911,2
1403,MEX,201911,13
1404,LVA,201905,25
1405,NLD,201905,41
1406,PAK,201905,41
1407,NZL,201906,33
1408,SWE,201906,40
1409,ARE,201810,2
1410,NZL,202012,2
1411,KEN,201711,8
1412,BMU,201606,3
1413,COD,201908,2
1414,PER,201809,15
1415,ERI,201806,4
1416,KWT,201811,1
1417,BOL,201806,5
1418,NPL,202010,6
1419,NOR,202010,14
1420,NPL,201906,2
1421,MEX,201909,14
1422,NOR,201909,36
1423,MDV,202011,4
1424,MAC,201806,3
1425,YEM,201909,4
1426,COL,201904,1
1427,CYP,201903,5
1428,BOL,201810,7
1429,JAM,201607,6
1430,EGY,202001,2
1431,MYS,201912,9
1432,WSM,201912,3
1433,TZA,202002,1
1434,PSE,201907,5
1435,NRU,201707,1
1436,SOM,201907,2
1437,QAT,201511,1
1438,BEN,202001,1
1439,GRC,202004,13
1440,MDA,202005,5
1441,ARM,202005,5
1442,GBR,202005,138
1443,MDV,202005,5
1444,LVA,201906,39
1445,CHL,201908,11
1446,FRA,201909,214
1447,SVK,202009,72
1448,SYR,202009,1
1449,JOR,201702,7
1450,,201706,12764
1451,FRA,201707,311
1452,JPN,201704,12
1453,USA,201604,1020
1454,NOR,201703,31
1455,AFG,201708,35
1456,SYR,201604,67
1457,GRC,201610,53
1458,MNG,201706,21
1459,LUX,201709,12
1460,SWE,201612,77
1461,CZE,201609,222
1462,CHN,201609,108
1463,EST,201803,76
1464,DNK,201805,49
1465,IDN,201805,22
1466,LUX,201701,13
1467,THA,201701,8
1468,PHL,201701,22
1469,EST,201802,48
1470,WST,201510,86
1471,BOL,201611,1
1472,ARE,201712,7
1473,DEU,201712,369
1474,EST,201711,50
1475,HUN,201601,474
1476,ETH,201507,13
1477,JOR,201506,3
1478,CZE,201605,132
1479,EGY,201507,80
1480,ARM,201603,19
1481,ARM,201510,34
1482,ARG,201507,9
1483,UKR,201903,552
1484,UKR,201807,1170
1485,EGY,201508,14
1486,GRD,201712,1
1487,MDA,201712,11
1488,NGA,201712,9
1489,NPL,201608,4
1490,SYR,201605,32
1491,DJI,201711,8
1492,ZAF,201504,5
1493,TUR,201810,30
1494,TWN,201608,2
1495,AUT,201812,111
1496,CZE,201812,238
1497,JAM,201812,6
1498,WST,201812,70
1499,ZAF,201701,5
1500,ZWE,201608,2
1501,BMU,201506,13
1502,GTM,201811,4
1503,IRN,201904,17
1504,OMN,201904,3
1505,HRV,201906,14
1506,ERI,201510,1
1507,VEN,201502,5
1508,TZA,201601,2
1509,GEO,201802,10
1510,PAK,201902,32
1511,YEM,201805,3
1512,COD,201805,2
1513,MKD,201711,4
1514,ESP,201910,67
1515,BOL,201910,2
1516,FJI,201711,2
1517,PRT,201901,33
1518,CUB,201809,4
1519,SAU,202002,7
1520,CAN,202002,40
1521,GUY,201801,1
1522,IRQ,201905,5
1523,BRA,201905,13
1524,ZMB,201510,2
1525,EUR,202001,523
1526,NMR,201811,3
1527,ISR,201912,66
1528,BWA,201811,2
1529,EGY,202011,10
1530,SWE,201606,114
1531,JOR,201606,19
1532,MDA,201904,12
1533,ZWE,201511,1
1534,NRU,201605,2
1535,JOR,201811,15
1536,NGA,201901,14
1537,HUN,202010,168
1538,AUT,202010,10
1539,ISL,201607,3
1540,PRT,201607,62
1541,AFG,201607,274
1542,ALB,201807,10
1543,AZE,202003,14
1544,HRV,201910,2
1545,PAN,201511,1
1546,COG,202002,1
1547,MKD,202011,2
1548,SEA,201910,2
1549,JAM,202004,1
1550,USA,202003,494
1551,CUB,202006,2
1552,CHN,201906,101
1553,HRV,202009,6
1554,ISL,202009,8
1555,MKD,201704,125
1556,KEN,201704,2
1557,SWE,201611,89
1558,PER,201608,15
1559,POL,201602,2064
1560,LBR,201702,1
1561,LTU,201610,226
1562,CZE,201803,102
1563,AUT,201803,41
1564,CHL,201803,27
1565,USA,201801,1059
1566,SRB,201801,24
1567,AUS,201805,65
1568,CHL,201701,29
1569,MNG,201703,2
1570,ISL,201701,3
1571,PER,201801,10
1572,CYP,201612,7
1573,BRN,201712,5
1574,ECU,201609,5
1575,,201504,12321
1576,SVK,201505,84
1577,NGA,201512,111
1578,USA,201503,805
1579,AFG,201503,24
1580,BEL,201603,391
1581,TZA,201707,1
1582,SWE,201705,15
1583,MDA,201505,10
1584,AFR,201602,28
1585,JPN,201503,38
1586,LVA,201511,58
1587,DOM,201512,9
1588,ISR,201507,84
1589,ESP,201903,56
1590,NMR,201801,9
1591,LBN,201802,59
1592,ISR,201807,414
1593,CZE,201807,139
1594,PRT,201511,14
1595,HRV,201504,4
1596,MDV,201507,4
1597,CMR,201507,6
1598,KWT,201512,4
1599,NZL,201506,8
1600,ARM,201512,11
1601,QAT,201603,12
1602,PHL,201811,15
1603,HND,201601,7
1604,ETH,201812,13
1605,SWE,201812,78
1606,SEN,201612,4
1607,LBN,201811,9
1608,SAU,201602,11
1609,NOR,201906,23
1610,COL,201906,7
1611,BLR,201809,64
1612,MDV,201902,6
1613,BLR,201910,94
1614,CHN,201910,70
1615,CHE,201908,22
1616,GRC,201908,38
1617,ISL,201809,3
1618,THA,201806,7
1619,ESP,201911,58
1620,FIN,201905,30
1621,MHL,201601,1
1622,MDV,201905,5
1623,UZB,201603,9
1624,SDN,201506,2
1625,SGP,201808,14
1626,MEX,201904,9
1627,ISL,201902,4
1628,AZE,202001,18
1629,NZL,201604,3
1630,KOR,201911,15
1631,MUS,201911,1
1632,ARM,202010,13
1633,VNM,202002,19
1634,NGA,201909,4
1635,AZE,202012,1
1636,MYS,201807,1
1637,EGY,201903,4
1638,KEN,202003,2
1639,MMR,202003,3
1640,BHR,201907,15
1641,MEA,201709,1
1642,NAM,202002,1
1643,MUS,201810,2
1644,TWN,201906,9
1645,NPL,201909,1
1646,BDI,201902,1
1647,MNG,201806,2
1648,WST,202006,102
1649,BGD,202007,3
1650,JOR,202006,3
1651,ESP,202008,51
1652,UGA,202007,1
1653,VNM,202009,5
1654,FIN,201707,18
1655,JPN,201707,98
1656,GBR,201611,1162
1657,HUN,201608,218
1658,MMR,201703,4
1659,GRC,201603,192
1660,LBY,201701,3
1661,LBY,201611,2
1662,PHL,201708,10
1663,ITA,201610,200
1664,IRL,201610,87
1665,SVK,201706,119
1666,KAZ,201710,15
1667,RUS,201711,784
1668,DMA,201701,5
1669,KNA,201701,1
1670,GRC,201802,71
1671,THA,201802,13
1672,BOL,201708,1
1673,ARE,201611,7
1674,NOR,201804,37
1675,NGA,201703,7
1676,MAR,201703,6
1677,ETH,201511,3
1678,IND,201712,5
1679,JPN,201712,61
1680,TCD,201609,1
1681,PRK,201603,7
1682,COL,201805,32
1683,EUR,201507,506
1684,USA,201506,1217
1685,CAN,201504,65
1686,BLR,201705,68
1687,ARM,201612,13
1688,NLD,201505,115
1689,SYR,201509,103
1690,CAN,201603,50
1691,IRL,201511,52
1692,COG,201504,2
1693,SWE,201507,27
1694,BLR,201601,42
1695,SEN,201706,1
1696,VAT,201506,29
1697,AZE,201507,24
1698,CAF,201611,2
1699,GAB,201609,1
1700,AFR,201505,36
1701,HUN,201507,82
1702,SWE,201604,29
1703,GHA,201512,16
1704,NOR,201602,41
1705,BRA,201601,20
1706,CHL,201508,10
1707,RUS,201811,840
1708,LTU,201811,205
1709,PER,201601,9
1710,CHL,201602,22
1711,NZL,201509,10
1712,PRT,201505,30
1713,BGR,201601,19
1714,KEN,201605,2
1715,IRQ,201811,11
1716,THA,201801,1
1717,CYP,201601,9
1718,HTI,201512,1
1719,PER,201808,5
1720,NIC,201504,2
1721,DOM,201510,6
1722,MLT,201507,3
1723,CUB,201506,7
1724,MYS,201711,5
1725,FRA,201910,233
1726,ISR,201910,43
1727,PAK,201809,12
1728,PSE,201901,14
1729,PAK,201510,1
1730,GBR,201806,317
1731,BOL,201504,2
1732,CHE,201911,29
1733,COL,201908,9
1734,YEM,201808,7
1735,MDA,201902,8
1736,VEN,201806,3
1737,ITA,202011,66
1738,LVA,201606,61
1739,NLD,201904,43
1740,MEX,202012,7
1741,ISR,202001,1173
1742,PAN,202002,3
1743,UZB,201911,2
1744,DZA,202010,1
1745,NGA,202010,11
1746,UGA,201902,4
1747,GEO,201806,1
1748,TWN,201607,7
1749,SYR,202001,9
1750,ALB,202001,1
1751,MDA,202001,2
1752,BRB,201912,2
1753,UZB,201910,8
1754,PRK,202011,1
1755,MLI,202010,3
1756,RWA,201907,1
1757,VCT,201604,1
1758,MNG,201903,4
1759,PRY,201907,1
1760,ZMB,201906,4
1761,TZA,201804,1
1762,BHS,201511,1
1763,MOZ,202009,2
1764,ARE,202004,2
1765,ESP,202006,65
1766,SGP,202006,19
1767,LTU,202008,355
1768,NPL,202008,5
1769,ARG,202009,15
1770,THA,201702,7
1771,FRA,201702,249
1772,MDA,201707,18
1773,NPL,201704,2
1774,HRV,201608,29
1775,PAK,201708,38
1776,WST,201604,337
1777,VEN,201610,14
1778,BGR,201610,63
1779,,201510,13101
1780,DZA,201610,4
1781,TUR,201708,43
1782,CHE,201610,26
1783,MUS,201803,7
1784,,201512,12719
1785,PRT,201609,26
1786,,201805,13606
1787,CHL,201801,29
1788,SEA,201801,1
1789,ZAF,201609,5
1790,MWI,201609,1
1791,DNK,201701,25
1792,SGP,201802,8
1793,KEN,201610,9
1794,CZE,201510,237
1795,SWE,201804,63
1796,BGR,201804,36
1797,VEN,201612,9
1798,USA,201509,978
1799,BRA,201711,26
1800,ITA,201509,189
1801,HUN,201502,144
1802,EST,201503,23
1803,AUS,201511,43
1804,USA,201502,430
1805,ESP,201605,110
1806,GNQ,201801,2
1807,MDA,201604,19
1808,PAK,201604,8
1809,IRL,201507,59
1810,MDV,201802,17
1811,PRT,201705,53
1812,AUS,201503,47
1813,ARE,201507,7
1814,CHE,201603,30
1815,ETH,201503,11
1816,ARG,201612,16
1817,ISR,201903,214
1818,ISR,201902,2979
1819,AUT,201506,28
1820,IRN,201712,18
1821,SAU,201603,10
1822,DZA,201908,6
1823,IRQ,201804,3
1824,VAT,201605,64
1825,DMA,201612,1
1826,PAK,201503,8
1827,DEU,201607,1146
1828,UZB,201510,4
1829,TJK,201604,8
1830,SEN,201605,4
1831,BGR,201812,58
1832,IRQ,201605,16
1833,AND,201705,2
1834,HRV,201603,9
1835,MLT,201801,1
1836,SVK,201907,97
1837,CHL,201506,7
1838,NZL,201505,11
1839,ATG,201808,1
1840,ZWE,201504,3
1841,SRB,201612,14
1842,PRY,201802,2
1843,SDN,201802,1
1844,CUB,201605,3
1845,NIC,201602,2
1846,BLR,201806,91
1847,DMA,201506,3
1848,BFA,201603,1
1849,TWN,201506,1
1850,ISR,201905,777
1851,IRQ,202001,146
1852,JOR,202012,2
1853,WST,202012,21
1854,FIN,201911,18
1855,CAN,202011,10
1856,MKD,201809,3
1857,TUR,201502,4
1858,PAK,201707,6
1859,NAM,201806,1
1860,MDV,202012,10
1861,BRA,202001,18
1862,MLI,201801,1
1863,AFG,201906,13
1864,LIE,202002,2
1865,GHA,201902,2
1866,SAU,202012,1
1867,LBY,201904,4
1868,JOR,201904,6
1869,JPN,201607,34
1870,UZB,201607,9
1871,MDG,201710,3
1872,ARG,201506,2
1873,BHS,201911,1
1874,ECU,201509,2
1875,GEO,201607,2
1876,DZA,201807,4
1877,KHM,201606,4
1878,NGA,202011,1
1879,AGO,201906,3
1880,BOL,201602,1
1881,MOZ,201909,2
1882,MLI,202002,1
1883,NGA,201808,1
1884,LBR,201812,2
1885,COD,201912,2
1886,BHR,202010,1
1887,BHS,201910,1
1888,DZA,201612,1
1889,HUN,202003,113
1890,BEL,202003,36
1891,ETH,202005,2
1892,DEU,202006,789
1893,BLR,202007,32
1894,KWT,202007,1
1895,URY,202006,1
1896,GTM,202006,3
1897,DZA,202007,3
1898,ARE,202008,4
1899,IND,202008,2
1900,POL,201909,2106
1901,EUR,201703,2169
1902,ESP,201704,68
1903,HUN,201703,404
1904,GBR,201707,682
1905,PER,201707,3
1906,MYS,201707,3
1907,FIN,201608,32
1908,KOR,201608,15
1909,GBR,201607,1077
1910,LBN,201611,15
1911,GBR,201610,503
1912,IDN,201610,49
1913,FRA,201803,275
1914,BEL,201803,422
1915,KAZ,201609,26
1916,VAT,201701,14
1917,WST,201712,50
1918,PAN,201805,9
1919,SRB,201805,3
1920,VNM,201710,29
1921,HUN,201603,204
1922,DJI,201507,9
1923,ISR,201511,100
1924,SAU,201605,49
1925,RUS,201502,444
1926,SGP,201705,114
1927,ARG,201705,10
1928,IDN,201709,5
1929,CAN,201604,76
1930,SVK,201511,104
1931,AUT,201508,25
1932,ISR,201604,85
1933,WST,201509,62
1934,HRV,201511,7
1935,PRT,201503,21
1936,JOR,201802,10
1937,COL,201512,13
1938,IRQ,201510,18
1939,AUT,201603,60
1940,JPN,201908,24
1941,NOR,201608,12
1942,ARM,201506,24
1943,ZMB,201609,1
1944,AFR,201509,20
1945,AGO,201604,2
1946,CPV,201701,2
1947,BGD,201603,8
1948,IRN,201504,22
1949,KOR,201812,18
1950,OMN,201505,11
1951,PAN,201601,1
1952,DNK,201508,19
1953,IDN,201704,6
1954,AFR,201904,14
1955,FRA,201907,189
1956,KOR,201808,6
1957,WST,201808,46
1958,MEX,201504,6
1959,ECU,201604,4
1960,AGO,201805,8
1961,IDN,201902,8
1962,SYR,201711,20
1963,BEN,201802,8
1964,BGR,201901,28
1965,MOZ,201604,2
1966,SYR,201806,22
1967,CAN,201911,69
1968,NOR,201905,30
1969,MAR,201503,4
1970,MYS,202005,2
1971,LUX,201502,3
1972,MKD,201811,9
1973,SRB,201602,3
1974,LTU,202012,78
1975,BRN,201904,1
1976,KEN,201902,2
1977,MDG,201903,1
1978,BEL,202010,43
1979,IND,201502,4
1980,IND,201911,14
1981,BHR,201505,2
1982,DZA,202002,1
1983,TWN,201601,1
1984,BHS,202003,1
1985,YEM,201508,2
1986,NPL,201606,4
1987,FJI,201905,4
1988,ZMB,201904,2
1989,DOM,202003,3
1990,KEN,201812,1
1991,PRT,202004,30
1992,TUN,202005,3
1993,AUT,202006,43
1994,,202002,8927
1995,PSE,202009,8
1996,KOR,201702,23
1997,IDN,201702,10
1998,CHL,201704,24
1999,IRQ,201704,45
2000,AFG,201704,12
2001,RUS,201611,1136
2002,JOR,201608,48
2003,IRL,201703,54
2004,CAN,201703,47
2005,MCO,201703,7
2006,THA,201708,8
2007,MUS,201704,2
2008,AUT,201610,41
2009,CAN,201610,280
2010,DOM,201708,6
2011,ITA,201710,178
2012,AUT,201612,34
2013,SGP,201703,5
2014,USA,201711,1118
2015,CMR,201709,1
2016,JOR,201803,8
2017,BLR,201805,70
2018,PAK,201703,63
2019,SWE,201801,34
2020,USA,201705,999
2021,ISR,201804,428
2022,RWA,201703,7
2023,HRV,201712,65
2024,VAT,201801,4
2025,VAT,201805,27
2026,SRB,201711,13
2027,KWT,201710,2
2028,GRC,201507,293
2029,IND,201510,9
2030,DEU,201505,929
2031,KOR,201705,17
2032,IRL,201705,34
2033,BGR,201705,21
2034,MDV,201604,6
2035,IDN,201604,40
2036,VEN,201509,5
2037,SVK,201504,66
2038,JPN,201502,53
2039,BOL,201802,1
2040,AZE,201504,23
2041,CHL,201511,39
2042,TUR,201807,35
2043,HUN,201807,165
2044,BGR,201603,37
2045,MEX,201807,10
2046,LUX,201602,22
2047,MRT,201604,4
2048,MRT,201605,1
2049,GBR,201812,468
2050,ISR,201812,152
2051,TUN,201811,3
2052,JOR,201601,1
2053,USA,201809,2166
2054,AUS,201809,38
2055,AGO,201810,2
2056,LIE,201505,3
2057,SEN,201711,2
2058,BEL,202002,86
2059,CZE,202002,72
2060,BGD,201802,1
2061,NGA,201502,1
2062,CHL,201601,19
2063,JOR,201710,14
2064,MAR,201906,4
2065,BDI,201603,1
2066,AFR,201912,20
2067,BEL,202011,115
2068,GMB,201601,1
2069,MYS,201904,2
2070,SGP,201907,4
2071,AUT,202012,25
2072,JPN,201909,26
2073,PRK,201901,2
2074,GUY,201608,1
2075,PRY,201901,1
2076,OMN,201806,9
2077,MLI,201705,2
2078,MCO,201905,8
2079,CUB,201903,5
2080,CHL,201808,3
2081,MDG,201911,1
2082,TCD,201607,1
2083,MCO,201903,1
2084,PRY,201607,4
2085,ZWE,201907,2
2086,ZAF,202011,2
2087,TJK,201909,6
2088,IRN,202003,4
2089,NPL,202003,2
2090,SLV,201908,1
2091,NPL,201905,2
2092,PNG,202003,2
2093,KIR,202003,4
2094,JPN,202006,41
2095,SVK,202006,130
2096,AZE,202007,7
2097,PAK,202008,2
2098,VNM,202007,2
2099,,202001,11776
2100,MEX,201602,52
2101,POL,201704,2251
2102,KAZ,201704,28
2103,MEX,201707,30
2104,NOR,201611,37
2105,LVA,201611,30
2106,BEL,201701,57
2107,KOR,201704,12
2108,CHN,201604,154
2109,SYR,201610,55
2110,AFR,201706,20
2111,LTU,201803,517
2112,COL,201803,11
2113,LVA,201710,28
2114,PSE,201612,20
2115,NLD,201612,47
2116,LVA,201603,17
2117,UGA,201702,2
2118,DEU,201510,564
2119,BWA,201708,1
2120,HTI,201610,23
2121,MDA,201709,13
2122,NLD,201712,19
2123,KWT,201805,6
2124,ARM,201805,24
2125,PSE,201710,14
2126,ZAF,201704,2
2127,PSE,201508,30
2128,ESP,201505,91
2129,GUY,201612,1
2130,MDG,201803,7
2131,IRQ,201803,10
2132,SAU,201508,13
2133,LBY,201502,5
2134,THA,201509,4
2135,KAZ,201505,13
2136,DEU,201903,556
2137,IRN,201511,12
2138,DNK,201505,29
2139,KAZ,201712,19
2140,KOR,201604,10
2141,COL,201604,4
2142,USA,201811,1322
2143,IDN,201811,86
2144,KOR,201510,16
2145,LKA,201608,6
2146,CHE,201904,17
2147,ITA,201812,137
2148,PRK,201812,4
2149,ISL,201503,1
2150,AGO,201811,14
2151,NMR,201506,3
2152,ZAF,201510,7
2153,COM,201904,2
2154,MKD,201907,61
2155,MDA,201705,9
2156,UZB,201907,7
2157,ZWE,201610,1
2158,AUT,201502,5
2159,FJI,201701,1
2160,MAR,201512,9
2161,LTU,201902,372
2162,NMR,201805,2
2163,NPL,201503,3
2164,HUN,201909,138
2165,GBR,201901,421
2166,MDV,202002,8
2167,HUN,201806,397
2168,BHR,201908,8
2169,VUT,201908,1
2170,JOR,201511,8
2171,NZL,201508,5
2172,PRY,201811,2
2173,AFR,201910,26
2174,JPN,202011,5
2175,WST,202011,16
2176,CHN,201606,1589
2177,HUN,201606,215
2178,KOR,201904,14
2179,TCD,201902,12
2180,MDA,201809,10
2181,HND,201805,2
2182,PAK,202012,8
2183,LBN,201909,4
2184,BEL,202001,109
2185,MMR,201911,4
2186,LKA,201911,53
2187,AFG,201901,15
2188,KEN,201608,1
2189,THA,202011,3
2190,ARE,201901,8
2191,NZL,202011,5
2192,GTM,201607,6
2193,TZA,201903,4
2194,LKA,201512,1
2195,GIN,201912,1
2196,DZA,202012,1
2197,COG,201803,2
2198,LBN,201607,5
2199,CYP,201912,13
2200,MKD,202002,32
2201,TUN,202002,4
2202,MDA,201909,2
2203,ALB,202003,8
2204,CRI,201704,1
2205,CAF,201910,2
2206,MRT,201603,1
2207,ECU,202002,1
2208,TUN,201904,4
2209,KOR,202010,2
2210,VCT,201608,1
2211,BEL,202004,42
2212,RUS,202007,362
2213,COD,202006,1
2214,JPN,202007,13
2215,SYR,202007,2
2216,COG,202006,3
2217,BRA,202008,14
2218,ZWE,202007,2
2219,ARM,202008,3
2220,AFG,202002,9
2221,BLR,201702,133
2222,DEU,201602,966
2223,EGY,201702,153
2224,CAN,201702,87
2225,CHN,201702,59
2226,IRN,201611,90
2227,CUB,201611,46
2228,NZL,201611,23
2229,LBY,201704,2
2230,USA,201610,1060
2231,NGA,201610,13
2232,DMA,201706,2
2233,DEU,201705,633
2234,CIV,201708,1
2235,JOR,201708,4
2236,LUX,201708,5
2237,SWE,201709,118
2238,JPN,201803,46
2239,ESP,201803,82
2240,BLR,201803,89
2241,URY,201710,1
2242,HUN,201612,172
2243,ISL,201803,5
2244,EUR,201802,784
2245,AFG,201703,14
2246,MKD,201603,36
2247,SDN,201707,2
2248,NPL,201802,19
2249,AGO,201610,5
2250,BEL,201805,127
2251,AFR,201805,32
2252,CHL,201712,29
2253,SYR,201712,20
2254,,201507,10931
2255,POL,201505,2190
2256,AUS,201502,8
2257,EST,201508,198
2258,LTU,201505,203
2259,BLR,201505,101
2260,IDN,201705,27
2261,VEN,201710,6
2262,BGR,201512,94
2263,IRN,201505,89
2264,AUS,201512,33
2265,AUT,201512,60
2266,BRA,201507,39
2267,ITA,201606,262
2268,EUR,201903,646
2269,SVK,201903,87
2270,MYS,201511,5
2271,SVK,201807,88
2272,BEL,201502,25
2273,MCO,201609,1
2274,RUS,201810,673
2275,ARE,201610,2
2276,ALB,201512,2
2277,HUN,201811,218
2278,HTI,201811,2
2279,FIN,201604,10
2280,MLT,201506,8
2281,AUS,201508,22
2282,ZAF,201811,3
2283,SOM,201801,2
2284,AUT,201907,27
2285,ZAF,201603,25
2286,FJI,201705,2
2287,LBN,201701,1
2288,BRA,201604,11
2289,KEN,201808,5
2290,MKD,201508,8
2291,NRU,201608,2
2292,AZE,201802,2
2293,FRA,201809,222
2294,AZE,201902,24
2295,VEN,201902,72
2296,MLI,201711,2
2297,HUN,201910,169
2298,KEN,201503,4
2299,GHA,201809,3
2300,CHE,202002,11
2301,EST,201806,86
2302,SEN,201806,42
2303,JPN,201806,75
2304,CYP,201507,3
2305,VEN,201803,2
2306,URY,201905,2
2307,PER,201905,4
2308,GIN,201508,1
2309,GMB,201808,3
2310,TUR,201906,25
2311,BRA,202012,10
2312,AGO,201710,3
2313,NLD,201606,104
2314,IRL,201606,127
2315,RWA,201601,1
2316,EGY,201904,54
2317,BOL,201804,1
2318,IRN,202012,8
2319,SAU,202009,6
2320,VAT,202010,23
2321,FIN,201810,6
2322,QAT,201605,14
2323,QAT,202010,2
2324,DZA,201810,4
2325,EST,202001,17
2326,ARE,202001,4
2327,YEM,201604,1
2328,VNM,201607,2
2329,MEX,202010,2
2330,MLI,201807,1
2331,PRK,201511,1
2332,BGD,201705,2
2333,CYP,201906,7
2334,MUS,201907,2
2335,MCO,201606,2
2336,COL,201910,1
2337,WSM,202012,1
2338,WSM,201707,3
2339,TCD,201506,1
2340,PAN,201705,5
2341,ARM,202003,17
2342,EST,201906,77
2343,VCT,202007,2
2344,SAU,202008,6
2345,CUB,202009,6
2346,TWN,202009,5
2347,GRC,201701,85
2348,YEM,201610,3
2349,ARE,201803,37
2350,,201710,14025
2351,CHE,201710,132
2352,SVK,201711,60
2353,KEN,201709,5
2354,LBN,201703,4
2355,CHN,201607,164
2356,MMR,201609,1
2357,SGP,201706,3
2358,CAN,201804,68
2359,QAT,201712,10
2360,MKD,201609,12
2361,TON,201609,4
2362,ITA,201603,114
2363,DZA,201804,14
2364,CHE,201604,18
2365,NZL,201705,17
2366,OMN,201612,15
2367,MLT,201511,47
2368,HUN,201602,623
2369,EUR,201508,385
2370,ALB,201711,6
2371,SEA,201711,10
2372,FRA,201506,178
2373,FIN,201509,32
2374,SRB,201504,6
2375,PRK,201705,16
2376,IRL,201503,75
2377,MYS,201507,5
2378,AFG,201509,22
2379,BFA,201610,2
2380,,201807,12629
2381,EGY,201805,15
2382,ARG,201603,51
2383,PRK,201710,13
2384,ARM,201804,13
2385,CMR,201706,4
2386,MEX,201711,19
2387,NZL,201811,17
2388,ECU,201506,2
2389,BGR,201501,2
2390,JPN,201904,47
2391,TUR,201904,35
2392,COL,201602,5
2393,VEN,201503,8
2394,MLI,201511,2
2395,ALB,201907,55
2396,MDV,201808,7
2397,KOR,201601,6
2398,UZB,201701,21
2399,SAU,201601,4
2400,IRQ,201512,11
2401,ARG,201906,6
2402,PRT,201906,10
2403,PER,201812,6
2404,IRL,201502,12
2405,NPL,201809,5
2406,CZE,201809,121
2407,CYM,201512,2
2408,SWE,201810,43
2409,BHR,201711,5
2410,TKM,201803,5
2411,ISR,201901,199
2412,BWA,201712,3
2413,TUR,202002,35
2414,LVA,202002,16
2415,NOR,202002,40
