,MonthYear,Count,Actor2CountryCode
650,202002,3,BGR
651,202002,25,AGO
652,201810,1,HND
653,202003,5,FIN
654,201906,12,ISR
655,201809,10,GHA
656,201909,1,MDV
657,202011,1,ARG
658,202002,1,KAZ
659,202011,3,AFR
660,202011,2,IDN
661,202011,1,QAT
662,201909,1,COL
663,201606,2,MYS
664,202010,11,IRQ
665,201908,2,LBY
666,201905,1,CYP
667,202003,1,KEN
668,202007,2,VAT
669,202007,1,HUN
670,202008,5,SWE
671,202009,4,ARM
672,201702,27,CHN
673,201701,11,WST
674,201702,14,NGA
675,201608,3,FIN
676,201707,8,MAR
677,201707,69,ITA
678,201703,66,CHN
679,201704,7,TUN
680,201708,140,FRA
681,201701,145,FRA
682,201610,43,SYR
683,201510,94,SYR
684,201805,14,SRB
685,201509,187,RUS
686,201505,372,DEU
687,201601,37,MLI
688,201612,109,FRA
689,201602,19,AFR
690,201804,147,EUR
691,201804,100,UKR
692,201804,323,FRA
693,201605,120,EUR
694,201705,6,DNK
695,201701,7,PAK
696,201504,1,AFR
697,201602,2,KEN
698,201508,7,IND
699,201603,9,AUS
700,201710,15,AUT
701,201706,19,AFG
702,201510,5,ARM
703,201803,3,SGP
704,201604,2,UZB
705,201509,1,PHL
706,201604,1,SOM
707,201707,3,SOM
708,201712,1,MDA
709,201712,1,SYR
710,201504,1,BGR
711,201705,1,VEN
712,201710,1,TUN
713,201907,53,CHN
714,201907,7,CHE
715,201601,1,EST
716,201712,4,HUN
717,201801,1,NMR
718,201507,1,ARG
719,201906,3,SYR
720,201810,19,ESP
721,201605,8,PAN
722,201803,1,PAN
723,201703,1,ZWE
724,201606,2,LBY
725,201609,3,NMR
726,201704,2,KHM
727,201903,9,ESP
728,202011,1,BRA
729,201912,6,MLT
730,201907,5,GRC
731,201909,1,ZMB
732,201806,1,GHA
733,201909,1,BHS
734,201810,2,EST
735,201906,1,IDN
736,201812,1,MEX
737,201807,2,HND
738,201801,1,NGA
739,202003,3,IRL
740,202012,2,KHM
741,202010,5,CZE
742,201911,1,NAM
743,201606,3,BFA
744,201806,1,ZMB
745,201511,1,MUS
746,202005,14,DNK
747,202007,1275,
748,202008,1200,
749,201704,21,HUN
750,201704,31,ESP
751,201610,45,CAN
752,201610,9,IDN
753,201706,16,JPN
754,201803,234,DEU
755,201708,2,MLI
756,201709,58,UKR
757,201507,387,IRN
758,201508,158,RUS
759,201504,129,GRC
760,201604,90,UKR
761,201603,6,CHL
762,201803,6,BLR
763,201612,52,CHE
764,201506,435,FRA
765,201604,31,AUT
766,201804,2,PHL
767,201705,45,ISR
768,201604,1,GAB
769,201701,1,GMB
770,201512,22,JPN
771,201502,5,CAN
772,201709,1,SDN
773,201709,1,HND
774,201704,2,NIC
775,201502,6,RWA
776,201802,3,MDV
777,201506,9,CUB
778,201805,1,FIN
779,201611,10,KOR
780,201707,3,COL
781,201510,6,HRV
782,201507,1,AFG
783,201507,2,ECU
784,201609,3,MDA
785,201609,2,URY
786,201805,1,PHL
787,201510,1,MOZ
788,201508,2,BGR
789,201504,1,SVK
790,201705,1,CYP
791,201612,3,TKM
792,201708,2,GMB
793,201710,1,NGA
794,201710,2,CZE
795,201502,1,LTU
796,201808,29,AFR
797,201907,11,EGY
798,201605,2,CYP
799,201507,1,JOR
800,202001,11,CHE
801,201901,2,KOR
802,201701,1,ARM
803,201607,10,IRL
804,201807,33,WST
805,201606,18,MEX
806,201606,9,URY
807,201902,227,FRA
808,201902,141,EUR
809,201807,9,IRL
810,201809,4,RWA
811,201508,4,NAM
812,201809,5,ARE
813,201908,3,MOZ
814,201703,4,ISL
815,201712,2,ZWE
816,201911,55,TUR
817,201912,3,SAU
818,201909,3,HRV
819,201806,2,MDV
820,201810,1,SVK
821,201912,5,TWN
822,201607,11,WST
823,201607,15,URY
824,201901,1,CRI
825,201807,1,THA
826,201904,1,ISL
827,201811,1,IRQ
828,201811,4,MCO
829,202001,3,KEN
830,202001,1,VEN
831,201902,2,BOL
832,202010,9,AZE
833,202010,16,CYP
834,201905,1,PER
835,202009,2,ISR
836,201903,2,TZA
837,202004,34,ITA
838,202004,5,HRV
839,202005,9,JPN
840,202007,3,CMR
841,202007,3,NOR
842,202009,10,BGR
843,201707,8,JOR
844,201703,14,CHE
845,201706,74,GRC
846,201508,1905,
847,201703,8,IND
848,201503,45,CHE
849,201605,7,KOR
850,201510,8,CYP
851,201701,4,LUX
852,201701,4,MKD
853,201509,2,DZA
854,201602,7,ALB
855,201604,25,PAN
856,201506,2,PGS
857,201612,3,MLI
858,201602,5,BGD
859,201602,5,CUB
860,201604,3,MLT
861,201602,2,PAN
862,201504,6,NOR
863,201503,2,GHA
864,201504,1,VEN
865,201509,1,SOM
866,201603,3,KOR
867,201505,2,PRK
868,201708,1,TZA
869,201907,88,RUS
870,201906,19,BEL
871,201812,86,RUS
872,201806,6,BRA
873,201810,293,DEU
874,201810,73,TUR
875,201810,2,KWT
876,201909,97,CHN
877,201909,21,AUT
878,201502,1,CYP
879,201512,1,AFR
880,201812,1,IRQ
881,201908,1,VEN
882,202002,35,NOR
883,201807,6,EGY
884,201703,1,CRI
885,201903,1,JAM
886,201806,2,SVK
887,202011,5,CAN
888,201910,5,BRA
889,201912,9,AFG
890,201504,2,ZAF
891,201903,9,ISR
892,201903,4,PSE
893,201902,6,PAK
894,201909,13,BEL
895,201911,3,LVA
896,201902,1,EST
897,201811,1,NER
898,201904,9,KGZ
899,201905,3,EGY
900,201812,3,DZA
901,201809,1,SEN
902,201811,3,VNM
903,201505,1,SOM
904,201905,2,IND
905,201912,2,UGA
906,202003,2,ARE
907,201902,1,TZA
908,202009,1,HKG
909,202006,5,DNK
910,202008,2,HUN
911,202009,4,SVK
912,201703,163,RUS
913,201704,3,LTU
914,201701,4,MAR
915,201711,16,NOR
916,201610,6,MDA
917,201605,72,ITA
918,201605,165,FRA
919,201608,1,LKA
920,201502,40,EUR
921,201804,5,JPN
922,201705,186,TUR
923,201701,2,QAT
924,201802,6,CZE
925,201604,33,LTU
926,201710,1885,
927,201509,8,ISR
928,201512,3,PRK
929,201612,3,MDV
930,201710,11,SWE
931,201802,1,KWT
932,201707,1,DNK
933,201712,1,MDG
934,201712,4,ZMB
935,201712,29,RUS
936,201511,2,NPL
937,201508,3,EST
938,201508,7,KOR
939,201711,3,COD
940,201609,5,IND
941,201707,5,HRV
942,201907,17,NLD
943,201907,30,AUT
944,201512,1,BOL
945,201801,3,MDA
946,201609,8,BGR
947,201808,123,USA
948,201801,5,JPN
949,201511,1,PNG
950,201510,1,KGZ
951,201812,9,DNK
952,201910,1215,
953,201910,13,SYR
954,202002,36,AFR
955,202002,3,BGD
956,201807,1,PRY
957,201802,2,MDG
958,201908,4,HRV
959,201908,2,SVK
960,201605,1,DOM
961,201910,4,BGR
962,202001,10,IRL
963,201902,2,SEA
964,201811,1,IDN
965,202010,6,CAN
966,201810,2,YEM
967,201809,12,NGA
968,201812,2,COL
969,202012,1,MDA
970,202011,1,EGY
971,201909,2,CZE
972,201903,4,MKD
973,202005,1,MEX
974,201603,1,CRI
975,201606,2,PHL
976,201912,1,VAT
977,202003,1,COL
978,201906,1,BHR
979,201901,2,PHL
980,201908,1,TWN
981,202011,2,IRL
982,201905,1,BHS
983,202004,3,PHL
984,202005,19,CHE
985,202005,1,TGO
986,202007,11,CAN
987,202006,4,SVK
988,202008,81,USA
989,202008,1,SRB
990,202009,2,LBN
991,201608,186,FRA
992,201703,99,TUN
993,201708,2,LBY
994,201708,5,CHL
995,201707,14,WST
996,201608,2,PAK
997,201511,13,BEL
998,201702,1,COD
999,201702,3,AZE
1000,201702,1,VAT
1001,201603,101,TUR
1002,201705,5,IRQ
1003,201701,2,HUN
1004,201504,10,TUN
1005,201512,35,AFG
1006,201604,4,CHL
1007,201707,24,CHE
1008,201706,1,BHS
1009,201612,1,AGO
1010,201605,7,CHE
1011,201710,6,IND
1012,201505,3,KOR
1013,201803,1,UZB
1014,201503,1,THA
1015,201803,1,WLF
1016,201609,5,PRT
1017,201603,2,PGS
1018,201503,4,KAZ
1019,201601,2,EAF
1020,201503,1,ECU
1021,201604,1,VCT
1022,201510,2,VAT
1023,201512,2,ZAF
1024,201508,2,PAN
1025,201503,1,COD
1026,201705,4,NGA
1027,201708,4,ZMB
1028,201808,42,CHN
1029,201907,3,ARM
1030,201809,53,SAU
1031,201812,10,IRN
1032,202001,266,DEU
1033,202001,145,FRA
1034,202001,111,EUR
1035,201810,10,IRL
1036,201601,1,ARM
1037,201607,6,QAT
1038,201606,203,EUR
1039,201509,2,TWN
1040,201908,8,CHE
1041,201908,9,TUR
1042,202002,19,SDN
1043,201607,4,BLR
1044,201712,1,DZA
1045,201904,11,BEL
1046,201609,1,ETH
1047,201903,3,ARG
1048,201611,1,MWI
1049,201901,4,SYR
1050,201911,2,ISR
1051,201907,3,AUS
1052,201608,1,ERI
1053,202010,21,BLR
1054,202010,35,GBR
1055,201607,1,MNG
1056,201812,2,AUS
1057,201801,1,LUX
