,Actor2CountryCode,MonthYear,Count
656,MLI,202002,328
657,IRQ,202001,818
658,OMN,202001,75
659,BRA,202001,187
660,COD,201912,20
661,ATG,201808,3
662,FIN,201911,48
663,NIC,201911,1
664,GTM,201807,9
665,BHS,201911,1
666,MWI,201810,5
667,BHS,201910,9
668,ISR,201902,406
669,UZB,202002,12
670,DJI,201907,11
671,SVK,201907,13
672,GHA,201902,37
673,HTI,201812,14
674,ATG,201805,4
675,VUT,201810,14
676,MDV,202012,54
677,SAU,202012,140
678,WST,202012,54
679,NAM,201806,9
680,SLE,201508,9
681,BHS,202001,6
682,FJI,201909,11
683,PRY,202003,9
684,LAO,201904,1
685,ASA,202001,1
686,GMB,201910,4
687,CAN,202011,342
688,NGA,202011,69
689,AFG,202011,65
690,SMR,201906,1
691,BLZ,201607,3
692,SUR,202011,5
693,PRY,201509,2
694,COG,201908,12
695,SEA,201907,7
696,BTN,201901,2
697,KHM,201606,43
698,MEA,201606,49
699,BHS,201810,2
700,LBR,201508,2
701,SLB,201901,3
702,CRI,201805,1
703,BHR,202010,3
704,LIE,201804,1
705,MHL,202010,1
706,LBR,201812,1
707,CHE,202006,243
708,DEU,201904,2765
709,BRA,202003,201
710,KHM,202005,18
711,HUN,202007,29
712,MLT,202006,29
713,FJI,202006,28
714,UKR,201906,852
715,EUR,201906,1896
716,COK,202006,4
717,GTM,202005,2
718,BEN,202007,13
719,HUN,202008,14
720,COL,202008,25
721,WLF,202008,1
722,NAM,202007,1
723,USA,202002,3648
724,MYS,202003,18
725,AFR,202001,514
726,MYS,201702,70
727,ISR,201611,1052
728,THA,201611,41
729,,201708,32988
730,EST,201704,44
731,KHM,201704,48
732,BHS,201608,7
733,MDV,201610,85
734,EGY,201610,638
735,VNM,201703,214
736,TUR,201703,1272
737,KOR,201701,123
738,NZL,201708,60
739,LTU,201708,35
740,VNM,201706,289
741,CHN,201706,1135
742,KOR,201709,282
743,CAN,201609,681
744,DOM,201706,28
745,JOR,201509,240
746,BGD,201612,54
747,MEA,201609,3
748,KEN,201606,42
749,GHA,201708,9
750,ETH,201601,29
751,NPL,201701,9
752,YEM,201705,76
753,ETH,201705,32
754,BEN,201705,40
755,IRN,201512,839
756,CYM,201609,1
757,UZB,201705,7
758,IND,201709,52
759,NIC,201711,77
760,EGY,201711,1017
761,MCO,201801,95
762,BGD,201801,86
763,NGA,201803,130
764,PER,201803,58
765,UKR,201802,276
766,PRT,201802,132
767,PER,201711,33
768,VCT,201711,3
769,LCA,201805,5
770,ZMB,201710,6
771,VAT,201710,22
772,GTM,201710,2
773,CYP,201804,66
774,MEX,201804,277
775,CAF,201604,177
776,CHN,201503,1502
777,EGY,201505,538
778,UKR,201507,1979
779,TUN,201603,409
780,RUS,201503,2291
781,SEA,201512,28
782,MAR,201605,449
783,NER,201601,57
784,CMR,201508,123
785,RWA,201509,78
786,HUN,201504,48
787,IND,201603,82
788,SAS,201604,2
789,MDG,201512,41
790,GHA,201507,57
791,MYS,201510,43
792,CIV,201510,43
793,ZAF,201505,51
794,TGO,201507,16
795,AGO,201907,9
796,FRA,201807,6048
797,BEN,201907,59
798,NMR,201510,29
799,BFA,201504,89
800,ALB,201605,112
801,ZAF,201508,40
802,IRL,201807,263
803,PSE,201908,92
804,GUY,201509,11
805,VCT,201601,3
806,LBN,201901,263
807,AFG,201804,153
808,COG,201808,35
809,CUB,201808,50
810,TJK,201907,2
811,LBR,201509,21
812,LKA,201811,11
813,SOM,201607,19
814,PRT,201809,194
815,GTM,201511,10
816,COL,201903,45
817,GMB,201903,18
818,MDA,201507,12
819,UZB,201904,27
820,TCD,201806,32
821,NMR,201806,22
822,PHL,201806,73
823,MAR,201810,223
824,GAB,202001,23
825,ALB,201811,37
826,LIE,201811,1
827,CYP,201808,9
828,KHM,201905,16
829,ISL,201603,4
830,BLZ,201508,6
831,MRT,201806,64
832,CPV,202001,4
833,BDI,201910,3
834,MEA,201908,4
835,ISL,201912,1
836,SGP,201912,39
837,LIE,201904,4
838,VNM,202012,47
839,FJI,202012,11
840,LAO,201908,7
841,SLV,202001,3
842,FIN,201904,36
843,WST,201809,27
844,SOM,201809,18
845,SUR,201805,5
846,BHS,202010,1
847,NLD,202011,177
848,CHE,202010,245
849,COM,202011,4
850,LSO,201601,2
851,UKR,201606,1161
852,SRB,201606,17
853,PHL,202010,10
854,BRN,201605,4
855,CRI,202012,2
856,SYC,201905,4
857,WLF,201805,3
858,VCT,201912,2
859,CRB,201912,2
860,ABW,202003,1
861,MOZ,201910,2
862,ZWE,202006,6
863,SDN,202003,22
864,KHM,202004,14
865,BFA,202004,29
866,ISR,202007,366
867,SYR,201905,648
868,AZE,202008,8
869,ITA,201908,1349
870,ZAF,201906,31
871,ARG,202002,176
872,NZL,202002,88
873,FRA,201610,10893
874,GTM,201611,3
875,IRL,201704,270
876,SEN,201704,74
877,VAT,201704,34
878,SYR,201608,1444
879,NPL,201610,18
880,LBY,201703,157
881,MDA,201702,11
882,COG,201708,16
883,RWA,201708,26
884,UGA,201703,16
885,IDN,201706,76
886,LBY,201510,272
887,BMU,201708,1
888,LUX,201609,103
889,PGS,201609,1
890,URY,201612,21
891,BTN,201609,6
892,TON,201707,6
893,VNM,201511,189
894,MRT,201701,38
895,LCA,201608,1
896,ARG,201509,108
897,PRK,201609,207
898,CHE,201705,376
899,COG,201705,147
900,ARG,201601,105
901,SAU,201607,434
902,GTM,201608,8
903,LAO,201709,10
904,MRT,201709,21
905,GMB,201709,2
906,,201712,37841
907,BEL,201712,718
908,IDN,201712,53
909,SDN,201711,66
910,UZB,201711,11
911,BLR,201801,27
912,EUR,201803,2015
913,EGY,201803,540
914,WST,201803,42
915,DNK,201803,115
916,KAZ,201802,63
917,MRT,201711,49
918,SWZ,201805,4
919,BMU,201711,14
920,GBR,201710,3364
921,COD,201804,20
922,SEN,201511,106
923,EUR,201505,1519
924,YEM,201503,195
925,QAT,201502,165
926,IDN,201601,191
927,POL,201508,128
928,ARE,201508,46
929,SEN,201503,112
930,GHA,201503,31
931,ZWE,201508,24
932,PRT,201502,82
933,NPL,201510,31
934,IND,201508,62
935,DMA,201907,10
936,MUS,201506,39
937,KOR,201502,12
938,MYS,201503,79
939,GAB,201511,37
940,LUX,201601,54
941,AGO,201601,27
942,KIR,201512,4
943,SAS,201601,29
944,LBR,201801,3
945,FJI,201804,15
946,NLD,201807,305
